課程名稱,上課地點,開放報名,開課日期,性質,職業分類
養生坐月子餐人才培訓班 第01期,屏東縣,2020/04/16,2020/06/15,職前,行政與管理
BS19托育人員職前平日班 第01期,屏東縣,2020/04/14,2020/05/21,職前,行政與管理
烘焙食品麵包丙級證照輔導班 第01期,屏東縣,2020/04/14,2020/07/01,職前,餐飲業
PT12照服(平日)專班 第01期,屏東縣,2020/04/06,2020/06/30,職前,行政與管理
PT15照顧服務員(平日)班 第01期,屏東縣,2020/04/01,2020/07/15,職前,行政與管理
PT17照服(平日)班 第01期,屏東縣,2020/04/01,2020/08/03,職前,行政與管理
泥染文創與縫紉實作班(原住民專班) 第01期,屏東縣,2020/03/31,2020/06/29,職前,藝術與設計
農產品加工行銷班 第01期,屏東縣,2020/03/31,2020/06/02,職前,行政與管理
美容丙級證照輔導班 第01期,屏東縣,2020/03/30,2020/05/25,職前,行政與管理
觀光旅遊領團實務班 第01期,屏東縣,2020/03/23,2020/05/21,職前,行政與管理
PT04照服平日班 第01期,屏東縣,2020/03/18,2020/06/08,職前,行政與管理
PT09照服(平日)專班 第01期,屏東縣,2020/03/18,2020/05/13,職前,行政與管理
烘焙美食技能訓練班 第01期,屏東縣,2020/03/17,2020/04/06,職前,餐飲業
家事達人班 第01期,屏東縣,2020/03/17,2020/08/10,職前,行政與管理
小型農機具操作維修及屋頂太陽光電設置行銷班 第01期,屏東縣,2020/03/17,2020/06/15,職前,行政與管理
行銷科技應用班 第01期,屏東縣,2020/03/10,2020/05/22,職前,行政與管理
PT16照服(職前平日夜間)班 第01期,屏東縣,2020/03/10,2020/07/27,職前,行政與管理
PT13照服(在職假日)班 第01期,屏東縣,2020/03/10,2020/07/04,職前,行政與管理
PT10照服(職前平日夜間)班 第01期,屏東縣,2020/03/10,2020/07/06,職前,行政與管理
PT06照服(職前假日)班 第01期,屏東縣,2020/03/10,2020/06/06,職前,行政與管理
課後照顧服務人員實務班 第01期,屏東縣,2020/03/09,2020/06/01,職前,行政與管理
BS17托育人員在職假日班 第01期,屏東縣,2020/03/09,2020/08/09,職前,行政與管理
流行快剪美髮班 第01期,屏東縣,2020/03/04,2020/04/16,職前,科技與資訊技術
專業婚禮媒人暨新娘秘書班 第01期,屏東縣,2020/03/03,2020/03/31,職前,行政與管理
雲端商務應用班 第01期,屏東縣,2020/03/03,2020/03/30,職前,科技與資訊技術
中餐烹調葷食丙級證照輔導班 （東港鎮新住民優先專班） 第01期,屏東縣,2020/03/03,2020/04/14,職前,餐飲業
田園輕蔬烹飪調理班 第01期,屏東縣,2020/03/02,2020/04/09,職前,餐飲業
BS16-托育(職前假日)班 第01期,屏東縣,2020/03/02,2020/06/06,職前,行政與管理
BS18托育人員職前平日班 第01期,屏東縣,2020/03/01,2020/07/20,職前,行政與管理
芯衣服裝設計打版應用班(原住民專班) 第01期,屏東縣,2020/02/27,2020/04/07,職前,建築與工程
BS15托育人員職前平日班 第01期,屏東縣,2020/02/26,2020/04/28,職前,行政與管理
原住民織布工藝與拼布設計應用培訓班(原住民專班) 第01期,屏東縣,2020/02/24,2020/03/23,職前,建築與工程
美容美睫SPA創業培訓班(原住民專班) 第01期,屏東縣,2020/02/24,2020/05/04,職前,建築與工程
PT05照服(平日)班 第01期,屏東縣,2020/02/20,2020/05/12,職前,行政與管理
縫紉男服飾珠繡刺繡班(原住民專班) 第01期,屏東縣,2020/02/19,2020/03/11,職前,藝術與設計
大客貨車駕駛 第01期,屏東縣,2020/02/17,2020/04/27,職前,行政與管理
PT8照顧服務員(平日)班 第01期,屏東縣,2020/02/15,2020/05/05,職前,行政與管理
挖土機操作技能訓練班 第01期,屏東縣,2020/02/14,2020/04/08,職前,行政與管理
室內設計人才實務養成班 第01期,屏東縣,2020/02/10,2020/05/15,職前,行政與管理
智慧家庭節能技術班 第01期,屏東縣,2020/02/08,2020/03/16,職前,科技與資訊技術
PT03照服(平日)班 第01期,屏東縣,2020/01/13,2020/03/09,職前,行政與管理
PT02照服(平日)班 第01期,屏東縣,2020/01/02,2020/03/02,職前,行政與管理
PT19照服(平日)班 第04期,屏東縣,2019/12/24,2020/09/28,職前,藝術與設計
PT14照服(平日)班 第03期,屏東縣,2019/12/24,2020/07/06,職前,行政與管理
PT07照服(平日)班 第02期,屏東縣,2019/12/24,2020/06/01,職前,行政與管理
PT01照服(平日)班 第01期,屏東縣,2019/12/24,2020/03/02,職前,行政與管理
銀髮養生料理班 第01期,屏東縣,2019/10/02,2019/11/11,職前,行政與管理
有機與友善農法班 第01期,屏東縣,2019/09/19,2019/10/14,職前,行政與管理
大客(貨)車駕駛員 第03期,屏東縣,2019/09/16,2019/11/01,職前,行政與管理
送行者專業技能養成班 第01期,屏東縣,2019/08/19,2019/09/23,職前,行政與管理
樂活家管班 第01期,屏東縣,2019/08/02,2019/09/02,職前,行政與管理
休閒農業觀光導覽班 第01期,屏東縣,2019/07/31,2019/09/09,職前,行政與管理
清潔達人培訓班 第01期,屏東縣,2019/07/26,2019/09/09,職前,行政與管理
多媒材皮革手作應用班 第01期,屏東縣,2019/07/19,2019/09/27,職前,藝術與設計
中餐烹飪調理班 第01期,屏東縣,2019/07/15,2019/08/26,職前,餐飲業
PT19照服(平日)班 第03期,屏東縣,2019/07/08,2019/09/30,職前,行政與管理
中西式點心班 第01期,屏東縣,2019/07/01,2019/08/14,職前,餐飲業
PD-01自訓自用 第01期,屏東縣,2019/06/06,2019/06/17,職前,藝術與設計
BS18托育人員職前平日班 第01期,屏東縣,2019/06/03,2019/08/05,職前,行政與管理
部落風拼布刺繡縫紉商品應用班 第01期,屏東縣,2019/06/03,2019/08/01,職前,藝術與設計
PT17照服(平日)班 第02期,屏東縣,2019/06/01,2019/08/05,職前,行政與管理
斜槓髮妝形象創業班 第01期,屏東縣,2019/06/01,2019/08/20,職前,藝術與設計
烘焙食品麵包丙級證照輔導班 第01期,屏東縣,2019/05/30,2019/07/01,職前,餐飲業
中餐料理烹調班 第01期,屏東縣,2019/05/28,2019/08/29,職前,餐飲業
皮革工藝暨多媒材手作班 第01期,屏東縣,2019/05/17,2019/07/01,職前,藝術與設計
農機具操作與維修實務班 第01期,屏東縣,2019/05/16,2019/07/31,職前,行政與管理
鏟裝機(山貓)操作人員訓練班 第01期,屏東縣,2019/05/08,2019/07/02,職前,行政與管理
美容丙級證照輔導班 第01期,屏東縣,2019/05/02,2019/06/13,職前,行政與管理
原藝美學-魅力手染布作設計應用班 第01期,屏東縣,2019/04/30,2019/07/31,職前,藝術與設計
中餐烹調製作班 第01期,屏東縣,2019/04/19,2019/06/14,職前,餐飲業
早午餐輕食創業料理班 第01期,屏東縣,2019/04/11,2019/06/12,職前,餐飲業
西點烘焙製作班 第01期,屏東縣,2019/04/09,2019/05/02,職前,餐飲業
PT12照服(平日)班 第02期,屏東縣,2019/04/08,2019/07/01,職前,行政與管理
電腦及家電維修班 第01期,屏東縣,2019/04/08,2019/06/24,職前,行政與管理
室內配線丙級證照輔導班 第01期,屏東縣,2019/04/01,2019/06/24,職前,行政與管理
行動式美睫沙龍輔導創業班 第01期,屏東縣,2019/04/01,2019/06/17,職前,藝術與設計
PT15-照服(平日)班 第01期,屏東縣,2019/04/01,2019/07/24,職前,藝術與設計
健康家管班 第01期,屏東縣,2019/03/26,2019/05/20,職前,行政與管理
異國風味料理班 第01期,屏東縣,2019/03/25,2019/06/14,職前,餐飲業
觀光旅遊領團實務班 第01期,屏東縣,2019/03/25,2019/05/21,職前,行政與管理
原民風創意髮妝人才創業班 第01期,屏東縣,2019/03/20,2019/05/27,職前,藝術與設計
BS20托育人員職前平日班 第01期,屏東縣,2019/03/19,2019/04/29,職前,行政與管理
衣學苑珠藝服裝打版製作實務班 第01期,屏東縣,2019/03/18,2019/05/06,職前,藝術與設計
縫紉珠繡創意設計班 第01期,屏東縣,2019/03/18,2019/05/07,職前,藝術與設計
貼布繡族群月桃葉編織班 第01期,屏東縣,2019/03/13,2019/05/02,職前,藝術與設計
企業人才培訓班 第01期,屏東縣,2019/03/13,2019/04/10,職前,行政與管理
課後照顧服務人員實務班 第01期,屏東縣,2019/03/11,2019/05/20,職前,行政與管理
咖啡飲調西點實務班 第01期,屏東縣,2019/03/11,2019/04/15,職前,藝術與設計
PT16照服(平日)班 第02期,屏東縣,2019/03/11,2019/08/05,職前,行政與管理
小型農機具操作維修及屋頂太陽光電設置行銷班 第01期,屏東縣,2019/03/08,2019/07/01,職前,行政與管理
中餐烹調葷食丙級證照輔導班 第01期,屏東縣,2019/03/04,2019/04/11,職前,餐飲業
PT11照服(平日)班 第01期,屏東縣,2019/03/01,2019/06/18,職前,行政與管理
流行快剪美髮班 第01期,屏東縣,2019/02/26,2019/04/08,職前,科技與資訊技術
挖土機操作人員訓練班 第01期,屏東縣,2019/02/25,2019/03/14,職前,行政與管理
PT06照服(在職假日)班 第01期,屏東縣,2019/02/25,2019/04/27,職前,行政與管理
智慧家庭節能技術班 第01期,屏東縣,2019/02/25,2019/03/15,職前,科技與資訊技術
PT07照服(平日)班 第01期,屏東縣,2019/02/19,2019/04/17,職前,行政與管理
BS17托育人員在職假日班 第17期,屏東縣,2019/02/18,2019/08/03,職前,行政與管理
BS14托育人員職前平日班 第14期,屏東縣,2019/02/18,2019/07/29,職前,行政與管理
BS16托育人員職前平日夜間班 第16期,屏東縣,2019/02/18,2019/07/08,職前,行政與管理
工業產品人才設計培訓班 第01期,屏東縣,2019/02/18,2019/05/15,職前,建築與工程
BS15托育人員職前假日班 第15期,屏東縣,2019/02/18,2019/05/11,職前,行政與管理
家事達人班(東港鎮新住民優先專班) 第01期,屏東縣,2019/02/18,2019/03/25,職前,行政與管理
空間設計專案培訓班 第01期,屏東縣,2019/02/11,2019/05/06,職前,行政與管理
PT05照服(平日)班 第01期,屏東縣,2019/02/11,2019/04/08,職前,行政與管理
PT03照服(平日)班 第01期,屏東縣,2019/02/01,2019/03/25,職前,行政與管理
PT04照服(平日)班 第01期,屏東縣,2019/01/02,2019/03/26,職前,行政與管理
PT01照服(平日)班 第01期,屏東縣,2019/01/02,2019/03/04,職前,行政與管理
PT14照服(在職假日)班 第04期,屏東縣,2019/01/01,2019/07/13,職前,行政與管理
PT13照服(平日)班 第03期,屏東縣,2019/01/01,2019/07/08,職前,行政與管理
PT10照服(假日)班 第02期,屏東縣,2019/01/01,2019/06/15,職前,行政與管理
PT08照服(平日夜間)班 第01期,屏東縣,2019/01/01,2019/04/22,職前,行政與管理
PT18照服(平日)班 第03期,屏東縣,2018/12/31,2019/08/05,職前,行政與管理
PT09照服(平日)班 第02期,屏東縣,2018/12/31,2019/05/20,職前,行政與管理
PT02照服(平日)班 第01期,屏東縣,2018/12/31,2019/03/04,職前,行政與管理
BS19托育人員職前平日班 第01期,屏東縣,2018/03/01,2019/07/03,職前,行政與管理
機電整合與智慧機械,屏東縣內埔鄉學府路1號(機械工程系館/機械工廠),,2020/07/17,青年,行政與管理
