課程名稱,上課地點,開放報名,開課日期,性質,職業分類
靓髮設計技藝養成班 第01期,基隆市,2019/12/27,2020/05/04,職前,科技與資訊技術
冷凍空調裝修(基隆) 第01期,基隆市,2019/12/02,2020/03/16,職前,行政與管理
半自動電銲(假日班)(基隆)第01期,基隆市,2019/12/02,2020/03/22,在職,建築與工程
銲接(政策性課程)(基隆) 第01期,基隆市,2019/11/05,2020/03/03,職前,行政與管理
珠寶飾品設計與製作(基隆) 第01期,基隆市,2019/11/05,2020/02/20,職前,藝術與設計
電腦輔助機械製圖(政策性課程)(六堵分站) 第01期,基隆市,2019/11/04,2020/01/13,職前,建築與工程
氬氣鎢極電銲(基隆)第01期,基隆市,2019/10/25,2020/02/17,在職,科技與資訊技術
異材質多元商品設計班 (訓用合一)(推動事業單位辦理職前培訓計畫) 第03期,基隆市,2019/10/04,2019/10/14,職前,行政與管理
咖啡人員門市規劃訓練班 第01期,基隆市,2019/08/30,2019/09/09,職前,行政與管理
全方位剪燙護造型設計班 第01期,基隆市,2019/08/15,2019/11/18,職前,藝術與設計
月子媽媽料理培訓班 第02期,基隆市,2019/08/07,2019/11/15,職前,行政與管理
食尚早午茶料理製作班 第02期,基隆市,2019/07/31,2019/11/25,職前,餐飲業
基隆市照顧服務員專班 第05期,基隆市,2019/07/11,2019/09/02,職前,行政與管理
AutoCAD電腦輔助機械製圖(六堵)第01期,基隆市,2019/07/02,2019/09/28,在職,科技與資訊技術
珠寶飾品設計與製作(基隆) 第03期,基隆市,2019/07/01,2019/10/01,職前,藝術與設計
產後照顧人員培訓班 第01期,基隆市,2019/06/19,2019/08/20,職前,行政與管理
氬氣鎢極電銲班(基隆) 第01期,基隆市,2019/06/17,2019/10/21,職前,建築與工程
電腦輔助機械製圖(基隆) 第01期,基隆市,2019/06/09,2019/10/14,職前,建築與工程
珠寶電繪(假日班)(基隆)第01期,基隆市,2019/06/06,2019/09/01,在職,藝術與設計
袋包及文創商品製作訓練班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,基隆市,2019/06/03,2019/06/17,職前,行政與管理
冷凍空調裝修(基隆) 第02期,基隆市,2019/06/03,2019/09/17,職前,行政與管理
氬氣鎢極電銲(假日班)(基隆)第01期,基隆市,2019/06/01,2019/10/19,在職,建築與工程
冷凍空調裝修(基隆)第01期,基隆市,2019/05/24,2019/09/03,在職,行政與管理
中西式點心網路創業行銷班 第01期,基隆市,2019/05/23,2019/07/08,職前,餐飲業
多元簡餐料理製作班 第01期,基隆市,2019/05/13,2019/07/01,職前,餐飲業
基隆市照顧服務員專班第3班 第03期,基隆市,2019/05/03,2019/07/15,職前,行政與管理
銲接(基隆) 第02期,基隆市,2019/05/01,2019/09/02,職前,藝術與設計
商業平面網頁設計班 第01期,基隆市,2019/04/30,2019/09/02,職前,科技與資訊技術
室內設計班 第01期,基隆市,2019/04/30,2019/07/29,職前,藝術與設計
複合式烘焙飲調製作班 第01期,基隆市,2019/04/16,2019/05/17,職前,餐飲業
SolidWorks立體製圖(假日班)(六堵)第01期,基隆市,2019/04/10,2019/07/06,在職,藝術與設計
珠寶飾品設計與製作(基隆) 第02期,基隆市,2019/04/01,2019/07/01,職前,藝術與設計
電腦輔助機械製圖(六堵) 第02期,基隆市,2019/04/01,2019/07/15,職前,藝術與設計
照顧服務員專班訓練第二期 第02期,基隆市,2019/03/11,2019/04/08,職前,行政與管理
108年度基隆市照顧服務員用人單位自訓自用訓練班 第05期,基隆市,2019/03/08,2019/05/13,職前,行政與管理
流行髮藝沙龍應用班 第01期,基隆市,2019/03/08,2019/06/03,職前,科技與資訊技術
基隆市照顧服務員專班 第01期,基隆市,2019/03/04,2019/03/15,職前,行政與管理
半自動電銲-進階(基隆)第01期,基隆市,2019/01/14,2019/04/01,在職,科技與資訊技術
珠寶金工基礎(假日班)(基隆) 第01期,基隆市,2019/01/03,2019/04/14,在職,藝術與設計
袋包製作訓練班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,基隆市,2018/12/20,2019/01/11,職前,行政與管理
冷凍空調裝修(基隆) 第01期,基隆市,2018/11/26,2019/03/11,職前,行政與管理
銲接(基隆) 第01期,基隆市,2018/10/31,2019/02/25,職前,科技與資訊技術
珠寶飾品設計與製作(基隆) 第01期,基隆市,2018/10/31,2019/02/18,職前,藝術與設計
電腦輔助機械製圖(六堵) 第01期,基隆市,2018/10/31,2019/01/14,職前,藝術與設計
餐飲東西軍技能創業班 第01期,基隆市,2018/07/16,2019/09/02,職前,行政與管理
