課程名稱,上課地點,開放報名,開課日期,性質,職業分類
Excel商務報表與數據應用班第07期,臺北市大安區敦化南路２段2號3樓之2,2022/08/03,2022/09/02,在職,其他
醫務社會工作督導臨床與管理實務班,臺北市中山區長安東路一段27號2樓,2022/08/03,2022/09/02,在職,行政與管理
中式麵食加工水調麵類技能班第01期,臺北市中山區龍江路96號3樓,2022/08/03,2022/09/02,在職,其他
全方位主持人技巧實務班第01期,臺北市中山區建國北路２段66號2樓之3,2022/08/03,2022/09/02,在職,其他
運用旅遊學城市英語導覽解說口說訓練班第01期,臺北市北投區學園路2號,2022/08/03,2022/10/15,在職,旅遊與款待
Podcast聲音自媒體企製與錄音工程基礎班第01期,臺北市中正區濟南路1段321號,2022/08/03,2022/08/27,在職,建築與工程
義式咖啡及創意咖啡調製班,臺北市中正區愛國西路9號4樓之9,2022/08/03,2022/08/20,在職,其他
銷售溝通與商業談判技巧實戰班第01期,臺北市中正區忠孝東路１段150號2F,2022/08/02,2022/09/01,在職,零售與銷售
理財規劃實務班第09期,臺北市大安區復興南路１段390號6樓,2022/08/02,2022/09/01,在職,其他
地政士實務班第02期,臺北市中正區忠孝東路１段76號三樓之4,2022/08/02,2022/09/01,在職,其他
新多益能力提升進階班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/08/02,2022/08/23,在職,其他
Excel試算表實務應用班第01期,臺北市中正區愛國西路9號4樓之8,2022/08/02,2022/08/23,在職,其他
商用日文會話班第10期,臺北市大安區敦化南路２段2號3樓之2,2022/08/02,2022/08/22,在職,其他
日語進階會話班第01期,臺北市中山區德惠街16-5號4樓,2022/08/02,2022/08/22,在職,其他
工程管理實務基礎班第01期,臺北市大安區新生南路３段30號,2022/08/02,2022/09/26,在職,行政與管理
中式米食加工實作班,臺北市文山區景福街267號1樓,2022/08/02,2022/09/01,在職,其他
美容與美體培訓班 第01期,臺北市,2022/08/02,2022/09/21,職前,健康與美容
美甲與美睫培訓班 第01期,臺北市,2022/08/02,2022/08/24,職前,其他
不動產營業員複訓08班第01期,臺北市中山區民權東路２段206號7F,2022/08/01,2022/08/31,在職,其他
日文進階會話班第02期,臺北市中山區長安東路１段27號2樓,2022/08/01,2022/08/31,在職,其他
西式料理與甜點烹調班,臺北市文山區景福街267號1樓,2022/08/01,2022/08/31,在職,其他
Power BI Desktop數據分析與資料視覺化實務班,臺北市中正區濟南路１段321號,2022/08/01,2022/08/21,在職,其他
財務報表分析與管理實務班,臺北市大安區新生南路１段155號5樓,2022/08/01,2022/08/21,在職,行政與管理
流行音樂歌唱錄音編修實務班第01期,臺北市中正區忠孝東路１段150號2F,2022/08/01,2022/08/21,在職,音樂與表演藝術
韓文基礎班第01期,臺北市中山區中山北路二段16巷15號2樓,2022/08/01,2022/08/20,在職,其他
行政與專案管理師養成班 第01期,臺北市,2022/08/01,2022/10/31,職前,行政與管理
都更危老推動暨不動產人員培訓班 第01期,臺北市,2022/08/01,2022/11/14,職前,其他
大數據科技行銷企劃應用培訓班(第6梯次),臺北市內湖區環山路一段56號,2022/08/01,2022/09/16,青年,其他
互動程式設計人才培訓班(第2梯次),臺北市中正區濟南路一段321號,2022/08/01,2022/09/20,青年,科技與資訊技術
自媒體新創大數據應用培訓班(第1梯次),臺北市內湖區環山路一段56號,2022/08/01,2022/09/29,青年,媒體與娛樂
跨境電商實務暨外語能力檢定證照班第一梯次,臺北市內湖區文湖街81巷5號,2022/08/01,2022/12/07,青年,其他
FPGA 系統晶片設計工程師培訓班(第2梯),臺北市大安區復興南路二段237號4樓,2022/08/01,2022/12/26,青年,建築與工程
電動機車技術與檢修應用人才養成班,臺北市大安區和平東路一段162號(圖書館校區科技與工程學院大樓1樓學科教室及汽車工場),2022/08/01,2022/12/29,青年,其他
區塊鏈數位應用技能開發培訓班第一梯次,臺北市內湖區文湖街81巷5號,2022/08/01,2022/12/14,青年,其他
綠色經濟、企業減碳永續發展及專案管理實務班,"臺北市中正區忠孝西路一段8號13樓(捷運M8出口站,保強大樓)",2022/08/01,2022/12/28,青年,行政與管理
Fintech AI金融與行銷大數據養成班,臺北市大安區復興南路二段237號4樓,2022/08/01,2022/10/07,青年,金融與會計
111年製造業智慧管理人才養成班,臺北市大同區承德路二段81號B1(承德訓練中心),2022/08/01,2022/10/04,青年,行政與管理
智慧醫療儀器製造人才養成班,臺北市大安區基隆路二段172-1號B2教室,2022/08/01,2022/11/14,青年,醫療保健
數據分析師養成班(第2梯),臺北市松山區復興北路99號,2022/08/01,2022/12/19,青年,其他
互動式前端網頁設計與開發實務班(第二梯次),臺北市中正區濟南路一段321號,2022/08/01,2022/09/27,青年,藝術與設計
綠建築室內設計專業人才培訓班-第4梯次,臺北市中山區大直街70號(學術科皆在校本部),2022/08/01,2022/09/13,青年,建築與工程
2022最新國際數位化行銷實戰班,臺北市中正區南海路1號4樓-2(中小企業聯合輔導基金會訓練教室),2022/08/01,2022/09/21,青年,其他
國際行銷策略、電子商務與社群經營實務班,臺北市中正區忠孝西路一段8號13樓(捷運M8出口，保強大樓),2022/08/01,2022/09/30,青年,電子商務與網上交易
大數據跨足智慧科學人才養成班第三梯次,臺北市大安區基隆路二段172-1號B2教室,2022/08/01,2022/10/31,青年,科學與研究
Locking與韓風MV舞蹈創意開發班第01期,臺北市中山區興安街112號2樓之5 (興安花園社區第1棟大樓),2022/07/31,2022/08/30,在職,其他
新多益能力提升基礎班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/07/31,2022/08/26,在職,其他
民俗調理業推拿實務班,臺北市中正區忠孝西路一段41號八樓之11,2022/07/31,2022/08/19,在職,其他
基礎商業英語會話班,臺北市松山區基隆路１段8號6樓之1,2022/07/31,2022/08/18,在職,綜合商業與管理
不動產經紀人業務訓練-民法與不動產估價班第01期,臺北市中山區民權東路２段206號7樓,2022/07/31,2022/08/18,在職,其他
行銷問題分析與解決策略班第01期,臺北市大安區復興南路１段390號6樓,2022/07/31,2022/08/30,在職,其他
芳香經絡實務班,臺北市大同區重慶北路二段235-4號2樓,2022/07/31,2022/08/30,在職,其他
人身保險示範條款解析與判決研討班第02期,臺北市中正區忠孝西路1段50號13樓之35,2022/07/31,2022/08/30,在職,其他
生活職場韓文班第06期,臺北市大安區敦化南路２段2號3樓之2,2022/07/31,2022/08/30,在職,其他
IPMA 國際專案管理初階實務應用課程班第01期,臺北市中山區中山北路３段26號10樓之1,2022/07/31,2022/11/06,在職,行政與管理
口語表達魅力實戰班第01期,臺北市中正區忠孝東路１段150號2F,2022/07/31,2022/08/20,在職,其他
勞資爭議調解職災勞檢案例解析班第01期,臺北市大同區昌吉街55號2樓216室,2022/07/31,2022/08/20,在職,其他
主管管理才能發展訓練班第02期,臺北市大安區忠孝東路３段1號,2022/07/31,2022/08/20,在職,行政與管理
企業主管精修班第01期,臺北市中正區南海路1號4樓,2022/07/31,2022/08/20,在職,其他
房產交易實務班第01期,臺北市中山區民權東路２段206號7樓,2022/07/31,2022/08/30,在職,其他
節奏與嘻哈舞風展演開發班第01期,臺北市中山區興安街112號2樓之5 (興安花園社區第1棟大樓),2022/07/30,2022/08/29,在職,其他
流行花藝創作設計班,臺北市信義區永吉路181號10樓之1,2022/07/30,2022/08/17,在職,藝術與設計
Python程式設計與資料分析應用班,臺北市大安區新生南路１段155號5樓,2022/07/30,2022/08/17,在職,科技與資訊技術
廣告文案撰寫與品牌故事設計實務班第01期,臺北市中正區忠孝東路１段150號2F,2022/07/30,2022/08/31,在職,藝術與設計
網路社群經營與行銷實務技巧訓練班,臺北市大同區長安西路33號8樓,2022/07/30,2022/08/31,在職,其他
日語會話文法進階班第01期,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/07/30,2022/10/19,在職,其他
期貨選擇權交易實務專班第02期,臺北市松山區基隆路1段8號6樓之一,2022/07/30,2022/08/16,在職,其他
歐式花藝現代手法應用創意設計班,臺北市信義區永吉路181號10樓之1,2022/07/30,2022/08/16,在職,藝術與設計
商用英文閱讀與翻譯班第01期,臺北市中山區德惠街16-5號4樓,2022/07/30,2022/08/16,在職,其他
自媒體應用與新創行銷實務應用班,臺北市大同區長安西路33號8樓,2022/07/30,2022/08/30,在職,媒體與娛樂
數位行銷文案企劃班,臺北市大同區長安西路33號8樓,2022/07/30,2022/09/06,在職,其他
舊建物裝修工程管理實務班第01期,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/07/30,2022/09/13,在職,行政與管理
手工布藝創作實用班第01期,臺北市大同區承德路３段230號9樓,2022/07/30,2022/11/06,在職,其他
精品咖啡調製班,臺北市中正區愛國西路9號4樓之9,2022/07/30,2022/08/16,在職,其他
故宮導覽解說進階班第01期,臺北市中山區中山北路3段40號,2022/07/30,2022/08/16,在職,其他
經典烘焙班第01期,臺北市中山區龍江路96號3樓,2022/07/30,2022/08/15,在職,其他
婚禮禮品設計製作基礎班,臺北市中正區忠孝西路１段41號8樓之11,2022/07/30,2022/08/15,在職,藝術與設計
產品市場行銷策略與企劃書實務班第01期,臺北市大安區復興南路一段390號11樓1108教室,2022/07/29,2022/08/28,在職,其他
瑜珈教學人員應用實務班第18期,臺北市中山區興安街112號2樓之5(興安花園社區第一棟大樓),2022/07/29,2022/08/28,在職,教育
人力資源管理實務班第01期,臺北市大安區新生南路３段30號,2022/07/29,2022/08/28,在職,行政與管理
GA網站數據分析與Google Ads廣告投放實務班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/07/29,2022/08/28,在職,科技與資訊技術
保養品配方設計調製實作班,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/07/29,2022/08/28,在職,藝術與設計
數位行銷經營與平台操作應用基礎班第01期,臺北市中正區濟南路1段321號,2022/07/29,2022/08/28,在職,其他
企業主管應具備的五力與溝通技巧特訓班第01期,臺北市大安區復興南路一段390號11樓,2022/07/29,2022/08/28,在職,其他
精油清潔用品與植萃生技保養品應用班,臺北市中正區愛國西路9號4樓之9,2022/07/29,2022/08/28,在職,其他
AutoCAD室內設計實務班第01期,臺北市中山區大直街70號,2022/07/29,2022/08/15,在職,藝術與設計
日本文化旅遊會話學士學分班,臺北市大安區金華街199巷5號,2022/07/29,2022/08/29,在職,旅遊與款待
不動產經紀人實務班第02期,臺北市中正區忠孝東路１段76號三樓之4,2022/07/29,2022/08/15,在職,其他
職場會話商用日語實用會話班第01期,臺北市松山區八德路四段678號3樓,2022/07/29,2022/08/29,在職,其他
Python基礎程式設計班,臺北市中正區博愛路80號3樓,2022/07/29,2022/08/15,在職,科技與資訊技術
傳統整復推拿初級技術員課程(刮痧與拔罐)班第01期,臺北市中山區南京東路二段11號3樓,2022/07/29,2022/08/14,在職,其他
企業內部講師培訓班第01期,臺北市內湖區文湖街81巷5號2樓,2022/07/29,2022/08/14,在職,其他
漢方養生藥膳保健學暨經絡紓壓實務技法班,臺北市中正區忠孝西路一段41號8樓之11,2022/07/29,2022/08/14,在職,醫療保健
電信線路銅纜佈建進階班第02期,臺北市北投區學園路2號,2022/07/28,2022/08/27,在職,電信與通信
韓語基礎日常會話應用班第01期,臺北市大同區長安西路45-1號2樓之3,2022/07/28,2022/08/27,在職,其他
韓語進階實務會話應用班第01期,臺北市大同區長安西路45-1號2樓之3,2022/07/28,2022/08/27,在職,其他
不動產繼承登記與法律應用班第01期,臺北市大同區長安西路45-1號2樓之3,2022/07/28,2022/08/27,在職,法律與法律服務
人資訓練技能提升實務班第02期,臺北市大安區復興南路一段390號11樓,2022/07/28,2022/08/27,在職,其他
建築資訊模型BIM實務班第01期,臺北市中山區大直街70號,2022/07/28,2022/08/27,在職,建築與工程
園藝作物盆栽班,臺北市信義區永吉路181號10樓之1,2022/07/28,2022/08/27,在職,其他
新制多益英文聽力閱讀訓練班第06期,臺北市文山區汀州路４段88號,2022/07/28,2022/08/27,在職,其他
無人機專業飛手實戰班第01期,臺北市文山區興隆路３段56號,2022/07/28,2022/08/27,在職,其他
日文N5應用實務班第01期,臺北市信義區忠孝東路５段524巷3弄12號1樓,2022/07/27,2022/10/15,在職,其他
創新時尚包夾皮革技法實務班,臺北市大同區長安西路33號8樓,2022/07/27,2022/08/12,在職,其他
人資人員勞動法規實務應用與管理操作實務班,臺北市中正區忠孝西路一段72號8樓之14,2022/07/27,2022/08/13,在職,法律與法律服務
不動產經紀人班第02期,臺北市松山區八德路４段678號3樓之1,2022/07/27,2022/08/13,在職,其他
就業服務職能與勞資法令實務訓練班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/07/27,2022/08/13,在職,其他
精油手工皂暨清潔用品實務班,臺北市中山區南京東路１段１６號６樓之１,2022/07/27,2022/08/13,在職,其他
Microsoft Excel 資料分析與視覺化圖表班第01期,臺北市中山區大直街70號,2022/07/27,2022/08/13,在職,其他
陽宅磁場實務應用班第01期,臺北市大安區忠孝東路４段147巷1號9樓,2022/07/27,2022/08/13,在職,其他
流行嘻哈有氧訓練班第04期,臺北市中正區林森北路5巷4號,2022/07/27,2022/08/26,在職,其他
花藝基礎設計班,臺北市信義區永吉路181號10樓之1,2022/07/27,2022/08/26,在職,藝術與設計
光學基礎及鏡頭應用班,臺北市中正區博愛路80號3樓,2022/07/27,2022/08/26,在職,其他
布藝圖形創意設計班第01期,臺北市大同區承德路３段230號9樓,2022/07/27,2022/08/14,在職,藝術與設計
Python程式設計應用實務班第02期,臺北市士林區基河路130號5樓,2022/07/27,2022/08/27,在職,科技與資訊技術
JavaScript+Node.js前後端應用開發班,臺北市大安區基隆路四段43號,2022/07/27,2022/08/27,在職,其他
智慧機房建置實作班,臺北市中正區濟南路１段321號,2022/07/27,2022/08/27,在職,其他
實用日本語會話班第02期,臺北市大安區敦化南路２段2號3樓之2,2022/07/26,2022/08/25,在職,其他
多益聽力閱讀與商用英文中級班第01期,臺北市中山區德惠街16-5號4樓,2022/07/26,2022/08/11,在職,其他
實用日語入門班第02期,臺北市士林區基河路130號4樓,2022/07/26,2022/08/11,在職,其他
長照服務暨營養班第01期,臺北市中正區忠孝西路１段50號13樓之35,2022/07/26,2022/08/11,在職,其他
超人氣彩繪蛋糕麵包班第03期,臺北市中山區龍江路96號3樓,2022/07/26,2022/08/09,在職,其他
Python網頁資料擷取與分析班,臺北市中正區博愛路80號3樓,2022/07/26,2022/08/09,在職,科技與資訊技術
台股投資理財分析專班第03期,臺北市松山區基隆路1段8號6樓之一,2022/07/26,2022/08/08,在職,其他
鐘錶技術實務班,臺北市中正區愛國西路9號4樓之8,2022/07/26,2022/08/22,在職,其他
彩妝美膚技藝班,臺北市中山區南京東路１段１６號６樓之１,2022/07/26,2022/08/07,在職,其他
商品與人物形象攝影實務班第02期,"臺北市松山區民權東路３段140巷15號4樓 (第一,三教室)",2022/07/26,2022/08/07,在職,其他
創意甜點麵包蛋糕班第02期,臺北市大同區南京西路163號2樓之85,2022/07/26,2022/08/06,在職,其他
芳香精油與植萃保養應用班,臺北市中正區愛國西路9號4樓之9,2022/07/25,2022/08/24,在職,其他
實用韓國語會話班第03期,臺北市大安區敦化南路２段2號3樓之2,2022/07/25,2022/08/24,在職,其他
Python程式設計培訓班,臺北市松山區八德路3段2號B1,2022/07/25,2022/09/05,在職,科技與資訊技術
花草香氛妝品調製應用班第01期,臺北市中山區復興北路354號6樓,2022/07/25,2022/08/06,在職,其他
資安管理系統專業人才訓練基礎班,臺北市內湖區民權東路６段109號6樓,2022/07/25,2022/08/19,在職,行政與管理
民事爭議事項與強制執行研析班第01期,臺北市中正區忠孝西路1段50號13樓之35,2022/07/25,2022/08/03,在職,其他
美妝保養品基礎研發調製實務班,臺北市中正區博愛路80號3樓,2022/07/25,2022/08/17,在職,其他
民俗調理業傳統整復推拿調理班,臺北市中正區忠孝東路１段150號2樓,2022/07/25,2022/08/01,在職,其他
JavaScript程式設計班,臺北市中正區濟南路１段321號,2022/07/25,2022/09/17,在職,科技與資訊技術
全齡芳療經絡保健照護應用技能實務班第02期,臺北市大安區忠孝東路４段55號7樓,2022/07/25,2022/08/24,在職,醫療保健
觀光旅遊及城市導覽人員培訓班 第01期,臺北市,2022/07/25,2022/12/05,職前,旅遊與款待
數位精準行銷實務班,臺北市中正區博愛路80號3樓,2022/07/23,2022/11/03,在職,其他
生物藥製藥學與生技新藥開發班,臺北市中正區博愛路80號3樓,2022/07/23,2022/08/23,在職,其他
AI/ML人工智慧機器學習程式開發及應用實務班第01期,臺北市士林區基河路130號4樓J409教室,2022/07/23,2022/08/23,在職,教育
大數據分析與應用班第01期,臺北市大安區基隆路4段43號,2022/07/23,2022/08/23,在職,其他
智能零售數據之分析與應用班第01期,臺北市中山區大直街70號,2022/07/22,2022/08/22,在職,零售與銷售
智慧家居與物聯網整合應用實務班第01期,臺北市士林區基河路130號5樓,2022/07/21,2022/08/21,在職,其他
臺北市照顧服務員專班 第17期,臺北市,2022/07/21,2022/09/19,職前,其他
Docker＆Podman 關鍵技術與實務應用班第02期,臺北市士林區基河路130號4樓J409教室,2022/07/20,2022/08/20,在職,其他
台北市照顧服務員專班 第20期,臺北市,2022/07/20,2022/09/20,職前,其他
GA網站數據分析與數位媒體廣告投放策略班第01期,臺北市大安區復興南路１段390號6樓,2022/07/15,2022/08/15,在職,科技與資訊技術
AI人工智慧人才養成基礎班,臺北市大同區承德路３段230號9樓,2022/07/15,2022/08/14,在職,其他
3D次世代美術人才培訓班 第01期,臺北市,2022/07/15,2022/08/15,職前,美術與手工藝
臺北市照顧服務員專班 第22期,臺北市,2022/07/15,2022/09/19,職前,其他
大數據行銷實戰養成班 第01期,臺北市,2022/07/14,2022/10/11,職前,其他
國際金融科技自動化程式交易實務班第03期,臺北市中正區福州街10號2樓,2022/07/09,2022/08/09,在職,科技與資訊技術
iPhone App開發便利生活實務班,臺北市中正區博愛路80號3樓,2022/07/07,2022/12/18,在職,其他
使用Java建購資訊安全的網站應用程式班,臺北市大安區基隆路4段43號,2022/07/07,2022/08/07,在職,科技與資訊技術
AI人工智慧與影像辨識班,臺北市大安區建國南路２段231號,2022/07/07,2022/08/07,在職,其他
AWS雲計算大數據運算與分析班,臺北市大安區建國南路２段231號,2022/07/06,2022/08/06,在職,其他
擴大東南亞區域經濟經貿人才進階班第01期,臺北市大安區復興南路１段390號6樓,2022/07/06,2022/08/06,在職,其他
期貨交易人才訓練班 第02期,臺北市,2022/07/06,2022/11/21,職前,其他
AWS雲計算實務班第01期,臺北市中山區大直街70號,2022/07/05,2022/08/05,在職,其他
軟體工程師培訓班 第01期,臺北市,2022/07/04,2022/07/18,職前,建築與工程
會計資訊實務班 第01期,臺北市,2022/07/01,2022/09/21,職前,金融與會計
Java script 動態網頁設計班第01期,臺北市大安區基隆路四段43號,2022/06/30,2022/07/31,在職,藝術與設計
XR與WebAR互動開發實作班,臺北市中正區濟南路１段321號,2022/06/30,2022/08/20,在職,其他
Excel 進階 + Power BI 數據分析實務班第07期,臺北市中正區濟南路１段321號7樓(台北商業大學承曦樓707教室),2022/06/30,2022/07/30,在職,其他
Python AI影像辨識應用實務班第02期,臺北市中正區濟南路１段321號6樓,2022/06/30,2022/07/30,在職,科技與資訊技術
VMware vSphere伺服器虛擬化實務班第04期,臺北市中正區濟南路１段321號6樓(台北商業大學承曦樓601教室),2022/06/30,2022/07/30,在職,其他
跨境電商即戰人才養成班 第01期,臺北市,2022/06/30,2022/09/23,職前,其他
剪髮設計與頭皮養護職前班 第01期,臺北市,2022/06/28,2022/09/29,職前,藝術與設計
Kubernetes 雲端作業平台建置與應用班第01期,臺北市士林區基河路130號4樓J409教室,2022/06/24,2022/07/24,在職,科技與資訊技術
電商數位行銷設計應用班 第01期,臺北市,2022/06/20,2022/12/28,職前,藝術與設計
Java全方位程式設計班 第01期,臺北市,2022/06/20,2022/12/20,職前,科技與資訊技術
室內空間繪製實務班 第01期,臺北市,2022/06/20,2022/10/31,職前,其他
美容專業人才養成班 第01期,臺北市,2022/06/18,2022/09/30,職前,健康與美容
利用GA大數據分析網友行為做再行銷與SEO搜尋引擎優化實務班第01期,臺北市松山區基隆路1段8號6樓之1(CEO教室),2022/06/17,2022/07/17,在職,其他
智慧零售數據戰情中心之設計與應用班第01期,臺北市中山區大直街70號,2022/06/16,2022/07/16,在職,零售與銷售
Power BI商務數據分析實戰班第01期,臺北市大安區基隆路四段43號,2022/06/16,2022/07/16,在職,其他
資通安全與網路攻防技術班,臺北市大安區建國南路２段231號,2022/06/16,2022/07/16,在職,安全與緊急應變
商用多益英語實務班第07期,臺北市大安區敦化南路２段2號3樓之2,2022/06/16,2022/07/16,在職,其他
大數據資料分析培訓實戰班第01期,臺北市大安區新生南路三段30號,2022/06/12,2022/07/12,在職,其他
資訊安全管理實務班第01期,臺北市大同區承德路二段81號B1,2022/06/10,2022/07/10,在職,行政與管理
MongoDB資料庫巨量資料儲存實務班第01期,臺北市中山區大直街70號,2022/06/10,2022/07/10,在職,科技與資訊技術
雲端CAD軟體工程師培訓班第01期,臺北市中山區大直街70號,2022/06/10,2022/07/10,在職,科技與資訊技術
Linux 應用整合實務班第03期,臺北市中山區中山北路２段40號(大同大學),2022/06/10,2022/07/10,在職,其他
Python 網路爬蟲與資料分析進階班第02期,臺北市中山區中山北路３段40號(大同大學),2022/06/10,2022/07/10,在職,科技與資訊技術
電商社群經營與影音商攝實務班第01期,"臺北市松山區民權東路３段140巷15號4樓 (第一,三教室)",2022/06/09,2022/07/16,在職,其他
商業智慧與大數據分析基礎班第01期,臺北市大同區承德路２段81號B1,2022/06/09,2022/07/09,在職,綜合商業與管理
Python程式設計應用實務班第01期,臺北市士林區基河路130號4樓J409教室,2022/06/06,2022/07/06,在職,科技與資訊技術
臺北市照顧服務員專班 第16期,臺北市,2022/06/06,2022/08/01,職前,其他
Java全端程式開發培訓班 第01期,臺北市,2022/06/06,2022/09/07,職前,科技與資訊技術
數位多媒體影音設計班 第01期,臺北市,2022/06/06,2022/08/22,職前,媒體與娛樂
臺北市托育人員 第02期,臺北市,2022/06/06,2022/08/11,職前,其他
股票期貨大數據與程式自動交易實務訓練班第07期,臺北市中正區福州街10號2樓,2022/06/04,2022/07/04,在職,科技與資訊技術
綠建築指標申請設計實務班第01期,臺北市中山區大直街70號,2022/06/04,2022/07/04,在職,建築與工程
電子商務網路交易法律實務班第03期,臺北市大安區復興南路１段390號6樓,2022/06/04,2022/07/04,在職,法律與法律服務
Python與大數據資料庫應用實務班,臺北市中正區博愛路80號3樓,2022/06/03,2022/07/03,在職,科技與資訊技術
甲級廢棄物處理專業技術人員學士學分班第01期,臺北市大安區金華街199巷5號,2022/06/02,2022/07/02,在職,其他
智慧製造與智慧生產基礎能力鑑定輔導班第01期,臺北市中正區貴陽街１段56號,2022/06/02,2022/07/09,在職,其他
元宇宙建立與應用班,臺北市大安區基隆路4段43號,2022/06/02,2022/07/02,在職,其他
AWS雲計算基礎班,臺北市大安區建國南路２段231號,2022/06/02,2022/07/02,在職,其他
前端網頁設計與程式技術實作班第01期,臺北市士林區基河路130號4樓J409教室,2022/06/01,2022/07/01,在職,科技與資訊技術
擴大東南亞區域經濟經貿人才訓練班第01期,臺北市大安區復興南路１段390號6樓,2022/06/01,2022/07/01,在職,其他
GA網站數據分析暨GAds關鍵字廣告投放班,臺北市中正區愛國西路9號4樓之9,2022/05/31,2022/06/30,在職,科技與資訊技術
不動產經紀人複訓06班第01期,臺北市中山區民權東路２段206號7樓,2022/05/30,2022/06/29,在職,其他
精品咖啡進階實務班,臺北市中正區愛國西路9號4樓之9,2022/05/30,2022/06/29,在職,其他
演藝專業歌手表演技巧培訓班第01期,臺北市中山區建國北路２段66號2樓之3,2022/05/30,2022/06/29,在職,其他
全媒體與網路行銷就業班 第01期,臺北市,2022/05/30,2022/08/19,職前,媒體與娛樂
不動產營業員複訓06班第01期,臺北市中山區民權東路２段206號7F,2022/05/29,2022/06/28,在職,其他
Excel試算表實務應用班第02期,臺北市中正區愛國西路9號4樓之8,2022/05/29,2022/06/28,在職,其他
職場英文實務會話班,臺北市中正區愛國西路9號4樓之9,2022/05/28,2022/06/27,在職,其他
大數據資料庫與Excel資料分析應用班第02期,臺北市大安區敦化南路２段2號3樓之2,2022/05/28,2022/06/27,在職,科技與資訊技術
商用觀光英語會話班第01期,臺北市大同區承德路3段230號9樓,2022/05/28,2022/06/27,在職,其他
商務英文會話班,臺北市大同區長安西路33號8樓,2022/05/28,2022/06/28,在職,其他
新零售時代網路行銷實務操作班,臺北市中正區愛國西路9號4樓之8,2022/05/27,2022/06/27,在職,零售與銷售
職業歌唱技巧訓練班第05期,臺北市中山區建國北路２段66號2樓之3,2022/05/27,2022/06/26,在職,其他
不動產地政士業務訓練班-土地稅法與土地登記班第01期,臺北市中山區民權東路２段206號7F,2022/05/27,2022/06/26,在職,其他
城市夜景攝影拍攝技法與後製秘技班第02期,臺北市中山區長安東路１段27號2樓,2022/05/27,2022/06/26,在職,其他
網購商品攝影暨影像編修班,臺北市中正區愛國西路9號4樓之8,2022/05/27,2022/06/26,在職,其他
歐式花藝現代花型實務班,臺北市中正區愛國西路9號4樓之9,2022/05/27,2022/06/26,在職,其他
流行嘻哈街舞創新班第01期,臺北市中山區建國北路２段66號2樓之3,2022/05/27,2022/06/26,在職,其他
風尚雅緻烘焙班第01期,臺北市中山區龍江路96號3樓,2022/05/27,2022/06/26,在職,其他
房地產交易與價值評估實務班第02期,臺北市大同區長安西路45-1號2樓之3,2022/05/26,2022/06/25,在職,房地產與房屋
外貿業務美語實務訓練班第02期,臺北市文山區汀州路４段88號,2022/05/26,2022/06/25,在職,其他
人資制度暨勞資爭議類型解析班,臺北市中正區羅斯福路１段28號5樓,2022/05/26,2022/06/26,在職,其他
財會管理人才職場實力提昇班第01期,臺北市大安區復興南路一段390號11樓,2022/05/26,2022/06/25,在職,行政與管理
商務英語快易通班第03期,臺北市大安區新生南路１段155號5樓,2022/05/26,2022/06/25,在職,其他
勞健保暨勞動法規管理實務班第01期,臺北市中山區長安東路１段27號2樓,2022/05/26,2022/06/25,在職,法律與法律服務
九宮格思考法創意訓練班第01期,臺北市大安區復興南路一段390號11樓1103教室,2022/05/26,2022/06/26,在職,其他
時尚彩妝造型實務班,臺北市中正區愛國西路9號4樓之9,2022/05/25,2022/06/25,在職,其他
iOS行動裝置程式設計班第01期,臺北市中山區大直街70號,2022/05/25,2022/09/17,在職,科技與資訊技術
Docker＆Podman 關鍵技術與實務應用班第01期,臺北市士林區基河路130號4樓J409教室,2022/05/25,2022/06/25,在職,其他
常見疾病醫學檢驗數據解析班,臺北市中正區忠孝西路１段50號13樓之35,2022/05/25,2022/06/24,在職,其他
甲種職業安全衛生業務主管培訓班,臺北市中正區羅斯福路一段28號5樓,2022/05/25,2022/06/24,在職,安全與緊急應變
植物解說導遊基礎班第01期,臺北市大同區承德路1段17號4樓,2022/05/24,2022/06/23,在職,其他
企業實用會計處理與銀行融資實務班第01期,臺北市中正區南海路1號4樓,2022/05/24,2022/06/23,在職,金融與會計
編織從業人員之鉤針技巧實務與創作應用培訓班,臺北市中正區羅斯福路１段28號5樓,2022/05/24,2022/06/23,在職,其他
勞工職業災害保險及保護法解析班第01期,臺北市中正區忠孝西路1段50號13樓之35,2022/05/23,2022/06/22,在職,其他
社群行銷與商業直播實務班第01期,臺北市大安區復興南路１段390號6樓,2022/05/23,2022/06/23,在職,綜合商業與管理
PHP程式設計與資料庫實務班第01期,臺北市士林區基河路130號4樓J409教室,2022/05/21,2022/06/21,在職,科技與資訊技術
數位轉型電子商務行銷策略班第02期,臺北市大安區復興南路１段390號6樓,2022/05/21,2022/06/21,在職,電子商務與網上交易
大數據資料分析R程式設計班第10期,臺北市中正區博愛路80號3樓,2022/05/20,2022/06/19,在職,科技與資訊技術
Excel辦公室實務應用進階班第03期,臺北市內湖區環山路１段56號,2022/05/20,2022/06/19,在職,其他
