地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
苗栗縣政府,苗栗縣私立章宏文理短期補習班,374,,文理類,苗栗縣三灣鄉三灣村6鄰中正路223-2號2F,2012-10-18,300
苗栗縣政府,苗栗縣私立富瑞爾文理短期補習班君毅分班,233,school.616997@gmail.com,文理類,苗栗縣竹南鎮山佳里16鄰四維街17號1F,2009-08-21,300
苗栗縣政府,苗栗縣私立吳苗琪技藝文理短期補習班,405,,文理類,苗栗縣竹南鎮中港里15鄰新生路106巷16弄5號1樓、7號1樓,2013-08-29,300
苗栗縣政府,苗栗縣私立名仁珠心算技藝短期補習班,347,,商類：珠算、心算、會計,苗栗縣苗栗市福麗里11鄰至公路369號2-3F,2012-03-13,300
苗栗縣政府,苗栗縣私立愛兒強文理短期補習班,,2v3089david@gmail.com,文理類,苗栗縣苑裡鎮客庄里8鄰116之16號1-2樓,1996-03-06,300
苗栗縣政府,苗栗縣私立愛丁堡美語技藝短期補習班,091,,外語類,苗栗縣三義鄉廣盛村37鄰廣聲新城11號1F,2006-09-27,300
苗栗縣政府,苗栗縣私立莊鎮文理短期補習班大營分班,,,文理類,苗栗縣竹南鎮竹南里20鄰大營路148-1號1樓,2016-03-29,300
苗栗縣政府,苗栗縣私立小天使美語珠心算技藝短期補習班,165,pvivian7@yahoo.com.tw,外語類,苗栗縣三義鄉廣盛村復興路22號1-2F,2008-03-28,300
苗栗縣政府,苗栗縣私立幸福種籽文理短期補習班,156,hugo88886@gmail.com,文理類,苗栗縣苗栗市上苗里長安街101號1-3F,2008-01-10,300
苗栗縣政府,苗栗縣私立布拉格美語心算技藝短期補習班,255,,外語類,苗栗縣竹南鎮營盤里8鄰忠義街34號1-4F,2010-04-29,300
苗栗縣政府,苗栗縣私立學儒文理短期補習班,134,,文理類,苗栗縣通霄鎮通東里1鄰中正路3-4號,2007-09-03,300
苗栗縣政府,苗栗縣私立創巨美語技藝短期補習班,015,philip8149japan@yahoo.com.tw,外語類,苗栗縣頭份市忠孝里20鄰忠孝一路135號1-2F,2005-04-21,300
苗栗縣政府,苗栗縣私立演奏家音樂技藝短期補習班,216,,音樂、舞蹈類,苗栗縣竹南鎮佳興里9鄰新民街19號,2009-05-08,300
苗栗縣政府,苗栗縣私立僑美文理短期補習班,〈024〉,,文理類,苗栗縣苗栗市中正路228號1樓,1998-05-18,300
苗栗縣政府,苗栗縣私立安佩文理短期補習班,343,33sam@yahoo.com.tw,文理類,苗栗縣卓蘭鎮新厝里19鄰仁愛路3-26號2-3F,2012-02-16,300
苗栗縣政府,苗栗縣私立快樂屋美語技藝短期補習班,105,,外語類,苗栗縣苗栗市清華里2鄰豐年路29巷8號,2007-01-08,300
苗栗縣政府,苗栗縣私立錞樂技藝短期補習班,201,puremusic0701@gmail.com,音樂、舞蹈類,苗栗縣後龍鎮大庄里15鄰光華路506號1-2F,2009-01-20,300
苗栗縣政府,苗栗縣私立伊頓文理技藝短期補習班學園分校,090,edenhsu6616@gmail.com,文理類,苗栗縣通霄鎮平元里18鄰平新一路60號1-3F,2006-08-28,300
苗栗縣政府,苗栗縣私立育成文理短期補習班,499,k0935334699@gmail.com,文理類,苗栗縣頭份市忠孝里7鄰忠孝1路155號,1997-08-08,300
苗栗縣政府,苗栗縣私立博達文理短期補習班,446,,文理類,苗栗縣苗栗市正發路205號1-2F,2015-03-31,300
苗栗縣政府,苗栗縣私立茂德文理短期補習班,,jen365347@yahoo.com.tw,文理類,苗栗縣苗栗市北苗里19鄰文峰街99號1樓,1999-11-24,300
苗栗縣政府,苗栗縣私立葳森文理短期補習班,294,jrshhiang1105@gmail.com,文理類,苗栗縣竹南鎮新南里新南街71巷25號1F,2011-04-18,300
苗栗縣政府,苗栗縣私立蒲公英珠心算技藝短期補習班,,,商類：珠算、心算、會計,苗栗縣苗栗市文山里13鄰祥發路48號,1998-01-05,300
苗栗縣政府,苗栗縣私立泰峰文理短期補習班,,,文理類,苗栗縣後龍鎮大庄里5鄰光華路511號1-3樓,2018-11-29,300
苗栗縣政府,苗栗縣私立東正文理短期補習班,393,,文理類,苗栗縣頭份市成功里成功路68號及70號2F,2013-05-13,300
苗栗縣政府,苗栗縣私立達人文理短期補習班,262,,文理類,苗栗縣頭份市蟠桃里9鄰德義路31號1-2F,2010-06-24,300
苗栗縣政府,苗栗縣私立神童圍棋技藝短期補習班,130,,美術、書法、攝影、美工設計、圍棋類,苗栗縣苗栗市北苗里29鄰文峰街83號1F,2007-07-31,300
苗栗縣政府,苗栗縣私立元益文理短期補習班,,melody037853727@yahoo.com.tw,文理類,苗栗縣苑裡鎮客庄里21鄰75-26號1-4樓,2003-03-26,300
苗栗縣政府,苗栗縣私立學淵文理短期補習班,037,learn370802@gmail.com,文理類,苗栗縣苗栗市福麗里14鄰民族路257號1-2F,2005-10-06,300
苗栗縣政府,苗栗縣私立品誠文理短期補習班,175,aass010203@yahoo.com.tw,文理類,苗栗縣三灣鄉三灣村中正路303之2號1-2F,2008-06-18,300
苗栗縣政府,苗栗縣私立立佳文理短期補習班,388,,文理類,苗栗縣竹南鎮正南里大營路104號1-2F,2013-03-25,300
苗栗縣政府,苗栗縣私立A++升學中心文理短期補習班,,ujwww820827@gmail.com,文理類,苗栗縣頭份市中央路330號1-2樓,2019-09-20,300
苗栗縣政府,苗栗縣私立學佾文理短期補習班,,,文理類,苗栗縣頭份市成功里17鄰節約街94號1-2樓,2016-12-07,300
苗栗縣政府,苗栗縣私立慧圓珠心算技藝短期補習班,394,,商類：珠算、心算、會計,苗栗縣卓蘭鎮新榮里成功路8巷8號1-2F,2013-05-13,300
苗栗縣政府,苗栗縣私立彩虹魚美術技藝短期補習班,275,a0918900097@gmail.com,美術、書法、攝影、美工設計、圍棋類,苗栗縣頭份市仁愛里1鄰信東路32號1F,2010-11-17,300
苗栗縣政府,苗栗縣私立宇冠文理短期補習班,,sokun0827@gmail.com,文理類,苗栗縣公館鄉館中村大同路60之6號1-3F,2006-06-09,300
苗栗縣政府,苗栗縣私立仁人文理短期補習班,384,,文理類,苗栗縣竹南鎮營盤里自由街146號,2006-12-14,300
苗栗縣政府,苗栗縣私立WE文理短期補習班,,wisdomenglish60@gmail.com,文理類,苗栗縣竹南鎮延平路60號2樓,2020-12-07,300
苗栗縣政府,苗栗縣私立光華文理短期補習班民族分班,,,文理類,苗栗縣苗栗市北安街13號,2017-11-09,300
苗栗縣政府,苗栗縣私立安哲立文理短期補習班,304,kimshawnschool@gmail.com,文理類,苗栗縣苗栗市建功里19鄰成功路10號1-3F,2011-06-30,300
苗栗縣政府,苗栗縣私立育明文理短期補習班,157,enjoyschool227@gmail.com,文理類,苗栗縣通霄鎮平安里平新一路227號1-2F,2008-01-25,300
苗栗縣政府,苗栗縣私立博士文理短期補習班,226,pagi36@yahoo.com.tw,文理類,苗栗縣苗栗市福麗里和平路138巷11號1樓,2009-07-17,300
苗栗縣政府,苗栗縣私立新潮文理短期補習班,421,,文理類,苗栗縣竹南鎮營盤里22鄰博愛街301號3F；苗栗縣竹南鎮營盤里22鄰博愛街341號4F,2014-05-27,300
苗栗縣政府,苗栗縣私立GOGO文理短期補習班,301,,文理類,苗栗縣苗栗市福麗里19鄰府前路120號1樓,2011-05-27,300
苗栗縣政府,苗栗縣私立俊揚文理短期補習班,416,,文理類,苗栗縣三義鄉廣盛村8鄰中正路187之1號2F,2014-02-28,300
苗栗縣政府,苗栗縣私立育英文理短期補習班,616,,文理類,苗栗縣銅鑼鄉永樂路35號1-2F,2001-12-26,300
苗栗縣政府,苗栗縣私立華聯文理短期補習班,213,gina@north-union.com.tw,文理類,苗栗縣公館鄉大同路14鄰199號2F,2009-04-16,300
苗栗縣政府,苗栗縣私立三義名人文理短期補習班,,wenpin2000@yahoo.com.tw,文理類,苗栗縣三義鄉廣盛村15鄰八股路20-72號1-2樓,2017-09-28,300
苗栗縣政府,苗栗縣私立小荳荳文理技藝短期補習班,060,t621061@gmail.com,外語類,苗栗縣頭份市尖下里尖豐路370巷21號1F,2006-03-23,300
苗栗縣政府,苗栗縣私立貝多芬舞蹈技藝短期補習班,,,音樂、舞蹈類,苗栗縣苗栗市建功里縣府路82號3樓,2004-11-20,300
苗栗縣政府,苗栗縣私立英美師德文理短期補習班,437,,文理類,苗栗縣頭份市成功里13鄰明新街95號2F,2014-09-22,300
苗栗縣政府,苗栗縣私立流星街文理短期補習班,,,文理類,苗栗縣苗栗市建功里忠孝路166號A1 166號2樓A2,2017-08-18,300
苗栗縣政府,苗栗縣私立菁英中心文理短期補習班,,,文理類,苗栗縣苗栗市建功里22鄰和平路131號1樓,2015-12-22,300
苗栗縣政府,苗栗縣私立云成文理短期補習班,440,,文理類,苗栗縣苗栗市建功里34鄰和平路73號1-3F,2014-12-09,300
苗栗縣政府,苗栗縣私立大仁文理短期補習班,395,,文理類,苗栗縣三義鄉廣盛村9鄰中正路164號1-2F,2013-05-13,300
苗栗縣政府,苗栗縣私立芹毅文理短期補習班,733,,文理類,苗栗縣苗栗市高苗里天雲街48號1樓,2004-11-20,300
苗栗縣政府,苗栗縣私立潘朵拉美語技藝短期補習班,445, teacherchloe2019@gmail.com,外語類,苗栗縣苗栗市建功里33鄰忠孝路168號1樓,2011-07-01,300
苗栗縣政府,苗栗縣私立葉老師珠心算美語技藝短期補習班,348,,商類：珠算、心算、會計,苗栗縣大湖鄉大湖村民權路15之3號1F,2005-10-20,300
苗栗縣政府,苗栗縣私立仁愛文理短期補習班,455,,文理類,苗栗縣公館鄉館南村2鄰通明街100-1號2樓,2011-05-23,300
苗栗縣政府,苗栗縣私立黃氏珠心算技藝短期補習班,242,moonhuang311@gmail.com,商類：珠算、心算、會計,苗栗縣後龍鎮大庄里14鄰成功路133號1F,2009-11-27,300
苗栗縣政府,苗栗縣私立學立文理短期補習班,321,,文理類,苗栗縣公館鄉館東村大同路130號1－2F,2011-10-31,300
苗栗縣政府,苗栗縣私立三民文理短期補習班,289,,文理類,苗栗縣苗栗市上苗里10鄰中正路102號1-2樓,2011-02-18,300
苗栗縣政府,苗栗縣私立勁學文理短期補習班,118,,文理類,苗栗縣苑裡鎮客庄里13鄰新興路46號2-3F,2007-05-01,300
苗栗縣政府,萬德福國際有限公司附設苗栗縣私立奇芯文理短期補習班,,,文理類,苗栗縣竹南鎮大營路33號1-5樓,2020-03-24,300
苗栗縣政府,苗栗縣私立典優文理短期補習班,332,,文理類,苗栗縣苑裡鎮客庄里信義路6之5號1F,2011-12-29,300
苗栗縣政府,苗栗縣私立彩虹文理短期補習班,291,,文理類,苗栗縣頭份市建國里5鄰三民街74號,2011-03-23,300
苗栗縣政府,苗栗縣私立明昌文理短期補習班,,,文理類,苗栗縣苑裡鎮中正里13鄰中正101之29號1-3樓,2017-02-08,300
苗栗縣政府,苗栗縣私立宜翔文理短期補習班,214,,文理類,苗栗縣苗栗市高苗里9鄰大同路91號1-2F,2009-04-23,300
苗栗縣政府,苗栗縣私立吉的堡文理短期補習班,546,gkclai123@gmail.com,文理類,苗栗縣頭份市中正路326號2F,1999-04-23,300
苗栗縣政府,苗栗縣私立上元文理短期補習班,014,,文理類,苗栗縣苑裡鎮苑南里1鄰新興路88號1-2樓,2005-04-18,300
苗栗縣政府,苗栗縣私立博學美語技藝短期補習班,370,ruby765499@gmail.com,外語類,苗栗縣通霄鎮通東里1鄰中正路3之6號1F,2012-09-03,300
苗栗縣政府,苗栗縣私立必勝文理短期補習班,,,文理類,苗栗縣竹南鎮中港里12鄰守法街2-2號1-4樓,2018-11-29,300
苗栗縣政府,苗栗縣私立品昇文理短期補習班,,,文理類,苗栗縣頭份市忠孝一路222號1-2樓,2019-10-22,300
苗栗縣政府,苗栗縣私立永丞文理短期補習班,,minmin47@gmail.com,文理類,苗栗縣苗栗市饒平街21號2-3樓,2019-10-23,300
苗栗縣政府,苗栗縣私立北大文理短期補習班,610,331783@north-union.com.tw,文理類,苗栗縣苗栗市建功里33鄰忠孝路214號1-2F、212號2F,2001-10-29,300
苗栗縣政府,苗栗縣私立蘋果樹教育文理短期補習班,,,文理類,苗栗縣頭份市大同路281號,2020-08-21,300
苗栗縣政府,苗栗縣私立精智文理短期補習班,402,,文理類,苗栗縣竹南鎮中華里環市路2段106號,2013-07-16,300
苗栗縣政府,苗栗縣私立翔英文理短期補習班,094,lghsu.shine@msa.hinet.net,文理類,苗栗縣竹南鎮大厝里11鄰大營路165號1F,2006-10-11,300
苗栗縣政府,苗栗縣私立波力美語文理短期補習班,372,pollygurung@gmail.com,文理類,苗栗縣苗栗市新苗里5鄰新苗街77號2F,2012-09-07,300
苗栗縣政府,苗栗縣私立優兒堡文理短期補習班,351,,文理類,苗栗縣公館鄉館中村宮前路127號2-3F,2012-04-05,300
苗栗縣政府,苗栗縣私立奇妙美語珠心算技藝短期補習班,241,magicenter51@yahoo.com.tw,文理類,苗栗縣竹南鎮中正路156巷1弄7號1-2F,2012-12-28,300
苗栗縣政府,苗栗縣私立嘉偉文理短期補習班,070,school339@yahoo.com.tw,文理類,苗栗縣竹南鎮山佳里光復路339號1-2F,2006-05-24,300
苗栗縣政府,苗栗縣私立郭老師文理短期補習班,311,,文理類,苗栗縣竹南鎮新南里8鄰新南街69號1F,2011-08-19,300
苗栗縣政府,苗栗縣私立立冠文理短期補習班,314,,文理類,苗栗縣公館鄉館南村弘南街104號1F,2011-10-11,300
苗栗縣政府,苗栗縣私立時宇文理短期補習班,447,jianguo.ml@eagletw.com,外語類,"苗栗縣頭份市合作街33號2F,合作街29巷2號1F",2008-05-31,300
苗栗縣政府,苗栗縣私立達昇珠心算技藝短期補習班,728,,商類：珠算、心算、會計,苗栗縣苑裡鎮苑南里和平路41號1F,2004-11-19,300
苗栗縣政府,苗栗縣私立愛力兒文理短期補習班,456,,文理類,苗栗縣後龍鎮大庄里成功路266號1-2F,1999-07-20,300
苗栗縣政府,苗栗縣私立丹尼爾美語技藝短期補習班,169,penny-yea@hotmail.com,外語類,苗栗縣銅鑼鄉銅鑼村銅鑼街46號,2008-04-17,300
苗栗縣政府,苗栗縣私立米妮技藝文理短期補習班,052,,文理類,苗栗縣苗栗市福麗里10鄰民族路229號2-4F,2005-02-04,300
苗栗縣政府,苗栗縣私立士昌文理短期補習班,128,yeanch126@gmail.com,文理類,苗栗縣竹南鎮大業街126號1-2F,2007-07-20,300
苗栗縣政府,苗栗縣私立高昇文理短期補習班,320,,文理類,苗栗縣頭份市建國里11鄰建國路110號2F,2011-10-24,300
苗栗縣政府,苗栗縣私立嵐林美術技藝短期補習班,,,美術、書法、攝影、美工設計、圍棋類,苗栗縣苗栗市中正路136號2樓,2019-10-22,300
苗栗縣政府,苗栗縣私立惠丹舞蹈技藝短期補習班,450,vin026@ms18.hinet.net,音樂、舞蹈類,苗栗縣苗栗市勵志街18號1樓,1975-07-10,300
苗栗縣政府,苗栗縣私立非凡文理短期補習班,,yuping.fang@yahoo.com,文理類,苗栗縣竹南鎮照南里21鄰自由街129號1樓,2018-11-07,300
苗栗縣政府,苗栗縣私立種子美語技藝短期補習班,,a1208362@gmail.com,外語類,苗栗縣頭份市建國路60號1-3F,2006-01-10,300
苗栗縣政府,苗栗縣私立博文文理短期補習班,245,,文理類,苗栗縣竹南鎮正南里23鄰大營路140號1-4F,2009-12-25,300
苗栗縣政府,苗栗縣私立莊鎮文理短期補習班,259,,文理類,苗栗縣竹南鎮正南里中正路187號1F,2010-05-31,300
苗栗縣政府,苗栗縣私立向陽文理技藝短期補習班,,zhunansunshine@gmail.com,文理類,苗栗縣竹南鎮博愛街394號1-4樓/392號(1/3/4)樓,2016-12-08,300
苗栗縣政府,苗栗縣私立馬格力特語文技藝短期補習班,403,,外語類,苗栗縣竹南鎮大厝里19鄰中正路335號1-2F,2013-08-08,300
苗栗縣政府,苗栗縣私立晴光文理短期補習班,248,chichu0885base@gmail.com,文理類,苗栗縣竹南鎮照南里27鄰光復路275號1-3樓,2010-01-25,300
苗栗縣政府,苗栗縣私立淯成文理短期補習班,246,greem361920@gmail.com,文理類,苗栗縣苗栗市北苗里19鄰蕉嶺街10號1-2F,2010-01-13,300
苗栗縣政府,苗栗縣私立道爾敦文理短期補習班,,,文理類,苗栗縣頭份市尖下里尖豐路320巷10號1-2F,2006-05-01,300
苗栗縣政府,苗栗縣私立寶貝熊音樂技藝短期補習班,231,babybear.musichouse@gmail.com,音樂、舞蹈類,苗栗縣頭份市建國里建國路94之1號2F,2009-08-21,300
苗栗縣政府,苗栗縣私立學立美語珠心算技藝短期補習班,356,,外語類,苗栗縣苗栗市維新里8鄰新庄街92巷54號,2012-04-20,300
苗栗縣政府,苗栗縣私立成龍文理短期補習班,297,a1208362@gmail.com,文理類,苗栗縣頭份市頭份里中正路221之1號2F,2011-05-12,300
苗栗縣政府,苗栗縣私立首相文理短期補習班,,yung.lien@outlook.com,文理類,苗栗縣竹南鎮開元里8鄰下街仔174號1~2樓、175號1~2樓,2018-06-15,300
苗栗縣政府,苗栗縣私立莊鎮文理短期補習班忠孝分班,,,文理類,苗栗縣頭份市忠孝里忠孝二路180號1-2樓,2016-07-28,300
苗栗縣政府,苗栗縣私立超強文理短期補習班,319,,文理類,苗栗縣苑裡鎮苑南里3鄰建國路31之1號1F,2011-10-24,300
苗栗縣政府,苗栗縣私立光華文理短期補習班,,,文理類,苗栗縣後龍鎮大庄里21鄰光華路390號1-2樓,2017-09-22,300
苗栗縣政府,苗栗縣私立宇勝文理短期補習班,256,,文理類,苗栗縣後龍鎮大庄里22鄰中山路322之1號1-2F,2010-05-07,300
苗栗縣政府,苗栗縣私立極力文理短期補習班,,,文理類,苗栗縣竹南鎮山佳里26鄰明德街92號,1997-05-02,300
苗栗縣政府,苗栗縣私立全民文理短期補習班,137,peoplecramschool@gmail.com,文理類,苗栗縣頭份市忠孝一路227號1-2F,2007-09-26,300
苗栗縣政府,苗栗縣私立新僑文理短期補習班,368,,文理類,苗栗縣後龍鎮南龍里18鄰勝利路207之12號1F,2012-08-20,300
苗栗縣政府,苗栗縣私立正佳珠算技藝短期補習班,,chang676886@yahoo.cm.tw,商類：珠算、心算、會計,苗栗縣頭份市大同路212號,2000-11-06,300
苗栗縣政府,苗栗縣私立喬昱文理短期補習班,174,lion690717@yahoo.com.tw,外語類,苗栗縣通霄鎮平安里平新路122號1F,2008-05-30,300
苗栗縣政府,苗栗縣私立諶老師文理短期補習班,077,,文理類,苗栗縣苗栗市建功里22鄰府前路110號4F,2006-07-04,300
苗栗縣政府,苗栗縣私立大和美語技藝短期補習班,206,,外語類,苗栗縣後龍鎮大庄里18鄰中山路196號1F,2009-03-05,300
苗栗縣政府,苗栗縣私立梓潼文理短期補習班,336,,文理類,苗栗縣頭份市成功里6鄰信東路290號1F,2012-01-02,300
苗栗縣政府,苗栗縣私立123文理短期補習班,425,,文理類,苗栗縣公館鄉鶴岡村7鄰鶴岡222號3樓,2014-06-20,300
苗栗縣政府,苗栗縣私立大聖美語技藝短期補習班,,,外語類,苗栗縣竹南鎮大厝里17鄰環市路1段293號1-2樓,2003-06-24,300
苗栗縣政府,苗栗縣私立拓耕文理短期補習班,703,,文理類,苗栗縣苗栗市自治路231號2樓,2004-01-16,300
苗栗縣政府,苗栗縣私立美格林技藝文理短期補習班,439,,文理類,苗栗縣竹南鎮佳興里9鄰民安街87號1-2F,2014-11-20,300
苗栗縣政府,苗栗縣私立柏克萊文理短期補習班,362,,文理類,苗栗縣苗栗市建功里新倉街12巷1號,2012-05-31,300
苗栗縣政府,苗栗縣私立安德文理短期補習班,309,,文理類,苗栗縣頭份市忠孝里建國路53號2-3樓,2011-08-12,300
苗栗縣政府,苗栗縣私立巨東技藝文理短期補習班,,h64926117@yahoo.com.tw,文理類,苗栗縣大湖鄉中正路23號,1995-07-07,300
苗栗縣政府,苗栗縣私立春之舞舞蹈技藝短期補習班,,,音樂、舞蹈類,苗栗縣苗栗市福麗里21鄰和平路138巷38號2樓,2003-01-14,300
苗栗縣政府,苗栗縣私立佳偉文理短期補習班,423,,文理類,苗栗縣竹南鎮正南里中正路185號1F,2014-05-30,300
苗栗縣政府,苗栗縣私立王競文理短期補習班,158,s03cjj@yahoo.com.tw,商類：珠算、心算、會計,苗栗縣苗栗市文山里25鄰祥發街5號1F,2008-01-25,300
