地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
雲林縣政府,私立宇泓文理短期補習班,AC003,,文理類,土庫鎮石廟里復興路50號,2006-07-21,365
雲林縣政府,私立垠昶文理短期補習班,AP033,anniewind05@yahoo.com.tw,文理類,雲林縣北港鎮光復三路10號,1995-02-14,365
雲林縣政府,私立學而優文理短期補習班,AN009,mecyrich@gmail.com,文理類,西螺鎮中山路330號、中山路328巷7號,2002-12-20,365
雲林縣政府,私立桂味文理技藝短期補習班,AJ048,liaotinlin@gmail.com,文理類,斗六市莊敬路236號2-3樓,2006-09-06,365
雲林縣政府,私立尼肯文理短期補習班,AD027,a4563101@yahoo.com.tw,文理類,雲林縣虎尾鎮平和里大成街281號1樓,2007-10-23,365
雲林縣政府,私立立宏文理短期補習班,AN019,lse.chang@msa.hinet.net,文理類,西螺鎮南昌路13巷21號,1999-09-27,365
雲林縣政府,私立強笙文理短期補習班,AD059,etalan@ms45.hinet.net,文理類,虎尾鎮民主路34之6號1-2樓,1997-03-24,365
雲林縣政府,雲林縣私立救國團雲林縣團委會附設語文技藝短期補習班虎尾分部,AD047,s150913@cyc.tw,外語類,雲林縣虎尾鎮和平路1號3樓之1,2002-12-02,365
雲林縣政府,私立大狀元美語短期補習班,AH013,loyumom@gmail.com,外語類,崙背鄉羅厝里東興路157之1號1-3樓,2002-04-01,365
雲林縣政府,私立弘聖文理短期補習班,AM006,ellielin010@gmail.com,文理類,雲林縣莿桐鄉莿桐村南安路2之3號,2004-10-25,365
雲林縣政府,私立安齊兒文理短期補習班,AJ075,0922785167@yahoo.com.tw,文理類,雲林縣斗六市宏德路55號,2004-03-03,365
雲林縣政府,私立海德堡文理短期補習班,AB005,a0919054330@gmail.com,文理類,雲林縣大埤鄉中正路52-1號,2001-07-20,365
雲林縣政府,私立正鑫文理短期補習班,AJ037,panda92727@gmail.com,文理類,雲林縣斗六市鎮東路46號1-2樓,2008-09-25,365
雲林縣政府,私立大華文理短期補習班,AD046,,文理類,虎尾鎮林森路一段416巷15號3樓,2002-12-27,365
雲林縣政府,私立力達文理短期補習班,AG002,asam945@gmail.com,文理類,臺西鄉中山路110巷2-5號,2007-04-18,365
雲林縣政府,私立哈佛通美語短期補習班,AP022,henryyu.harvard@gmail.com,外語類,北港鎮文仁路112之3號1樓,2004-03-17,365
雲林縣政府,私立珊迪文理短期補習班,AN024,bird5416@yahoo.com.tw,文理類,西螺鎮正興里16鄰興農西路130巷33號,2015-01-05,365
雲林縣政府,私立精英文理短期補習班,AI014,,文理類,雲林縣麥寮鄉橋頭村仁德路279號,2006-08-24,365
雲林縣政府,私立名人榜美語短期補習班,AJ086,terryyeh0316@yahoo.com.tw,外語類,斗六市宏德街57號,2002-10-08,365
雲林縣政府,私立加洲文理短期補習班,AP028,shawn.p881386@mas.hinet.net,文理類,北港鎮大同路602號1-3樓,2000-11-17,365
雲林縣政府,私立必勝文理短期補習班,AI010,bsbt101@gmail.com,文理類,麥寮鄉橋頭村13鄰仁德路236巷100號,2008-11-11,365
雲林縣政府,私立九章文理短期補習班,AD067,hw9chapter@gmail.com,文理類,雲林縣虎尾鎮東仁里民族路48號1-2樓,2015-09-02,365
雲林縣政府,私立育傑文理短期補習班,AN004,,文理類,西螺鎮光復西路11-3號1-2樓,2009-08-13,365
雲林縣政府,私立荳荳屋音樂創作工作坊音樂技藝短期補習班,AJ146,shih3823@hotmail.com,音樂、舞蹈類,雲林縣斗六市建興路31-1號1樓,2019-11-05,365
雲林縣政府,私立陳老師珠心算短期補習班,AJ124,tzchen0932591816@yahoo.com.tw,商類：珠算、心算、會計,斗六市鎮東路68號,1994-10-10,365
雲林縣政府,私立弘儒文理短期補習班,AA006,mei46582@gmail.com,文理類,斗南鎮西岐里長安路一段27號1樓,2005-04-12,365
雲林縣政府,私立育昇文理短期補習班,AM008,a6224627@yahoo.com.tw,文理類,莿桐鄉六合村新興28之27號,2004-03-19,365
雲林縣政府,金龍海國際圖書有限公司附設雲林縣私立大東海法商短期補習班,AJ107,des70536152@hotmail.com,法政類,斗六市漢口路196號,2000-02-14,365
雲林縣政府,私立約翰文理短期補習班,AD057,johnhapopp@yahoo.com.tw,文理類,虎尾鎮中正路217號1-2樓,1999-11-25,365
雲林縣政府,私立田老師文理短期補習班,AH012,britney711118@yahoo.com.tw,文理類,雲林縣崙背鄉南陽村忠孝街79巷13號,2017-04-21,365
雲林縣政府,私立學而文理短期補習班,AI018,ysp011@pchome.com.tw,文理類,麥寮鄉中山路320號,2005-09-22,365
雲林縣政府,私立小南瓜文理短期補習班,AA007,sueming2013@yahoo.com.tw,文理類,斗南鎮南昌西路251號,2005-03-16,365
雲林縣政府,私立好點子文理短期補習班,AJ060,dora20048@yahoo.com.tw,文理類,斗六市大同路205號1-2樓,2005-06-09,365
雲林縣政府,私立優暘文理短期補習班,AJ045,joe5239@hotmail.com,文理類,斗六市永安路62號,2007-05-03,365
雲林縣政府,立儒顧問有限公司附設雲林縣私立立儒文理短期補習班,AD025,liju.busiban@msa.hinet.net,文理類,虎尾鎮林森路一段416巷32號1樓,2008-06-19,365
雲林縣政府,私立仁新文理短期補習班,AP038,kid.dave@msa.hinet.net,文理類,北港鎮新街里民享路33號,2002-12-16,365
雲林縣政府,私立陽光文理短期補習班,AN007,shoo_1229@yahoo.com.tw,文理類,雲林縣西螺鎮河南里76之2號,2003-11-25,365
雲林縣政府,私立向日葵文理短期補習班,AE009,bb90188@yahoo.com.tw,文理類,褒忠鄉中勝村勝平53號1-2樓,2017-01-05,365
雲林縣政府,私立全能文理短期補習班,AA028,,文理類,斗南鎮新興街77號1-2樓,1991-08-20,365
雲林縣政府,私立超越英語短期補習班,AJ026,tanirene64@yahoo.com,外語類,斗六市鎮北里北平路223巷1弄9號1-2樓,2010-06-18,365
雲林縣政府,私立晉士文理短期補習班,AJ076,ruta0212@yahoo.com.tw,文理類,斗六市宏德街49號,2003-12-03,365
雲林縣政府,私立韻揚音樂短期補習班,AP010,Victor00023@kimo.com,音樂、舞蹈類,北港鎮大同路630號1-2樓,2009-06-15,365
雲林縣政府,私立沐書園文理短期補習班,AL010,steedperry@gmail.com,文理類,古坑鄉文化路139之30號,1996-10-22,365
雲林縣政府,私立台大e學苑文理短期補習班,AD018,perfume3321@yahoo.com.tw/,文理類,虎尾鎮立仁里立仁街63號2樓,2010-02-05,365
雲林縣政府,私立高昇文理短期補習班,AD076,A34990239@gmail.com,文理類,虎尾鎮東明路170號1-2樓,2005-12-20,365
雲林縣政府,私立綠拇指英語短期補習班,AA017,tsuiju@yahoo.com,外語類,斗南鎮新興街356號,2001-10-03,365
雲林縣政府,私立英理文理短期補習班,AN014,tina5861242@yahoo.com.tw,文理類,西螺鎮光明西路232號,2001-03-01,365
雲林縣政府,私立小叮噹文理短期補習班,AJ073,aa0932592061@gmail.com,文理類,雲林縣斗六市中堅東路35號,2004-03-29,365
雲林縣政府,私立吳老師文理短期補習班,AP016,mr.wu958@gmail.com,文理類,北港鎮大同路542號1-3樓,2007-05-11,365
雲林縣政府,私立唯頓文理短期補習班,AH004,weitun5583@yahoo.com.tw,文理類,雲林縣崙背鄉信義路16巷6號,2007-04-24,365
雲林縣政府,私立皇家柏克萊語文短期補習班,AD023,,外語類,虎尾鎮林森路一段52號1樓,2009-07-02,365
雲林縣政府,私立小木馬文理短期補習班,AJ056,aa0923121418@gmail.com,文理類,斗六市中華路497號1-2樓、鎮東路176號1-2樓,2005-12-12,365
雲林縣政府,私立宗國文理短期補習班,AD054,tsoutsungkuo,文理類,虎尾鎮立仁里北平路255號,2000-09-15,365
雲林縣政府,私立文馨文理短期補習班,AQ008,ipb40000e@yahoo.com.tw,文理類,水林鄉水林路237號,2004-11-24,365
雲林縣政府,私立力行文理短期補習班,AJ082,ac025729@yahoo.com.tw,文理類,斗六市民生路273號4樓,2003-03-19,365
雲林縣政府,私立欣欣文理短期補習班,AO001,ben5982702@yahoo.com.tw,文理類,雲林縣二崙鄉崙西村民權路60-46號1-3樓,2013-12-11,365
雲林縣政府,私立一升文理短期補習班,AA026,go_reach@yahoo.com.tw,文理類,雲林縣斗南鎮同安街16號,1997-03-21,365
雲林縣政府,私立憲儒文理短期補習班,AC005,claire0000510@yahoo.com.tw,文理類,土庫鎮石廟里復興路87巷22號,2005-04-21,365
雲林縣政府,私立延平美語短期補習班,AA010,eva580123@yahoo.com.tw,外語類,斗南鎮莒光街88號,2004-03-11,365
雲林縣政府,私立名人文理短期補習班,AA021,sunbaby9166@gmail.com,文理類,斗南鎮順安街263號1-2樓,1999-03-25,365
雲林縣政府,私立聽說讀寫美語短期補習班,AK003,jlin0302@ms34.hinet.net,外語類,林內鄉新興路253號,2002-04-30,365
雲林縣政府,私立王可樂的日語教室文理短期補習班,AJ012,wangcolaneko@gmail.com,文理類,斗六市鎮南里23鄰中堅西路529號2樓,2012-11-06,365
雲林縣政府,私立佳佳文理短期補習班,AJ031,joydouliu@gmail.com,文理類,斗六市三平里武昌路39號1-4樓,2009-07-17,365
雲林縣政府,私立張鈞文理短期補習班雲小分班,AJ134,,文理類,雲林縣斗六市莊敬路142號1-2樓,2015-09-17,365
雲林縣政府,私立群英文理短期補習班,AJ096,joydouliu@gmail.com,文理類,斗六市廈門街6號1-4樓,2001-12-17,365
雲林縣政府,私立咚咚舞蹈短期補習班,AN016,dondondance@yahoo.com.tw,音樂、舞蹈類,雲林縣西螺鎮漢光里源成路147號,2000-06-27,365
雲林縣政府,私立英華文理短期補習班,AD051,56006sf@giraffe.com.tw,文理類,虎尾鎮公安路75巷6號,2001-08-13,365
雲林縣政府,私立成峯文理短期補習班,AC001,mpm.y062@msa.hinet.net,文理類,土庫鎮南平里馬光路183-23號1-2樓,2009-12-04,365
雲林縣政府,私立波士頓文理短期補習班,AJ039,boston.dl@msa.hinet.net,文理類,斗六市鎮北里長春路56號1-4樓,2008-06-03,365
雲林縣政府,私立玉衡書院文理短期補習班,AD028,,文理類,虎尾鎮自強街135號及118號,2006-10-23,365
雲林縣政府,私立夏山語文短期補習班,AD063,english135828@yahoo.com.tw,外語類,虎尾鎮東仁里東仁路139之1號,1993-11-08,365
雲林縣政府,私立班傑明富蘭克林語文短期補習班,AA015,saabsaab901901@gmail.com,外語類,斗南鎮中正路362號1-3樓,2002-09-02,365
雲林縣政府,私立富蘭克林語文短期補習班,AJ121,saabsaab@ms31.hinet.net,外語類,斗六市中堅西路306號1-4樓、310號1-2樓,1996-09-05,365
雲林縣政府,私立華爾街美語短期補習班,AJ052,lesilychang0102@gmail.com,外語類,斗六市中正路23號1~2樓,2006-06-07,365
雲林縣政府,私立大英文理短期補習班,AQ003,s0910595852@gmail.com,文理類,雲林縣水林鄉水南村成功街39號,2007-07-02,365
雲林縣政府,私立成均文理短期補習班,AA029,stillmu@yahoo.com.tw,文理類,斗南鎮明昌里36鄰建國三路27號,2015-09-04,365
雲林縣政府,私立尖端數位學苑文理短期補習班,AI011,yy6088@ms8.hinet.net,文理類,麥寮鄉麥津村中山路360號,2008-04-10,365
雲林縣政府,私立魏氏文理短期補習班,AD049,,文理類,虎尾鎮頂溪里頂竹圍27之10號,2002-06-19,365
雲林縣政府,私立文聖文理短期補習班,AJ015,aht760317@gmail.com,文理類,斗六市長春路1號1-4樓,2012-09-21,365
雲林縣政府,私立張鈞文理短期補習班斗高分班,AJ130,chuchia2524@hotmail.com,文理類,斗六市民生路287號,2015-03-05,365
雲林縣政府,私立銘晟文理短期補習班,AJ033,sms330.tw@yahoo.com.tw,文理類,斗六市鎮東里大同路432號1-2樓,2009-03-31,365
雲林縣政府,私立學理文理短期補習班,AN017,jerry.x5090@msa.hinet.net,文理類,西螺鎮公館里三源141號,2000-06-05,365
雲林縣政府,私立小博士文理短期補習班,AJ044,kids5334077@yahoo.com.tw,文理類,斗六市三平里南京西路63號1-4樓,2007-08-16,365
雲林縣政府,私立上林文理短期補習班,AJ013,sm5989tw@gmail.com,文理類,斗六市復國街52號1-4樓,2012-11-01,365
雲林縣政府,私立正典文理短期補習班,AH006,enkingkt@yahoo.com.tw,文理類,崙背鄉南陽村忠孝街94號,2004-11-10,365
雲林縣政府,私立裕元文理短期補習班,AJ131,a0983945797@gmail.com.tw,文理類,斗六市平等街19號,2015-03-18,365
雲林縣政府,威爾森文教事業股份有限公司附設雲林縣私立高登文理短期補習班,AJ123,wilsonschool.acct01@gmail.com,文理類,雲林縣斗六市上海路215號1-4樓,1995-09-04,365
雲林縣政府,私立曾揚名文理短期補習班,AJ061,kiuricheng@gmail.com.tw,文理類,雲林縣斗六市北平路66號1樓,2005-06-07,365
雲林縣政府,私立救國團雲林縣團委會附設語文技藝短期補習班,AJ104,cycyintc@ms15.hinet.net,外語類,雲林縣斗六市斗六五路23號1樓,2000-05-04,365
雲林縣政府,私立家禾文理短期補習班,AK002,theplumeria@hotmail.com,文理類,雲林縣林內鄉光明路241號,2002-06-21,365
雲林縣政府,私立林老師文理短期補習班,AL008,miss_lin0515@yahoo.com.tw,文理類,古坑鄉永昌村文昌路174號,2001-06-11,365
雲林縣政府,私立建強文理短期補習班,AS002,,文理類,雲林縣四湖鄉飛沙村大同路100號,2007-10-25,365
雲林縣政府,私立文林學園文理短期補習班,AN011,melody_she@yahoo.com.tw,文理類,雲林縣西螺鎮新豐里新社298之1號,2002-01-30,365
雲林縣政府,聖樂社股份有限公司附設雲林縣私立聖樂社技藝文理短期補習班,AJ041,mmmmmelon@gmail.com,文理類,雲林縣斗六市太平里成功路46-1號2樓,2008-01-08,365
雲林縣政府,私立張鈞文理短期補習班鎮東分班,AJ008,stream.hua82@gmail.com,文理類,斗六市鎮東路178號1-2樓,2013-07-22,365
雲林縣政府,私立華萱文理短期補習班,AJ088,wie323167@yahoo.com.tw,文理類,斗六市榴中里南仁路37號、39之2號,2002-08-13,365
雲林縣政府,私立龍成文理短期補習班,AD017,patrat1231@gmail.com,文理類,虎尾鎮公安路3號1-3樓,2010-05-24,365
雲林縣政府,私立阡禾文理短期補習班,AD080,,文理類,雲林縣虎尾鎮廉使里3鄰廉使1635-5號1-2樓,2020-02-05,365
雲林縣政府,私立南昌文理短期補習班,AA030,a0988389305@gmail.com,文理類,雲林縣斗南鎮南昌路123號1樓,2019-08-01,365
雲林縣政府,私立陸瑀山文理短期補習班,AA031,a0938130817@gmail.com,文理類,雲林縣斗南鎮延平路二段554巷25號1-2樓,2019-08-01,365
雲林縣政府,私立祥蓁文理短期補習班,AD079,a0980878879@gmail.com,文理類,雲林縣虎尾鎮忠孝路89號1-2樓,2019-11-19,365
雲林縣政府,私立酷檬文理短期補習班,AJ144,jo6102231ai@yahoo.com.tw,文理類,雲林縣斗六市天祥街77號1樓,2018-10-05,365
雲林縣政府,日新文教事業股份有限公司附設雲林縣私立日新文理短期補習班,AJ142,goodbyegary@gmail.com,文理類,斗六市民生路328號3樓,2018-05-07,365
雲林縣政府,私立張鈞文理短期補習班正心分班,AJ137,chuchia2524@hotmail.com,文理類,斗六市正心路49號,2016-04-27,365
雲林縣政府,私立幼青園文理短期補習班,AJ133,w937828@yahoo.com.tw,文理類,斗六市明德北路二段107號,2015-08-26,365
雲林縣政府,私立B612兒童藝術基地技藝短期補習班,AJ132,hwai_li@yahoo.com.tw,美術、書法、攝影、美工設計、圍棋類,斗六市九如街22號,2015-07-28,365
雲林縣政府,私立明陞文理短期補習班,AJ129,wensheng85@gmail.com,文理類,斗六市育英北街158號,2015-02-25,365
雲林縣政府,私立張月珍舞蹈短期補習班,AJ127,a0912307986@gmail.com,音樂、舞蹈類,斗六市鎮北里長春路24號1-2樓,1986-06-30,365
雲林縣政府,私立芝麻街美語會話文理短期補習班,AJ120,destinyjj@hotmail.com,外語類,斗六市城頂街164號1樓、城頂街178之4號1樓,1996-09-12,365
雲林縣政府,私立劍橋英語會話短期補習班,AJ116,jocelyn54610@yahoo.com.tw,外語類,斗六市鎮東里育英北街21號1-2樓,1997-12-18,365
雲林縣政府,私立貝登堡美語短期補習班,AJ115,m820218@yahoo.com.tw,外語類,斗六市公誠里南京路399號,1998-01-16,365
雲林縣政府,私立傳家寶美語短期補習班,AJ100,sajdje0927@yahoo.com.tw,外語類,斗六市鎮東里文化路223號1樓,2001-09-14,365
雲林縣政府,私立大大文理短期補習班,AJ093,bcdada168@gmail.com,文理類,斗六市公正里平等街49號1-4樓、斗六市公正里平等街41號1樓,2002-04-30,365
雲林縣政府,私立新名人文理短期補習班,AJ091,mingren899@kimo.com,文理類,斗六市莊敬路238號,2002-06-10,365
雲林縣政府,私立博士林文理短期補習班,AJ090,hellodaphne59@gmail.com,文理類,斗六市榴中里南仁路1之1號、3號,2002-06-21,365
雲林縣政府,私立佳興文理短期補習班,AJ089,,文理類,雲林縣斗六市民生路156號5樓,2002-08-06,365
雲林縣政府,私立崧塿文理短期補習班,AJ074,y53776892000@yahoo.com.tw,文理類,斗六市合作街2號,2004-03-09,365
雲林縣政府,私立雨果文理短期補習班,AJ070,mj1021p@gmail.com,文理類,斗六市公正里莊敬路198號1-3樓、200號1-3樓,2004-06-01,365
雲林縣政府,私立名家文理短期補習班,AJ066,,文理類,斗六市鎮西里同德街15號,2004-10-25,365
雲林縣政府,私立啟思文理短期補習班,AJ065,monkeyccya@yahoo.com.tw,文理類,斗六市南京路424號,2005-03-25,365
雲林縣政府,私立浩宇文理短期補習班,AJ064,kwei777@gmail.com,文理類,雲林縣斗六市正心路51號,2005-03-31,365
雲林縣政府,私立葳肯文理短期補習班,AC010,eiddle123@icloud.com,文理類,雲林縣土庫鎮南平里馬光路167號1-2樓,2006-09-08,365
雲林縣政府,私立名師學堂文理短期補習班,AD012,famous6336585@gmail.com,文理類,虎尾鎮立仁街47號1-4樓,2011-10-03,365
雲林縣政府,私立華精珠心算文理短期補習班,AJ054,timskc2000@yahoo.com.tw,文理類,斗六市鎮東路170號,2006-02-16,365
雲林縣政府,私立丹尼爾文理短期補習班,AJ050,mj1021p@gmail.com,文理類,斗六市鎮東路166號、168號,2006-08-16,365
雲林縣政府,私立王淑媚舞蹈短期補習班,AD055,p6220421@gmail.com,音樂、舞蹈類,虎尾鎮林森路一段476號3樓,2000-09-02,365
雲林縣政府,私立周老師心算短期補習班,AD052,chou.adsl@msa.hinet.net,商類：珠算、心算、會計,虎尾鎮忠孝路118號,2001-05-05,365
雲林縣政府,私立高分美術文理短期補習班,AD044,happygirlvivi@yahoo.com.tw,文理類,虎尾鎮光復路588號1-3樓,2004-03-16,365
雲林縣政府,私立資優文理短期補習班育華分班,AD041,a0918104166@yahoo.com.tw,文理類,虎尾鎮文化路1號1-3樓、忠孝路91號1-3樓,2004-08-19,365
雲林縣政府,私立翰霖文理短期補習班,AD038,hl.hlg@msa.hinet.net,文理類,虎尾鎮立仁里北平路245號,2004-09-27,365
雲林縣政府,私立福瑞斯特文理短期補習班,AD037,meko1224@yahoo.com.tw,文理類,虎尾鎮立仁里北平路315號2、3樓,2004-12-02,365
雲林縣政府,私立文鼎文理短期補習班,AD036,WISDOM032@YAHOO.COM.TW,文理類,雲林縣虎尾鎮立仁街39號,2004-12-30,365
雲林縣政府,私立亞瑟美語短期補習班,AD035,f0915@ms13.hinet.net,外語類,虎尾鎮穎川里林森路二段438之10號,2005-03-25,365
雲林縣政府,私立姿善文理短期補習班,AD033,,文理類,虎尾鎮北平路230號,2006-02-06,365
雲林縣政府,私立偉文文理短期補習班,AD021,,文理類,雲林縣虎尾鎮中正路396號3樓,2009-08-03,365
雲林縣政府,私立亞生文理短期補習班,AD004,ky0622jk@hotmail.com,文理類,虎尾鎮東仁里民族路50號1-2樓,2013-12-31,365
雲林縣政府,私立高鋒文理短期補習班,AD003,,文理類,虎尾鎮公安路46號1-2樓,2014-02-07,365
雲林縣政府,私立文群文理短期補習班,AT006,werncheng@yahoo.com.tw,文理類,元長鄉長南村文進街9之2號,2002-04-18,365
雲林縣政府,私立宥佑文理短期補習班,AT005,yoyo0900@gmail.com,文理類,元長鄉長南村中興街18巷10之2號,2004-09-16,365
雲林縣政府,私立三立文理短期補習班,AT001,tom8@ms2.hinet.net,文理類,元長鄉元西路74巷1號1-2樓,2009-10-27,365
雲林縣政府,私立辰達電腦文理短期補習班,AG004,sy8172@ms21.hinet.net,文理類,臺西鄉民族路42之3號2樓(擅自遷址至臺西鄉民族路16-7號2F),2001-08-14,365
雲林縣政府,私立勝相堡文理短期補習班,AG003,kenaa8716@gmail.com,文理類,臺西鄉民權路66號,2003-02-17,365
雲林縣政府,私立大東華文理短期補習班,AR002,,文理類,雲林縣口湖鄉梧南村文光路65之3號,2005-12-13,365
雲林縣政府,私立仁智文理短期補習班,AQ009,renzhi92@yahoo.com.tw,文理類,水林鄉東陽街28之3號,2003-10-15,365
雲林縣政府,私立宏信文理短期補習班,AQ006,ruby168hsu@yahoo.com,文理類,水林鄉水北村自強街10號,2006-05-09,365
雲林縣政府,私立聖祐文理短期補習班,AI013,,文理類,麥寮鄉麥津村中興路45巷32號,2007-08-23,365
雲林縣政府,雲林縣私立學鼎文理短期補習班,AI004,angus.lin0215@msa.hinet.net,文理類,麥寮鄉麥豐村自由路50號,2012-01-10,365
雲林縣政府,私立偉育短期補習班,AI025,al0503@hotmail.com,文理類,麥寮鄉麥豐村明德街64號1-2樓,2017-09-22,365
雲林縣政府,私立威格士文理短期補習班,AM012,wagors0424@gmail.com,文理類,莿桐鄉莿桐村中山路61號1-2樓,2016-02-15,365
雲林縣政府,私立學優文理短期補習班,AA027,memoter23@hotmail.com,文理類,雲林縣斗南鎮莊敬街76巷16號1-2樓,1996-11-23,365
雲林縣政府,私立諾貝爾文理短期補習班,AA025,lbcth300@yahoo.com.tw,文理類,斗南鎮黎明中路7號,1998-02-27,365
雲林縣政府,私立石老師文理短期補習班,AA024,johnenglishshi@yahoo.com.tw,文理類,斗南鎮中山路209號,1998-04-13,365
雲林縣政府,私立奪標文理短期補習班,AA020,,文理類,雲林縣斗南鎮民權路82號1-3樓,1999-11-11,365
雲林縣政府,私立資優文理短期補習班,AA018,a0918104166@yahoo.com.tw,文理類,斗南鎮文昌路273號,2001-08-09,365
雲林縣政府,私立麥可文理短期補習班,AA012,,文理類,斗南鎮中正路231號3樓,2003-07-29,365
雲林縣政府,私立方圓圍棋教室短期補習班,AA009,fangyuang1827@gmail.com,美術、書法、攝影、美工設計、圍棋類,斗南鎮文化街16號3樓,2004-10-12,365
雲林縣政府,私立蕃茄園美語短期補習班,AA008,nacy61@yahoo.com.tw,外語類,斗南鎮文化街14號3樓,2004-12-28,365
雲林縣政府,私立貝爾珠心算文理短期補習班,AA005,poss.cjnes@gmail.com,文理類,雲林縣斗南鎮長安路二段187號1-2樓,2005-07-05,365
雲林縣政府,私立大業文理短期補習班,AP032,BC038@joy.com.tw,文理類,北港鎮文星路77號,1996-06-19,365
雲林縣政府,私立新學文文理短期補習班,AP027,a0934052219@gmail.com,文理類,北港鎮大同里復興街19號(擅自遷址至中正路122之1號2樓),2001-12-20,365
雲林縣政府,私立李老師珠心算短期補習班,AP025,sulieen@yahoo.com.tw,商類：珠算、心算、會計,北港鎮新西街15巷8號,2002-07-01,365
雲林縣政府,私立慈惠珠心算短期補習班,AP019,may6142@yahoo.com.tw,商類：珠算、心算、會計,北港鎮民政路51之2號,2005-03-16,365
雲林縣政府,私立維德文理短期補習班,AP014,yudoga@yahoo.com.tw,文理類,北港鎮大同路329號,2008-04-02,365
雲林縣政府,私立大將文理短期補習班,AH011,meilan.meilan@gmail.com,文理類,崙背鄉成功路58號1-2樓,2002-10-15,365
雲林縣政府,私立格德文理短期補習班,AH008,lunbei@hotmail.com.tw,文理類,崙背鄉崙前村三民街29號,2004-04-09,365
雲林縣政府,私立瀚文文理短期補習班,AE005,hsuerica@yahoo.com.tw,文理類,褒忠鄉中勝路60-3號,2004-10-12,365
雲林縣政府,私立吉的堡美語短期補習班,AC014,joejoe3738@gmail.com,外語類,土庫鎮新建路3-8號1-3樓,1999-07-01,365
雲林縣政府,私立卓岳文理短期補習班,AC013,mpm040@gmail.com,文理類,土庫鎮石廟里中興路178號1-3樓,2002-04-01,365
雲林縣政府,私立正文文理短期補習班,AC012,gary520310@gmail.com,文理類,土庫鎮新建路6之3號,2002-05-29,365
雲林縣政府,私立吳老師文理短期補習班,AC011,tukuwu@gmail.com,文理類,土庫鎮石廟里中興路208號1-3樓,2002-06-04,365
雲林縣政府,私立希望文理短期補習班,AN018,p0916183399@gmail.com,文理類,西螺鎮文昌路144之5號,2000-01-14,365
雲林縣政府,私立格瑞奇語文短期補習班,AN013,go_reach@yahoo.com.tw,外語類,西螺鎮廣興里九鄰108之1號,2001-08-01,365
雲林縣政府,私立新向陽文理短期補習班,AN008,sunart.seo.@msa.hinet.net,文理類,西螺鎮公正路42之1號,2003-04-15,365
雲林縣政府,私立明哲文理短期補習班,AN006,mingzhe707@gmail.com,文理類,西螺鎮漢光里中正路232號,2006-07-19,365
雲林縣政府,私立聖林文理短期補習班,AN001,l5879152@ms61.hinet.net,文理類,西螺鎮大同路58號2樓,2014-06-30,365
雲林縣政府,私立茱莉亞技藝文理短期補習班,AD074,julia6363453@gmail.com,文理類,虎尾鎮北平路290巷52、56號1-2樓,2018-01-16,365
雲林縣政府,私立大博士文理短期補習班,AK023,,文理類,虎尾鎮福民路86號,2003-08-29,365
雲林縣政府,私立新力行文理短期補習班,AJ139,,文理類,斗六市虎溪里正心路18號,2016-11-02,365
