地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
臺北市政府,臺北市私立劃時代文理短期補習班,4726,ukosinlin@yahoo.com.tw,文理類,北投區公館路253號1樓,2004-01-01,2611
臺北市政府,翰品文教事業股份有限公司附設臺北市私立翰品語文文理短期補習班,7795,hanpin1806@meikoschool.com.tw,文理類,大安區信義路3段126號2樓,2019-01-28,2611
臺北市政府,翰勳文教事業股份有限公司附設臺北市私立翰勳文理短期補習班,7940,hanhsun1910@meikoschool.com.tw,文理類,大安區信義路4段208號3樓,2020-06-02,2611
臺北市政府,臺北市私立開拓幼苗文理珠算補習班,5076,lsh19682001@gmail.com,文理類,萬華區環河南路2段100巷3號(1、2樓),2004-12-01,2611
臺北市政府,赫綵電腦有限公司附設臺北市私立赫綵電腦技藝短期補習班敦化分班,8144,rius1281@appedu.com.tw,電機、汽車修護、建築、工藝、製圖類,大安區忠孝東路4段183號5樓之1,2022-03-15,2611
臺北市政府,赫綵電腦有限公司附設臺北市私立赫綵電腦技藝短期補習班大安分班,8059,rius1281@appedu.com.tw,文理類,大安區忠孝東路4段183號5樓之2、之3,2021-04-29,2611
臺北市政府,赫綵電腦有限公司附設臺北市私立赫綵電腦短期補習班忠孝分班,7192,rius1281@appedu.com.tw,資訊類,大安區忠孝東路4段107號9樓之1,2013-10-16,2611
臺北市政府,赫綸電腦有限公司附設臺北市私立赫綸電腦技藝短期補習班,8062,rius1281@appedu.com.tw,資訊類,中正區南陽街13號2樓,2021-05-12,2611
臺北市政府,赫紀電腦有限公司附設臺北市私立赫紀電腦技藝短期補習班,8045,rius1281@appedu.com.tw,資訊類,中正區南陽街13號7樓,2021-03-30,2611
臺北市政府,赫日電腦有限公司附設臺北市私立赫日電腦技藝短期補習班,6915,rius1281@appedu.com.tw,資訊類,中正區南陽街13號3樓,2012-01-02,2611
臺北市政府,六絃樂器事業有限公司附設臺北市私立六絃音樂才藝短期補習班,6953,allen588888@yahoo.com.tw,音樂、舞蹈類,松山區新中街39號1樓,2012-03-01,2611
臺北市政府,臺北市私立開心文理短期補習班大安分班,7124,,文理類,中正區信義路2段287號2樓,2013-03-28,2611
臺北市政府,臺北市私立上勤文理短期補習班,3803,up23062282@gmail.com,文理類,萬華區西園路2段157號1、2樓,2001-04-01,2611
臺北市政府,臺北市私立藝術家技藝文理短期補習班,6121,oao0115@yahoo.com.tw,音樂、舞蹈類,北投區珠海路26號1樓,2008-06-01,2611
臺北市政府,中華語文國際教育股份有限公司附設臺北市私立靈呱語文短期補習班,2354,hr@tli.com.tw,外語類,中正區羅斯福路3段50號3樓,1990-04-20,2611
臺北市政府,中華語文國際教育股份有限公司附設臺北市私立世華語文短期補習班忠誠分班,6475,hr@tli.com.tw,外語類,士林區中山北路7段15號2樓,2009-12-01,2611
臺北市政府,中華語文國際教育股份有限公司附設臺北市私立世華語文短期補習班,6466,hr@tli.com.tw,外語類,士林區中山北路7段13號1樓,2009-12-01,2611
臺北市政府,中華語文國際教育股份有限公司附設臺北市私立中華語文短期補習班,6820,hr@tli.com.tw,外語類,中正區羅斯福路3段50號4樓,2011-06-01,2611
臺北市政府,臺北市私立加恩文理短期補習班,7681,gbcmaggiehuang@gmail.com,文理類,松山區延壽街330巷2號1樓,2017-12-28,2611
臺北市政府,長清古亭有限公司附設臺北市私立長清兒童圍棋短期補習班古亭分班,5060,dm23911100@gmail.com,美術、書法、攝影、美工設計、圍棋類,中正區信義路2段271號3樓,2004-11-01,2611
臺北市政府,概思文化有限公司附設臺北市私立概思語文短期補習班,7518,tianmu@allaboardenglish.com,外語類,士林區中山北路6段776巷78號1樓,2016-06-27,2611
臺北市政府,概思文化有限公司附設臺北市私立歐博語文短期補習班,7035,tianmu@allaboardenglish.com,文理類,士林區中山北路6段776巷76號1、2樓,2012-09-26,2611
臺北市政府,臺北市私立睿智大直語文短期補習班,5896,dazhiaces@gmail.com,外語類,中山區北安路608巷5弄6號（1、2樓）,2007-06-27,2611
臺北市政府,臺北市私立睿智語文短期補習班哈拉分班,6372,donghuaces@gmail.com,外語類,內湖區康寧路3段72號4樓,2009-07-01,2611
臺北市政府,臺北市私立劉益和文理短期補習班中研分班,8234,liu30268@ms77.hinet.net,文理類,南港區研究院路2段35號1樓及地下室,2022-12-05,2611
臺北市政府,臺北市私立益和文理短期補習班,6086,liu30268@ms77.hinet.net,文理類,南港區忠孝東路6段442之1號4樓及昆陽街134巷5號4樓,1976-07-01,2611
臺北市政府,新世紀文理補習班民生二分班,5700,easirene@gmail.com,文理類,松山區民生東路4段80巷6弄9號1樓,2006-09-01,2611
臺北市政府,臺北市私立祥赫文理短期補習班,7842,jeffery78915@gmail.com,文理類,大同區延平北路2段223號2樓,2019-08-06,2611
臺北市政府,臺北市私立菲揚文理短期補習班,6644,fionlin6514@gmail.com,文理類,松山區八德路4段104號2樓,2010-10-01,2611
臺北市政府,日日學堂有限公司附設臺北市私立是日好學文理短期補習班,8224,itsagooday2022@gmail.com,文理類,士林區忠誠路2段42號1樓,2022-11-15,2611
臺北市政府,臺北市私立幼馨文理技藝補習班,6265,a0987035279@gmail.com,文理類,中山區建國北路2段72號3樓,2008-12-01,2611
臺北市政府,臺北市私立全國地政法律文理短期補習班,1768,,法政類,中正區忠孝西路1段72號916室,1983-07-14,2611
臺北市政府,臺北市私立實羽文理短期補習班,8053,shining9399@gmail.com,文理類,信義區中坡北路17號2樓,2021-04-16,2611
臺北市政府,芝蔴村投資股份有限公司附設臺北市私立壹芝蔴街美語文理短期補習班,8222,nina.ge@sinotact.com,文理類,內湖區金湖路368號1樓、2樓、370號1樓,2022-11-01,2611
臺北市政府,大樹國際文化企業股份有限公司附設臺北市私立蘭雅語文短期補習班,5613,hr@bigbyte.com.tw,外語類,士林區中山北路6段246號2樓,2006-06-01,2611
臺北市政府,臺北市私立曼斯特文理技藝短期補習班,4516,antty26@ms63.hinet.net,文理類,士林區文林路478號6樓、文林路476號6樓,2003-06-01,2611
臺北市政府,中國青年救國團附設臺北市私立敦民語文技藝短期補習班,7048,cycceadh@gmail.com,文理類,松山區敦化北路214號4樓之1,2012-10-16,2611
臺北市政府,臺北市私立派爾思文理技藝短期補習班,4616,,外語類,松山區南京東路5段251巷24弄10號1樓,2003-09-01,2611
臺北市政府,劉氏文教事業股份有限公司附設臺北市私立劉氏景美作文文理短期補習班,7565,,文理類,文山區羅斯福路6段88號3樓,2016-11-02,2611
臺北市政府,臺北市私立時岱音樂短期補習班,4232,huang.cosi@msa.hinet.net,音樂、舞蹈類,文山區興隆路2段222之2號1樓,2002-08-01,2611
臺北市政府,臺北市私立頂點方程文理短期補習班,7541,,文理類,大安區信義路3段188號5樓,2016-08-24,2611
臺北市政府,臺北市私立輔晨美術短期補習班,6370,,美術、書法、攝影、美工設計、圍棋類,內湖區東湖路113巷95弄158號1樓,2009-07-01,2611
臺北市政府,梓穠文教有限公司附設臺北市私立子穠園文理技藝短期補習班,7670,tzunongyuan@gmail.com,文理類,士林區通河街23、25號1樓,2017-11-13,2611
臺北市政府,梓穠文教有限公司附設臺北市私立子芃文理短期補習班,8142,tzunongyuan@gmail.com,文理類,士林區基河路200號1樓,2022-03-08,2611
臺北市政府,臺北市私立必聖文理短期補習班,2399,madline2000.tw@Yahoo.com.tw,文理類,中正區延平南路12號9樓,1990-11-01,2611
臺北市政府,臺北巿私立盈嘉文理短期補習班,6051,winner.god0303@gmail.com,文理類,北投區致遠二路71巷3號（1樓）、4之1號（1層）,2008-03-03,2611
臺北市政府,臺北市私立奇蹟珠心算文理短期補習班,3639,kikifamilymarketing@gmail.com,外語類,信義區永吉路127巷3號1樓,2000-07-01,2611
臺北市政府,臺北市私立奇奇珠心算文理短期補習班,5218,kikifamilymarketing@gmail.com,文理類,信義區松山路287巷12號1樓及10號1樓,2005-05-01,2611
臺北市政府,臺北市私立奇奇珠心算文理短期補習班博愛分班,5348,kikifamilymarketing@gmail.com,文理類,信義區松德路182號及190號1樓,2005-09-01,2611
臺北市政府,臺北市私立奇奇家族技藝文理短期補習班,5493,kikifamilymarketing@gmail.com,文理類,南港區研究院路2段12巷14弄42號(1層)、58弄13號(1層)、14弄36號(1層),2006-03-01,2611
臺北市政府,安師文教事業有限公司附設臺北市私立安佳文理短期補習班,7748,dazhi@meikoschool.com.tw,文理類,中山區明水路397巷7弄57號1樓,2018-08-22,2611
臺北市政府,臺北市私立城市國際外語文理短期補習班,8158,frank@cityschool.com.tw,文理類,信義區永吉路302號4樓之4,2022-04-22,2611
臺北市政府,臺北市私立安師文理短期補習班,5070,anschool25626993@gmail.com,文理類,中山區一江街11、13號2樓,2004-12-01,2611
臺北市政府,臺北市私立學勤文理短期補習班,6630,learn23895212@gmail.com,外語類,中正區許昌街17號6樓之5,2010-08-31,2611
臺北市政府,臺北市私立學善文理短期補習班,6627,learn23895212@gmail.com,文理類,中正區許昌街17號6樓,2010-08-31,2611
臺北市政府,臺北市私立學智文理短期補習班,6629,learn23895212@gmail.com,文理類,中正區許昌街17號6樓之3,2010-08-31,2611
臺北市政府,臺北市私立學信文理短期補習班,6645,learn23895212@gmail.com,文理類,中正區許昌街17號6樓之1,2010-10-05,2611
臺北市政府,正旺文教有限公司附設臺北市私立正旺文理短期補習班,8205,dh140@meikoschool.com.tw,文理類,內湖區東湖路140號2樓,2022-09-21,2611
臺北市政府,臺北市私立忠義文理短期補習班,7460,whaming1@yahoo.com.tw,文理類,士林區士東路46巷47號1樓,2015-12-14,2611
臺北市政府,功學社音樂中心股份有限公司附設臺北市私立永吉音樂短期補習班,2555,acc6@khsmusic.com,音樂、舞蹈類,南港區忠孝東路6段118號2樓,1992-03-01,2611
臺北市政府,臺北市私立洛可文理短期補習班,3929,genesis27667778@gmail.com,外語類,松山區民生東路5段41之2號1樓,2001-08-01,2611
臺北市政府,臺北市私立上琪語文短期補習班,4592,geniechen0314@yahoo.com.tw,外語類,內湖區成功路4段61巷32弄6號1樓,2003-08-01,2611
臺北市政府,臺北市私立艾可文理短期補習班,3218,genesis27667778@gmail.com,外語類,松山區民生東路5段41之1號1樓,1998-01-01,2611
臺北市政府,雲諾科技股份有限公司附設臺北市私立威薾文理短期補習班,8173,g1986.flora@gmail.com,文理類,南港區興華路139號1樓,2022-06-13,2611
臺北市政府,臺北市私立利群文理短期補習班,6353,lshjsh3@yahoo.com.tw,文理類,文山區景福街3巷2號1樓,2009-06-01,2611
臺北市政府,臺北市私立非拉鐵非文理技藝短期補習班,7931,musicviga@yahoo.com.tw,文理類,大同區民權西路144巷5弄3號1樓,2020-05-13,2611
臺北市政府,臺北市私立舒老師音樂短期補習班,7096,,音樂、舞蹈類,北投區中央北路1段70號地下1樓,2013-01-28,2611
臺北市政府,臺北市私立吉一美語文理短期補習班,3874,icchou0609@gmail.com,外語類,文山區景華街126號1樓、129號1樓、127號1樓,2001-06-01,2611
臺北市政府,安軒文教事業有限公司附設臺北市私立安軒文理短期補習班,7935,neihu170@meikoschool.com.tw,文理類,內湖區成功路3段170號2樓,2020-05-27,2611
臺北市政府,臺北市私立瑞齊文理短期補習班木柵分班,8258,rich961101@yahoo.com.tw,文理類,文山區木柵路2段72號1樓,2023-02-17,2611
臺北市政府,學中文理珠算補習班,2656,xxoo.x5907@msa.hinet.net,文理類,內湖區內湖路1段285巷27弄8號1樓,1992-12-01,2611
臺北市政府,中國青年救國團附設臺北市私立勵德文理技藝短期補習班,6962,kcyc23708248@gmail.com,外語類,中正區忠孝西路1段7號3樓之1,2012-04-16,2611
臺北市政府,中國青年救國團附設臺北市私立勵忠舞蹈技藝短期補習班,7631,kcyc23708248@gmail.com,音樂、舞蹈類,中正區忠孝西路1段7號3樓之2,2017-06-20,2611
臺北市政府,智基科技開發股份有限公司附設臺北市私立志光法商短期補習班,5451,tpcek23610303@gmail.com,文理類,中正區開封街1段37號2樓,2006-01-01,2611
臺北市政府,臺北市私立亞美利佳文理短期補習班,5009,amrc.american@gmail.com,文理類,大同區延平北路2段202號2樓,2004-10-01,2611
臺北市政府,臺北市私立學人文理短期補習班,5282,,文理類,內湖區麗山街326號1樓,2005-07-01,2611
臺北市政府,臺北市私立學人文理短期補習班麗山分班,7387,,文理類,內湖區內湖路1段629巷49號1樓,2015-05-08,2611
臺北市政府,智基科技開發股份有限公司附設臺北市私立台北公館志光文理法商短期補習班,8149,tdcek88@gmail.com,文理類,中正區羅斯福路4段50號4樓之3,2022-04-06,2611
臺北市政府,臺北市私立約克皇家英語語文文理短期補習班英格蘭分班,6447,york1061211@gmail.com,文理類,中山區北安路554巷8弄11號1樓,2009-11-01,2611
臺北市政府,臺北市私立瑄瑄技藝短期補習班,7644,syuan98819881@gmail.com,音樂、舞蹈類,士林區文林路416號1樓及2樓,2017-09-13,2611
臺北市政府,臺北市私立天使加百列文理短期補習班,8199,ericssonpig@gmail.com,文理類,中山區南京東路3段197號5樓,2022-09-02,2611
臺北市政府,人幼國際有限公司附設臺北市私立人幼文理技藝短期補習班,7851,taiwan.play@msa.hinet.net,文理類,中山區民權東路2段148號2樓,2019-08-23,2611
臺北市政府,臺北市私立劉益和文理短期補習班,3471,liu30268@ms77.hinet.net,資訊類,南港區研究院路2段22號1樓,1999-07-01,2611
臺北市政府,臺北市私立劉益和文理短期補習班昆陽分班,6397,liu30268@ms77.hinet.net,文理類,南港區忠孝東路6段442之1號3樓、昆陽街134巷5號3樓、忠孝東路6段458號2樓,2009-09-06,2611
臺北市政府,臺北市私立兔馬技藝短期補習班,7464,tuma.school@gmail.com,音樂、舞蹈類,松山區長安東路2段294號11樓及11樓之1,2015-12-15,2611
臺北市政府,臺北市私立快樂諾貝兒文理短期補習班,5662,happynobel@gmailmail.com,文理類,文山區興隆路2段222之3號2樓,2006-07-01,2611
臺北市政府,臺北市私立思佳文理短期補習班,3735,think.best@msa.hinet.net,文理類,中山區長安東路2段142號5樓,2000-11-01,2611
臺北市政府,臺北市私立北軒文理短期補習班松山分班,6841,sharon560214@yahoo.com.tw,文理類,松山區南京東路5段213號5樓之1,2011-07-01,2611
臺北市政府,星雲國際教育有限公司附設臺北市私立增蘭光復文理短期補習班,6011,guangfunancy@gmail.com,外語類,大安區光復南路296號2樓之3,2008-01-01,2611
臺北市政府,臺北市私立進啟文理短期補習班,7235,sunny630720@hotmail.com,文理類,松山區南京東路5段251巷24弄2號2樓、16號1樓,2014-02-25,2611
臺北市政府,科見文教資訊股份有限公司附設臺北市私立科見文理短期補習班大安分班,8232,tact.f010@gmail.com,文理類,大安區復興南路2段65號2樓,2022-12-06,2611
臺北市政府,臺北市私立田心音樂技藝短期補習班,8140,a0960602601@gmail.com,音樂、舞蹈類,文山區忠順街1段23號1樓,2022-03-09,2611
臺北市政府,智基科技開發股份有限公司附設臺北市私立松山志光文理法商短期補習班,6352,songshan27667922@gmail.com,文理類,松山區八德路4段678號6樓、6樓之2,2009-06-01,2611
臺北市政府,臺北市私立學府文理語文短期補習班,3850,amberlin919@gmail.com,文理類,大安區臥龍街151巷21、23號1樓,2001-05-01,2611
臺北市政府,臺北市私立伯克徠語文短期補習班,3548,amychang@jumpstart.com.tw,外語類,大安區新生南路3段23之1號1樓及25巷1號1樓,1999-11-01,2611
臺北市政府,臺北市私立豐樹文理技藝短期補習班,7392,candytree8318@gmail.com,文理類,大同區民生西路272號1樓,2015-05-15,2611
臺北市政府,大樹國際文化企業股份有限公司附設臺北市私立賦力語文短期補習班,5402,hr@bigbyte.com.tw,外語類,士林區中山北路6段248號2樓,2005-11-01,2611
臺北市政府,臺北市私立得能文理技藝短期補習班,8116,sabrina@telearn.best,文理類,大安區信義路3段106號8樓,2021-11-22,2611
臺北市政府,大樹國際文化企業股份有限公司附設臺北市私立大樹國際語文短期補習班,6502,hr@bigbyte.com.tw,外語類,大安區和平東路2段86號（1層）、86之1號（1層）,2010-02-01,2611
臺北市政府,臺北市私立掌握文理短期補習班,6529,w5812950@gmail.com,文理類,中正區南昌路2段150號2樓,2010-04-02,2611
臺北市政府,臺北市私立蘋果巴士語文短期補習班,5293,ybjuang@gmail.com,外語類,大安區和平東路1段216號5樓,2005-08-01,2611
臺北市政府,臺北市私立永老師烹飪短期補習班,4425,yung_chef@umemura.com.tw,家政、插花、烹飪類,萬華區成都路117號2、3樓,2003-02-01,2611
臺北市政府,美育旺旺文化事業股份有限公司附設臺北市私立美育音樂舞蹈技藝短期補習班,1772,,音樂、舞蹈類,大安區敦化南路1段362號3樓、3樓之1、3樓之2及3樓之3,1983-06-18,2611
臺北市政府,及幼文化出版股份有限公司附設臺北市私立哥大英語文理短期補習班敦南一分班,4805,edith.kao@columbiaenglish.com.tw,外語類,大安區敦化南路1段192號2樓之2、3,2004-04-01,2611
臺北市政府,臺北市私立正新語文短期補習班,2044,tleader5@ms17.hinet.net,外語類,大同區承德路1段17號11樓之4,1986-11-03,2611
臺北市政府,臺北市私立科登文理短期補習班,7549,jessica-1129@hotmail.com,文理類,士林區文林路434號2樓、3樓及456號1樓,2016-09-08,2611
臺北市政府,三摩地有限公司附設臺北市私立三摩地瑜珈短期補習班,6877,yjoffice@yogajourney.com.tw,瑜珈類,大安區復興南路1段222號3樓之1,2011-10-01,2611
臺北市政府,臺北市私立愛吾兒文理短期補習班,8043,minquan.tp@eagletw.com,文理類,松山區民生東路5段69巷4弄40號1樓、42號1樓,2021-03-26,2611
臺北市政府,三摩地有限公司附設臺北市私立敦化三摩地瑜珈短期補習班,7285,yjoffice@yogajourney.com.tw,瑜珈類,松山區敦化南路1段90號2樓之1,2014-07-29,2611
臺北市政府,三摩地有限公司附設臺北市私立瘋瑜珈技藝短期補習班,7815,yjoffice@yogajourney.com.tw,瑜珈類,松山區敦化南路1段98號1樓,2019-04-16,2611
臺北市政府,三摩地有限公司附設臺北市私立三摩地瑜珈短期補習班復興分班,7106,yjoffice@yogajourney.com.tw,瑜珈類,大安區復興南路1段222號3樓,2013-02-18,2611
臺北市政府,臺北市私立元氣兒童語文短期補習班,5177,genkids.jp@gmail.com,外語類,中正區羅斯福路3段76號2樓之1,2005-03-23,2611
臺北市政府,臺北市私立思創築學文理短期補習班,7317,bestronglearning@gmail.com,文理類,中正區南昌路1段51巷1號3樓、51巷3弄1號3樓,2014-10-21,2611
臺北市政府,臺北市私立信望愛美語短期補習班,4147,fhl.kidstart@gmail.com,外語類,大安區敦化南路2段172巷1號1樓,2002-05-01,2611
臺北市政府,臺北市私立尚品電腦文理短期補習班,3899,ginalin04@gmail.com,文理類,中山區龍江路63之2號1、2樓,2001-07-01,2611
臺北市政府,臺北市私立傑比其音樂短期補習班,3115,meilingnanjing4566@gmail.com,音樂、舞蹈類,中山區南京東路3段29號4樓,1997-03-01,2611
臺北市政府,儒苑數位股份有限公司附設臺北市私立儒林數位文理短期補習班,8150,,文理類,中正區懷寧街60號6樓,2022-04-06,2611
臺北市政府,臺北市私立翰賢文理技藝短期補習班,3392,lolecool@gmail.com,資訊類,中山區明水路397巷19弄24號1樓、地下1樓,1999-01-01,2611
臺北市政府,臺北市私立維貞文理短期補習班,4258,a0986286176@gmail.com,文理類,大安區樂業街159巷36號1樓,2002-09-01,2611
臺北市政府,臺北市私立維中文理技藝短期補習班大業分班,7458,weizhong711@gmail.com,文理類,北投區大業路707號1樓,2015-12-04,2611
臺北市政府,臺北市私立維中文理短期補習班,6911,weizhong711@gmail.com,文理類,北投區大業路711、713號1號,1976-07-01,2611
臺北市政府,八分音符音樂補習班,5584,wcpfet@gmail.com,音樂、舞蹈類,松山區光復南路13巷12號1樓,2006-05-01,2611
臺北市政府,臺北市私立思睿文理短期補習班,7838,donzgmat@gmail.com,文理類,中正區羅斯福路2段70號5樓之1,2019-07-24,2611
臺北市政府,臺北市私立教教我文理短期補習班,7398,rennie.teachme.center@gmail.com,文理類,士林區中山北路6段754巷25號1樓,2015-06-08,2611
臺北市政府,臺北市私立泰瑞沙文理短期補習班,7540,teressa.meet.m@gmail.com,文理類,北投區文化三路10號1樓,2016-08-24,2611
臺北市政府,台灣知識庫股份有限公司附設臺北市私立台北洋碩文理語文短期補習班,6530,,文理類,中正區忠孝西路1段102之1號1樓,2010-04-02,2611
臺北市政府,高點教育科技股份有限公司附設臺北市私立高點文理短期補習班政大分班,7563,market1768@mail.get.com.tw,文理類,文山區指南路2段53號1樓,2016-10-26,2611
臺北市政府,思法人數位出版有限公司附設臺北市私立思法人文理法商公職證照短期補習班大安分班,8131,admin@senseoflaw.com,文理類,大安區羅斯福路3段245號2樓之2,2022-01-07,2611
臺北市政府,臺北市私立嘉發語文短期補習班,7384,hs2209@hess.com.tw,文理類,文山區木新路3段155巷1號地下1樓,2015-05-01,2611
臺北市政府,臺北市私立嘉達語文短期補習班,7156,hs2209@hess.com.tw,文理類,文山區木新路3段155巷1號1樓及2樓,2013-07-18,2611
臺北市政府,科見文教資訊股份有限公司附設臺北市私立科見文理短期補習班士林一分班,8017,manager6a@kojen-els.com.tw,文理類,士林區中正路288號4樓之1,2021-01-04,2611
臺北市政府,臺北市私立凱斯文理短期補習班天母分班,5262,alisa03220@gmail.com,外語類,士林區天母西路65之1號1樓、2樓及65之2號1樓,2005-07-01,2611
臺北市政府,臺北市私立凱斯文理短期補習班天母二分班,6308,alisa03220@gmail.com,外語類,士林區天母西路65之2號2樓,2009-03-01,2611
臺北市政府,臺北市私立新派文理短期補習班,7582,nsenglish.tp@gmail.com,文理類,信義區永吉路358號1樓,2016-12-19,2611
臺北市政府,臺北市私立金桐文理短期補習班,2910,,外語類,士林區天母北路8號1樓,1995-02-01,2611
臺北市政府,臺北市私立飛行種子英文短期補習班,7860,,文理類,中山區復興北路92號4樓,2019-09-19,2611
臺北市政府,雲門國際事業股份有限公司附設臺北市私立傳承舞蹈技藝補習班,4507,service_cgds@cgds.com.tw,音樂、舞蹈類,內湖區成功路4段168號3樓之1,2003-05-01,2611
臺北市政府,巨匠電腦股份有限公司附設臺北市私立巨匠美語短期補習班忠孝分班,5424,KC_mailbox@pcschool.com.tw,外語類,大安區忠孝東路4段169號3樓,2005-12-01,2611
臺北市政府,臺北市私立韋德文理語文短期補習班,4827,wisdomtaipei@gmail.com,文理類,松山區富錦街442之1號1樓及地下1樓,2004-04-01,2611
臺北市政府,臺北市私立柏典語文短期補習班,4386,amychang@jumpstart.com.tw,外語類,中正區羅斯福路2段168號3樓、3樓之1、3樓之2,2003-01-01,2611
臺北市政府,臺北市私立奈吉文理短期補習班,4495,knowledge28363099@gmail.com,文理類,士林區忠義街34號1樓、地下樓及忠誠路1段147巷12號1樓,2003-07-01,2611
臺北市政府,仙靖貿易有限公司附設臺北市私立先進音樂技藝短期補習班,6402,service@stmusic.com.tw,音樂、舞蹈類,大安區羅斯福路2段41號4樓之2,2009-09-01,2611
臺北市政府,捷進顧問有限公司附設臺北市私立貝克商業文理短期補習班,7620,service@beckertw.com,商類：珠算、心算、會計,大安區信義路4段6號16樓之12,2017-06-01,2611
臺北市政府,臺北市私立說好語言文理短期補習班,7843,contact@shlanguagecenter.com,文理類,大安區復興南路2段82號8樓之3,2019-08-06,2611
臺北市政府,臺北市私立小哈佛文理短期補習班,8113,vanessawenh@gmail.com,文理類,中山區德惠街19號2樓,2021-11-05,2611
臺北市政府,臺北市私立幸運草美術短期補習班,6969,luckyart12@gmail.com,美術、書法、攝影、美工設計、圍棋類,南港區研究院路2段12巷57弄50號1樓,2012-04-30,2611
臺北市政府,巨匠電腦股份有限公司附設臺北市私立巨匠電腦文理技藝短期補習班內湖分班,4947,bm_mailbox@pcschool.com.tw,外語類,內湖區成功路4段50號2 、3樓,2004-08-01,2611
臺北市政府,巨匠電腦股份有限公司附設臺北市私立巨匠電腦短期補習班士林分班,5031,bg_mailbox@pcschool.com.tw,資訊類,士林區中正路288號3樓,2004-11-01,2611
臺北市政府,巨匠電腦股份有限公司附設巨匠電腦補習班忠孝一分班,5596,be_mailbox@pcschool.com.tw,資訊類,大安區忠孝東路4段169號4樓之5,2006-05-01,2611
臺北市政府,巨匠電腦股份有限公司附設巨匠電腦補習班忠孝二分班,6716,be_mailbox@pcschool.com.tw,資訊類,大安區忠孝東路4段169號4樓之2,2011-01-01,2611
臺北市政府,雨彤文化股份有限公司附設臺北市私立雨彤技藝短期補習班,6874,accounting@redrain.com.tw ,美術、書法、攝影、美工設計、圍棋類,中山區林森北路50號9樓之5,2011-09-30,2611
臺北市政府,美樂顧問有限公司附設臺北市私立美華文理短期補習班,7544,kvy440@gmail.com,文理類,中山區復興北路92號6樓之2,2016-08-01,2611
臺北市政府,臺北市私立小天心文理技藝短期補習班,8198,tamcykids@gmail.com,文理類,大安區羅斯福路3段283巷17號1樓,2022-09-02,2611
臺北市政府,臺北市私立怡童園語文短期補習班信義分班,7305,janus@happykids.taipei,外語類,大安區信義路4段98號6樓,2014-09-22,2611
臺北市政府,成信文理補習班,6833,,文理類,內湖區民權東路6段94號2樓,2011-07-01,2611
臺北市政府,臺北市私立新觀念短期補習班,6917,,文理類,內湖區成功路3段168號2樓,2012-01-03,2611
臺北市政府,金桐股份有限公司附設臺北市私立科見文理短期補習班東湖一分班,7695,manager10a@kojen-els.com.tw,文理類,內湖區成功路5段460號6樓之1,2018-02-02,2611
臺北市政府,百世教育科技股份有限公司附設臺北市私立百世文理短期補習班內湖分班,6560,,文理類,內湖區文德路210巷8之1號1、2樓,2010-05-01,2611
臺北市政府,中國青年救國團附設臺北市私立湖光語文短期補習班,6327,,外語類,內湖區成功路4段50號4樓之1,2009-04-01,2611
臺北市政府,何方定文理短期補習班,3300,how-finding@gmail.com,文理類,內湖區成功路4段168號4樓之2,1998-07-01,2611
臺北市政府,臺北市私立幼林文理珠算短期補習班,2985,a0952416179@gmail.com,商類：珠算、心算、會計,內湖區港華街68號1樓,1996-01-01,2611
臺北市政府,臺北市私立莫爾頓文理短期補習班,7767,moretonenglishschool.gmail.com,文理類,內湖區康寧路3段56巷41號1樓,2018-10-16,2611
臺北市政府,譽軒文教有限公司附設臺北市私立龍譽短期補習班,8015,longyueducation@gmail.com,文理類,內湖區文德路167號1樓,2021-02-09,2611
臺北市政府,中國青年救國團附設臺北市私立湖光技藝短期補習班,6474,,美術、書法、攝影、美工設計、圍棋類,內湖區成功路4段50號5樓,2009-12-01,2611
臺北市政府,臺北市私立上榜文理短期補習班,4597,sunbow0901@gmail.com,文理類,內湖區東湖路33巷22號1樓、東湖路43巷34號1樓,2003-08-01,2611
臺北市政府,臺北市私立細拉音樂英文短期補習班,6380,,外語類,內湖區康寧路3段99巷8弄1號1樓,2009-07-01,2611
臺北市政府,臺北市私立大易文理短期補習班,5899,,文理類,內湖區內湖路2段69號1樓,2007-06-26,2611
臺北市政府,金桐股份有限公司附設臺北市私立科見文理短期補習班東湖二分班,7696,manager10a@kojen-els.com.tw ,文理類,內湖區成功路5段460號6樓之2,2018-02-02,2611
臺北市政府,大昇文理短期補習班,3275,,文理類,內湖區康寧路3段189巷11弄1號2樓,1998-06-01,2611
臺北市政府,臺北市私立小湯拇美語補習班,4523,,外語類,內湖區內湖路2段355巷2號、6弄2號1樓及2之1號1樓,2003-06-01,2611
臺北市政府,愛笛語文補習班,6190,idea.service.tw@gmail.com,外語類,內湖區內湖路2段348號1樓、2樓,2008-09-01,2611
臺北市政府,臺北市私立程果語文短期補習班,6277,brian.chen@eagledh.com,外語類,內湖區東湖路119巷50弄18號、20號、22號1樓,2009-01-01,2611
臺北市政府,查理布朗美語補習班,4793,cho.k5@msa.hinet.net,外語類,內湖區成功路3段174巷10號2樓之1,2004-03-01,2611
臺北市政府,臺北市私立大昇文理短期補習班東湖分班,8115,oriana.chang@gmail.com,文理類,內湖區東湖路15號2樓,2021-11-18,2611
