地區縣市,短期補習班名稱,主管機關文件單位代碼,電子郵件,短期補習班類別,地址,立案時間,各地短期補習班數量
新竹市政府,新竹市私立印地安文理短期補習班,文1159號(換),,文理類,新竹市金竹路82號1樓及78號1-3樓,2006-02-24,459
新竹市政府,新竹市私立麥克國英語會話短期補習班,文三九五號(換),t9847@yahoo.com.tw,外語類,新竹市東南街261號1-3樓,1998-08-04,459
新竹市政府,新竹市私立新華文理短期補習班,文1400號(換),,文理類,新竹市香北路225巷90弄11號2-4樓,2003-04-17,459
新竹市政府,新竹市私立申羿文理短期補習班,文1121號(換),shenyi.gofun@gmail.com,文理類,新竹市光復路一段544巷40號1樓至2樓、42號1樓,2014-08-08,459
新竹市政府,新竹市私立鼎上文教文理短期補習班,文1276號(換),dsedu1201@yahoo.com.tw,文理類,新竹市學府路85號1樓至4樓,2016-04-25,459
新竹市政府,新竹市私立嘉德琳世傑文理短期補習班,文1283號 (換),cadalin.cramschool@gmail.com,文理類,新竹市世傑路230號2樓,2015-01-21,459
新竹市政府,新竹市私立程鋒文理短期補習班,,chengfone@yahoo.com.tw,文理類,新竹市三民里民權路36號2樓,2006-01-20,459
新竹市政府,新竹市私立企鵝村語文短期補習班,文481號(換),helenyeh38@gmail.com,外語類,新竹市公園路282號1樓,2006-09-14,459
新竹市政府,新竹市私立種子英語短期補習班建功分班,文855號,acornenglishjg@gmail.com,外語類,新竹市公道五路二段345號1樓至2樓,2013-11-11,459
新竹市政府,新竹市私立杜克美語文理短期補習班,文1359號（換）,dukeinfo2017@gmail.com,外語類,新竹市龍山東路200號1-2樓及新竹市龍山東路216號1-4樓,2017-11-11,459
新竹市政府,新竹市私立天才兒童美語短期補習班,文376號,umj5421648@kimo.com,外語類,新竹市湳雅街184號1-3樓,2006-06-30,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師6號文理短期補習班,文1193號(換),bright30090@gmail.com,文理類,新竹市民生路150號1-4樓,1997-11-16,459
新竹市政府,希格瑪文教事業股份有限公司附設新竹市私立希格瑪6號文理短期補習班,文1233號,bright30090@gmail.com,文理類,新竹市民族路34號7樓之2,2012-08-03,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師5號文理短期補習班,文1325號(換),bright30090@gmail.com,文理類,新竹市光復路一段509號1、2樓,2002-02-05,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師2號文理短期補習班,文1324號(換),bright30090@gmail.com,文理類,新竹市光復路一段485巷6弄12、16號1-2樓,2003-08-19,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立學研文理短期補習班,文1107號(換),bright30090@gmail.com,文理類,新竹市光復路一段89巷9號1-2樓,2006-04-19,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英1號文理短期補習班,文1227號(換),bright30090@gmail.com,文理類,新竹市學府路35號1樓,2007-12-25,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英6號文理短期補習班,文1230號(換),bright30090@gmail.com,文理類,新竹市學府路37號2-3樓,2007-12-25,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英10號文理短期補習班,文1214號(換),bright30090@gmail.com,文理類,新竹市學府路37號4樓,2019-06-06,459
新竹市政府,臺師菁英文教事業股份有限公司附設新竹市私立臺師菁英文理短期補習班,文1327號(換),bright30090@gmail.com,文理類,新竹市北大路293號1~3樓,2001-08-31,459
新竹市政府,新竹市私立康寧關新文理才藝短期補習班,文1093號,eamon.hsu@kangning.com.tw,文理類,新竹市關新北路181號1樓,2018-07-05,459
新竹市政府,台灣知識庫股份有限公司新竹分公司附設新竹市私立大碩百官網文理短期補習班,文808號（換）,ap7511@yahoo.com.tw,文理類,新竹市中華路二段306、308、310號2-3樓,1999-09-20,459
新竹市政府,台灣知識庫股份有限公司新竹分公司附設新竹市私立洋碩數位學堂文理短期補習班,文584號,reginac@tkblearning.com.tw,文理類,新竹市中華路二段314號1-2樓,2009-06-30,459
新竹市政府,史丹佛文教事業股份有限公司附設新竹市私立史丹佛文理短期補習班 ,文1397號(換),,外語類,新竹市光明里14鄰大學路81巷3弄51號1-3樓,1998-01-07,459
新竹市政府,菁英國際文教事業有限公司新竹分公司附設私立菁英國際語言短期補習班,文462號,accountant@language-center.com.tw,外語類,新竹市東門街48、50號2、3、4樓,2007-06-23,459
新竹市政府,巨匠電腦股份有限公司新竹美語分公司附設新竹市私立巨匠美語短期補習班,文616號,KK_mailbox@pcschool.com.tw,外語類,新竹市東門街35號、37號1-2樓,2010-01-13,459
新竹市政府,新竹市私立民富文理技藝短期補習班,文978號,,文理類,新竹市少年街87號2樓,2016-06-14,459
新竹市政府,弋果文化事業股份有限公司附設新竹市私立弋果美語文理短期補習班科園分班 ,文1184號(換),angelliang.eaglespl@gmail.com,文理類,新竹市東區金山街2號3-4樓,2015-11-27,459
新竹市政府,新竹市弋果美語短期補習班,文153號,angel.liang.eaglespl@gmail.com,外語類,新竹市金山七街27號2樓,2000-04-24,459
新竹市政府,新竹市私立學立文理短期補習班,文959號(換),,文理類,新竹市延平路3段204巷1號1-3樓,1996-03-14,459
新竹市政府,世界公民文化發展股份有限公司附設新竹市私立數位世界語文短期補習班,文1384號(換),schedule_hc@core-corner.com,外語類,新竹市關新路183號1樓至2樓,2014-09-22,459
新竹市政府,網路地球村語文資訊有限公司新竹站前分公司附設新竹市私立地球村美日語短期補習班,文428號(換),gvoedu888@gmail.com,外語類,新竹市東門街36號2樓及3樓,1994-06-01,459
新竹市政府,英捷國際股份有限公司附設新竹市私立英代外語短期補習班,文791號(換),eva@egl.com.tw,外語類,新竹市民族路22號1樓及2樓之1,2012-07-04,459
新竹市政府,新竹市私立道格拉斯美語短期補習班,文674號,abcenglish@twhotmail com,外語類,新竹市中和路117號1樓,2010-12-15,459
新竹市政府,新竹市私立東方文理短期補習班,文128號,,文理類,新竹市中華路五段20號1樓,1998-09-21,459
新竹市政府,新竹市私立菁鷹個別指導文理短期補習班,文1365號(換),elite036686611@gmail.com,文理類,新竹市慈濟路11號1-3樓,2019-05-22,459
新竹市政府,新竹市私立花羅米文理短期補習班,文1387號,fallowme813@gmail.com,文理類,新竹市東區建美路13號1樓至2樓,2022-12-15,459
新竹市政府,新竹市私立邦尼文理短期補習班,,et052318@yahoo.com.tw,文理類,新竹市西大路755號1-3樓,2004-08-10,459
新竹市政府,新竹市私立華興文理短期補習班,文1315號（換）,,文理類,新竹市民族路17號3樓至7樓,1995-08-16,459
新竹市政府,新竹市私立金剛熊文理短期補習班湳雅分校,文1255號(換),kingkongbear01@gmail.com,文理類,新竹市湳雅街180號1-3樓,2008-04-01,459
新竹市政府,新竹市私立君明文理短期補習班,文993號,,文理類,新竹市東山街30號1樓,2016-08-16,459
新竹市政府,新竹市私立艾學爾文理短期補習班牛埔分班,文1370(換),,文理類,新竹市香山區牛埔東路321號1樓至2樓,2017-01-05,459
新竹市政府,新竹市私立艾學爾文理短期補習班光華分班,文1369號(換),,外語類,新竹市光華北街49號1-3樓,2002-08-12,459
新竹市政府,新竹市私立牛頓文理短期補習班,文796號,milton8899@yahoo.com.tw,文理類,新竹市西大路601號1樓、2樓之1、2樓之2,2012-10-01,459
新竹市政府,新竹市私立儒林文理短期補習班,文58號,Jyvillage20200801@gmail.com,文理類,新竹市埔頂路113號1、2、3樓,1996-02-04,459
新竹市政府,新竹市私立傑揚文理短期補習班,文1262號(換),Jyvillage20200801@gmail.com,文理類,新竹市埔頂路123號A棟1樓及123號A棟2樓,2012-05-23,459
新竹市政府,新竹市私立約瑟美語短期補習班,文1287號(換),emilyycwu@yahoo.com.tw,外語類,新竹市中華路六段411-1號1-2樓,2013-01-24,459
新竹市政府,新竹市私立聖保羅美語文理短期補習班,文744號,sweetlandk5@yahoo.com.tw,文理類,新竹市延平路一段60號4樓,2012-02-01,459
新竹市政府,蘋果樹教育股份有限公司附設新竹市私立蘋果樹教育文理短期補習班,文1103號,lingotree01@gmail.com,文理類,新竹市龍山東路266號1至2樓,2018-08-17,459
新竹市政府,新竹市私立弗利思特美語短期補習班,文二五三號,,外語類,新竹市光復路一段607巷28號,2004-04-23,459
新竹市政府,新竹市私立竹嘉建嘉文理技藝短期補習班,文1381號(換),chu.jai@msa.hinet.net,文理類,新竹市中山路306號1-4樓,2000-06-12,459
新竹市政府,新竹市私立樵翰文理技藝短期補習班,文1383號(換),y0y0717219@yahoo.com.tw,文理類,新竹市經國路二段390號4樓之1、5樓,2009-06-15,459
新竹市政府,新竹市私立美育中正音樂舞蹈短期補習班,文662號,mith@kidsmusic.com.tw,音樂、舞蹈類,新竹市中正路296之2號2樓,2010-09-27,459
新竹市政府,新竹市私立沃思文理短期補習班,文1312號,,文理類,新竹市新竹市民族路7號9樓,2021-10-25,459
新竹市政府,新竹市私立優雅而行文理技藝短期補習班,,juyunchiang@gmail.com,文理類,新竹市關東路260巷46號1-2樓,2015-08-19,459
新竹市政府,新竹市私立麥基爾文理短期補習班,文1379(換),,文理類,新竹市四維路50號4樓之1、4樓之2,2022-10-11,459
新竹市政府,新竹市私立學智文理短期補習班,文606號(換),jiezilin333@gmail.com,文理類,新竹市學府路443號1-2樓,2006-08-14,459
新竹市政府,弋果文化事業股份有限公司附設新竹市私立弋果美語文理短期補習班經國分班,文1376號(換),,外語類,新竹市經國路二段16號2樓至6樓,2014-02-07,459
新竹市政府,弋果文化事業股份有限公司附設新竹市私立弋果美語文理短期補習班關埔分班,文1377號,bella.huang@eagletw.com,文理類,新竹市東區埔頂一路203號2樓至6樓,2018-06-14,459
新竹市政府,卓越文理事業有限公司附設新竹市私立卓越文理短期補習班,文1375號(換),beyond.edu2019@gmail.com,外語類,新竹市占梅路38號1樓及2樓,2019-07-29,459
新竹市政府,新竹市私立李安文理短期補習班,文590號,,文理類,新竹市東門街48號、50號7樓,2009-06-29,459
新竹市政府,維樺文化有限公司附設新竹市私立維樺美語文理技藝短期補習班,1373號,,文理類,新竹市東區自由路113號1樓至3樓,2022-09-14,459
新竹市政府,新竹市私立奧林匹亞文理短期補習班,文985號,,文理類,新竹市學府路66號2樓,2016-07-04,459
新竹市政府,新竹市私立晶英文理短期補習班,文1172號,,文理類,新竹市龍山東路280號2-4樓,2019-09-09,459
新竹市政府,新竹市私立戴老師文理短期補習班,文1363號(換),leiatai@hotmail.com,文理類,新竹市民富街277號1樓至3樓,2010-09-09,459
新竹市政府,新竹市私立師大美語短期補習班,文1362號(換),,外語類,新竹市牛埔東路275巷30號2、3樓,2000-12-28,459
新竹市政府,新竹市私立摩藝美術短期補習班,文1339號,,美術、書法、攝影、美工設計、圍棋類,新竹市東區自由路95巷18弄2號1-2樓,2022-03-30,459
新竹市政府,新竹市私立聯成電腦短期補習班,文1358號（換）,,資訊類,新竹市中華路二段318號1-3樓,2005-02-21,459
新竹市政府,新竹市私立學品文理短期補習班,文698號,99/12/27 申請設立,文理類,新竹市香山區頂埔路4號1樓至3樓,2011-02-18,459
新竹市政府,維慶文化有限公司附設新竹市私立維慶美語文理技藝短期補習班,文1348(換),,文理類,新竹市東大路二段107號7樓,2020-04-07,459
新竹市政府,新竹市私立暘光美語短期補習班,文186號,gabrielleysc@gmail.com,外語類,新竹市博愛街83號2樓,2001-12-04,459
新竹市政府,新竹市私立蘇老師3號文理短期補習班,文1188號,,文理類,新竹市學府路77號,2020-01-10,459
新竹市政府,新竹市私立偉文文理短期補習班,文1183號 (換),hsinchu@way-to-win.com,文理類,新竹市東門街46號2樓,1991-06-24,459
新竹市政府,新竹市私立晟鈞文理短期補習班,文1138號,,文理類,新竹市東門街36號7樓,2019-03-08,459
新竹市政府,新竹市私立皇室3號美語短期補習班,文671號(換),,外語類,新竹市民富里七鄰少年街39號3樓及4樓,2004-09-20,459
新竹市政府,新竹市私立瑜躍文理短期補習班,文634號,,文理類,新竹市東山街51號及51號2樓,2010-04-19,459
新竹市政府,新竹市私立清甘英語學園短期補習班,文1293號(換),proje.kin@msa.hinet.net,外語類,新竹市鐵道路三段21號1樓,2000-04-20,459
新竹市政府,新竹市私立海茵美語短期補習班,文1001號(換),service@no1kids.com,文理類,新竹市東大路二段182號1樓,2010-04-12,459
新竹市政府,新竹市私立潔西文理短期補習班,文1062,,文理類,新竹市光華東一街45號1-2樓,2017-12-25,459
新竹市政府,新竹市私立嘉因文理短期補習班,文1281號(換),bb097@joy.com.tw,文理類,新竹市民族路265號1、2樓及閣樓；民族路269號2樓、3樓,2010-07-08,459
新竹市政府,新竹市私立貝爾文理短期補習班,文879號,formosa_kid@yahoo.com.tw,文理類,新竹市北區延平路一段214巷68號1樓至2樓,2014-07-07,459
新竹市政府,新竹市私立欣心潛能文理短期補習班,,,文理類,新竹市民有二街2號1樓及1樓夾層,2006-03-06,459
新竹市政府,新竹市私立朱尼爾短期補習班,,junior.jei@msa.hinet.net,文理類,新竹市自由路67號2樓之1、2樓之2,2005-12-22,459
新竹市政府,新竹市私立奕碩文理短期補習班,文1055號,,文理類,新竹市經國路一段379巷17號1-2樓,2017-11-11,459
新竹市政府,新竹市私立小紅帽短期文理補習班,文1284號,,文理類,新竹市建美路3號1-2樓,2021-04-08,459
新竹市政府,新竹市私立學悟文理短期補習班,文881號,learn.realize@gmail.com,文理類,新竹市博愛街130號1樓至2樓,2014-08-06,459
新竹市政府,大東海國際書局有限公司附設新竹市私立大東海法商短期補習班,文1196號(換),,法政類,新竹市民族路7號2樓、7樓,2006-06-09,459
新竹市政府,新竹市私立湳中文理短期補習班,文441號,samyang1112@gmail.com,文理類,新竹市湳中街87巷2-2號2-4樓,2007-03-21,459
新竹市政府,新竹市私立登科文理短期補習班,文1166號,lindalove7@yahoo.com.tw,外語類,新竹市香北一路129號2-3樓,2019-08-14,459
新竹市政府,新竹市私立米羅文理短期補習班關埔校,文1329號,,文理類,新竹市新竹市慈濟路17、19號1-3樓,2021-12-16,459
新竹市政府,維廉文化有限公司附設新竹市私立維廉美語文理技藝短期補習班,文1351號(換),,外語類,新竹市東大路二段107號1樓至4樓,2015-04-23,459
新竹市政府,新竹市私立南瓜田林森分班文理短期補習班,文596號,,文理類,新竹市林森路182巷12號1-3樓,2009-08-11,459
新竹市政府,新竹市私立佑孳學苑文理短期補習班,文1349號(換),,文理類,新竹市光華東一街12號4樓,2006-05-11,459
新竹市政府,維格文化有限公司附設新竹市私立維格美語文理技藝短期補習班,文1347號(換),,文理類,新竹市自由路111號1樓至2樓,2012-08-16,459
新竹市政府,小小科學家菁英文教股份有限公司附設新竹市私立小小科學家文理短期補習班,文1147號(1345換),,文理類,新竹市民權路266號3樓之1、3樓之2,2019-04-19,459
新竹市政府,新竹市私立文欣文理短期補習班,文714號,100/06/23 申設,文理類,新竹市建功一路152號1樓至4樓,2011-07-18,459
新竹市政府,新竹市私立筑風音樂短期補習班,音05號,,音樂、舞蹈類,新竹市長安街94號1樓,1993-10-13,459
新竹市政府,威平方文教事業有限公司附設新竹市私立威平方文理短期補習班,文1338號,,文理類,新竹市光復路一段513號1樓、1樓夾層、2樓,2022-02-22,459
新竹市政府,新竹市私立羿伸文理短期補習班,文755號,caroling0318@hotmail.com,文理類,新竹市光復路二段393巷16號1樓,2012-03-21,459
新竹市政府,新竹市私立名嘉外語短期補習班,文869號,nt4602@yahoo.com.tw,外語類,新竹市中清一路40號1樓,2014-04-09,459
新竹市政府,新竹市私立建傳音樂短期補習班,技二三○,music5337998@gmail.com,音樂、舞蹈類,新竹市民族路43號3樓,2003-07-14,459
新竹市政府,新竹市私立上群文理短期補習班,文1129號(換),,外語類,新竹市食品路218號3樓,1999-02-01,459
新竹市政府,新竹市私立楊怡文理短期補習班,文914號,yimath0813@gmail.com,文理類,新竹市建美路25號1樓至2樓,2015-03-23,459
新竹市政府,新竹市私立水水美術短期補習班,文1313號,,美術、書法、攝影、美工設計、圍棋類,新竹市北區光華街102之2號2樓之2,2021-10-25,459
新竹市政府,新竹市私立鴻宇教育文理短期補習班,文1314號,,文理類,新竹市北區中雅里延平路一段159巷8號1-4樓,2021-10-25,459
新竹市政府,新竹市私立台大文理短期補習班,文510號(換),,文理類,新竹市民族路127號2-3樓,1998-12-17,459
新竹市政府,新竹市私立瀚銘文理短期補習班,文841號,,文理類,新竹市四維路77號1樓至4樓,2013-08-08,459
新竹市政府,新竹市私立耕心美語短期補習班,文1335號(換),,外語類,新竹市科學園路107巷2號1樓至2樓,2007-04-25,459
新竹市政府,新竹市私立家乘家文理技藝短期補習班,文1250號,homexhomeislove@gmail.com,文理類,新竹市東區關新路239號1-3樓及關新路237號1-3樓,2020-09-07,459
新竹市政府,新竹市私立天樞文理短期補習班,文1145號,new5621556@gmail.com,文理類,新竹市長春街140號1-2樓,2019-04-15,459
新竹市政府,新竹市私立筆耕短期補習班,文1112號,luyiwrite@gmail.com,文理類,新竹市光復路一段485巷6弄8號1-2樓,2018-10-18,459
新竹市政府,新竹市私立冰芬美語文理短期補習班,文1333號(換),sunyf0920@gmail.com,文理類,新竹市光復路一段271號3樓,2013-02-21,459
新竹市政府,新竹市私立培根中英語文短期補習班,文380號,17bacon@gmail.com,外語類,新竹市德成街16號1-2樓,2006-07-17,459
新竹市政府,新竹市私立救國團新竹團委會附設語文技藝短期補習班,文1179號(換),,外語類,新竹市演藝路23號2樓,1997-12-31,459
新竹市政府,新竹市私立文昌文理短期補習班,文35,,文理類,新竹市中埔里3鄰祥園街61號1-2樓,1990-06-15,459
新竹市政府,新竹市私立恆典文理短期補習班,文1273號,alvis.alvis@msa.hinet.net,文理類,新竹市新竹市光華北街57號1-4樓,2021-02-20,459
新竹市政府,支點雲端科技股份有限公司附設新竹市私立勁捷商業文理短期補習班,文1317號,,文理類,新竹市東門街62號10樓,2021-10-27,459
新竹市政府,新竹市私立石頭仁文理短期補習班,文1215,education9405@gmail.com,文理類,新竹市自由路95巷18弄6號1-2樓,2020-05-07,459
新竹市政府,欣牧文教事業有限公司附設新竹市私立欣晴語文文理短期補習班,文1151號(換),huaweibook@gmail.com,文理類,新竹市關東路133號1樓至2樓,2018-01-26,459
新竹市政府,新竹市私立李國賢室內設計短期補習班,文628號,sinwasales@gmail.com,美術、書法、攝影、美工設計、圍棋類,新竹市中華路三段9號14樓之2,2010-03-29,459
新竹市政府,新竹市私立延展文理短期補習班科園分班,文827號,,文理類,新竹市光復路一段607巷30號2樓,2013-04-30,459
新竹市政府,新竹市私立放學樂文理技藝短期補習班,文1294號(換),,文理類,新竹市龍山里15鄰埔頂路368號1-2樓,2021-05-21,459
新竹市政府,新竹市私立貝利文理短期補習班,文二二七號，文1304號(換),,文理類,新竹市頂埔路6號1-4樓,2003-06-20,459
新竹市政府,新竹市私立大衛美語安可文理短期補習班,文1139號(換),,外語類,新竹市科學園路139號1-2樓,2004-07-30,459
新竹市政府,新竹市私立小小天地美語短期補習班,文955號(換),js990802@yahoo.com.tw,外語類,新竹市西門街148號1樓,2002-05-03,459
新竹市政府,新竹市私立德川語文短期補習班,文722號(換),hsinchu@jp-school.com.tw,外語類,新竹市中正路22號10樓之1,2001-03-23,459
新竹市政府,新竹市私立旭峯文理短期補習班,文942號,,文理類,新竹市民權路252號1至4樓,2015-11-09,459
新竹市政府,新竹市私立德恩美日語中央分校短期補習班,文二四四號,dnjapan@ms75.hinet.net,外語類,新竹市中央路198號6樓,2003-12-15,459
新竹市政府,新竹市私立中和英語短期補習班,文105號,chunghocramshcool@gmail.com,外語類,新竹市中和路95巷7號1樓,1997-09-23,459
新竹市政府,小小科學家教育事業股份有限公司附設新竹市私立科學家一號文理短期補習班,文1295號(換),,文理類,新竹市光復路一段485巷11號1樓,2004-05-31,459
新竹市政府,新竹市私立溫賢鈺社交舞蹈短期補習班,舞21號,aun8688@yahoo.com.tw,音樂、舞蹈類,新竹市西大路213號2樓之1,1993-07-21,459
新竹市政府,新竹市私立築鑫教育文理短期補習班,文1186號,topmario0908@gmail.com,文理類,新竹市錦華街49號1-2樓,2019-12-25,459
新竹市政府,新竹市私立金漢文理短期補習班,文1115號,kimhanmath@gmail.com,文理類,新竹市東門街48、50號5樓,2018-11-02,459
新竹市政府,新竹市私立童馨圓文理短期補習班,文1154號,enter6006@gmail.com,文理類,新竹市明湖路218號2-3樓,2019-06-11,459
新竹市政府,新竹市私立好學文理短期補習班,,ylchangp3@gmail.com,文理類,新竹市北區金竹路86號1樓,2020-08-07,459
新竹市政府,新竹市私立新華興英語短期補習班,文545號(換),fang180789@gmail.com,外語類,新竹市東山街16巷13號2樓,1999-01-11,459
新竹市政府,新竹市私立新豐數學文教學苑短期補習班,文119號,bookfish0112@yahoo.com.tw,文理類,新竹市延平路三段542-1號1-2樓,1998-05-11,459
新竹市政府,新竹市私立勤學文理短期補習班,文1156號(換),a57212223@gtmail.com,文理類,新竹市民主路78號1-2樓,2002-05-24,459
新竹市政府,新竹市私立三友語文短期補習班,文963號(換),info@sanyou-jp.com.tw,外語類,新竹市民族路22號5樓,2007-08-13,459
新竹市政府,新竹市私立聯合文理短期補習班光華分班,文944號,uf5269516@gmail.com,文理類,新竹市光華二街7號1-2樓,2015-11-17,459
新竹市政府,新竹市私立快樂地文理短期補習班,文1150號(換),ruby493@kimo.com,文理類,新竹市東大路三段380-2號1-3樓,2011-08-22,459
新竹市政府,新竹市私立思傑一號文理短期補習班,文1253號,,文理類,新竹市自由路67號10樓之2,2020-09-18,459
新竹市政府,新竹市私立吳老師文理短期補習班,文1258號,,文理類,新竹市東區立鵬路96號2樓,2020-09-25,459
新竹市政府,新竹市私立唯學館教育中心文理短期補習班,文1008號,,文理類,新竹市光復路一段485巷6弄31號1樓至2樓,2016-09-22,459
新竹市政府,新竹市私立立文文理短期補習班,文664號(換),,文理類,30054  新竹市北區武陵路57號1至4樓,2009-03-05,459
新竹市政府,新竹市私立教育家文理短期補習班,文958號,,文理類,新竹市延平路一段37號2-4樓,2007-12-14,459
新竹市政府,新竹市私立陽明文理短期補習班,文930號(換),dongnan@sesamevillage.tw,文理類,新竹市東南街227號1樓至2樓、東南街231號、233號1樓至2樓,2012-04-05,459
新竹市政府,新竹市私立鳴典三民文理短期補習班,文1254號,andrewkaku@gmail.com,文理類,新竹市自由路95巷18弄16號2樓,2020-09-18,459
新竹市政府,新竹市私立樂寫創作坊文理短期補習班 ,文1272號(換),candiceyeh82@gmail.com,文理類,新竹市立鵬路98號2樓,2019-12-24,459
新竹市政府,新竹市私立學園英語短期補習班,文415號(換),sheiyuan@ms63.hinet.net,文理類,新竹市中央路307號1-2樓,1998-05-11,459
新竹市政府,新竹市私立伯特美語短期補習班,文512號(換),amylingross@gmail.com,外語類,新竹市光復路一段354巷2號1樓,2007-10-02,459
新竹市政府,新竹市私立大地豐彩舞蹈技藝短期補習班,,,音樂、舞蹈類,新竹市光華一街46號,2020-04-09,459
新竹市政府,新竹市私立楊氏速讀語文短期補習班,文887號,,外語類,新竹市林森路147號4樓之3,2014-08-27,459
新竹市政府,部落森數位文創有限公司附設新竹市私立部落森文理短期補習班,文1285號(換),5612009@north-union.com.tw,文理類,新竹市東南街139號2-4樓,1998-11-20,459
新竹市政府,新竹市私立偉傑英數文理短期補習班學府分班,文701號,100/02/18 申設,文理類,新竹市學府路373號1-2樓,2011-03-18,459
新竹市政府,新竹市劍橋西門文理短期補習班,文1004號(換),i4teachinng@gmail.com,外語類,新竹市四維路92號3樓、四維路98號3樓,2008-05-22,459
新竹市政府,新竹市私立超越文理短期補習班,文715號,100/06/23 申設,文理類,新竹市城北街123號1-2樓,2011-07-22,459
新竹市政府,新竹市私立孟德爾頌音樂藝術技藝短期補習班,文981號,,音樂、舞蹈類,新竹市三民路2巷11號2樓至3樓,2016-06-21,459
新竹市政府,新竹市私立延展文理短期補習班,文283號,,文理類,新竹市光復路一段607巷30號1樓,2004-11-08,459
新竹市政府,新竹市私立博佑語文短期補習班,文815號.文967號,s8714142@hotmail.com,外語類,新竹市博愛街93號1樓至2樓,2013-01-31,459
新竹市政府,新竹市私立延展文理短期補習班惠民分班,文788號(換),,文理類,新竹市惠民街67號1樓至4樓,2012-05-04,459
新竹市政府,財團法人信誼基金會附設新竹市私立光明文理短期補習班,文700號,fionafu23@hsin-yi.org.tw,文理類,新竹市光明新村187號,2011-03-16,459
新竹市政府,新竹市私立李安貳號文理短期補習班,文716號/文1030(換),100/06/20 申設,文理類,新竹市中央路198號2樓,2011-07-27,459
新竹市政府,新竹市私立益智1號文理短期補習班,文639號,yz201013@yahoo.com.tw,文理類,新竹市綠水路5號1樓,2010-05-18,459
新竹市政府,新竹市私立好好外語文理短期補習班,文1168號,,文理類,新竹市竹蓮街136號1-2樓,2019-08-13,459
新竹市政府,新竹市私立亞霏美術技藝短期補習班,文1170號,yafeiart.hc@gmail.com,家政、插花、烹飪類,新竹市三民路9號2樓之1,2019-08-26,459
新竹市政府,新竹市私立英語種子學苑文理短期補習班,文745號,esain2011@gmail.com,外語類,新竹市延平路三段673號1樓、延平路三段667巷8號1樓,2012-02-06,459
新竹市政府,新竹市私立好好創藝學園短期補習班,文198號,luke.dz1688@gmail.com,美術、書法、攝影、美工設計、圍棋類,新竹市竹蓮街154號1-2樓,2002-04-01,459
新竹市政府,新竹市私立名城美容美髮短期補習班,文1269號(換),service@mcci.com.tw,美容、美髮理髮類,新竹市民族路31號4樓,2015-09-21,459
新竹市政府,新竹市私立陳杰文理短期補習班,文691(換),,文理類,新竹市東門街62號3樓至4樓,2009-03-30,459
新竹市政府,新竹市私立翔宇英文文理短期補習班,文539號(換),hsinchu@all-english.com.tw,外語類,新竹市中正路22號5樓之1、5樓之2,2003-04-10,459
新竹市政府,新竹市私立奧斯卡美語短期補習班,文二五二號,sweetlandk5@yahoo.com.tw,外語類,新竹市民富街260號2樓,2004-04-07,459
新竹市政府,新竹市私立莉蒂亞文理技藝短期補習班,文621號(換),,文理類,新竹市建功一路190號1-3樓、192號1-3樓,2008-09-01,459
新竹市政府,新竹市私立兆丞文理短期補習班,,blueocean0712@yahoo.com.tw,文理類,新竹市光華街59巷14號1樓,2009-06-06,459
新竹市政府,新竹市私立百分百短期補習班,文379號,,文理類,新竹市博愛街92巷8號1-2樓,2006-07-12,459
新竹市政府,新竹市私立德利國際語文技藝短期補習班,文897號,,外語類,新竹市光復路一段327號1樓至2樓,2014-10-28,459
新竹市政府,新竹市私立采詩集國文寫作學苑文理短期補習班,文1165號,felix.jeng@gmail.com,文理類,新竹市體育街32號1樓,2019-07-29,459
新竹市政府,新竹市私立亮榮昌文理短期補習班,文214號,sunny5623249@gmail.com,文理類,新竹市明湖路180號2樓之2,2003-01-09,459
新竹市政府,新竹市私立北聯文理短期補習班,文667號,,文理類,新竹市光華東一街10號1樓至3樓,2010-10-26,459
新竹市政府,新竹市私立鄒老師文理短期補習班,文806號,,文理類,新竹市南隘路二段25號1樓至3樓,2012-12-07,459
新竹市政府,新竹市私立偉誠文理短期補習班,文1286號(換),,文理類,新竹市光復路二段430號2-3樓,2005-01-18,459
新竹市政府,新竹市私立立晟文理短期補習班,文477號,,文理類,新竹市中華路6段205巷74號1-3樓,2007-09-26,459
新竹市政府,新竹市私立向日葵丫丫英語短期補習班,文1048(換),,外語類,新竹市福德街43號1樓至4樓,2013-02-08,459
新竹市政府,新竹市私立陳瑩數學文理短期補習班,文599號(換),,文理類,新竹市民富街122號1-2樓,2008-03-11,459
新竹市政府,新竹市私立孩子的天空美術短期補習班,文780號,,美術、書法、攝影、美工設計、圍棋類,新竹市光華二街71號1樓,2012-07-30,459
新竹市政府,新竹市私立漢林文理技藝短期補習班,文1267號(換),,文理類,新竹市武陵路216號2-4樓、           216-1號2-4樓、216-2號2-3樓,2008-08-01,459
