課程名稱,上課地點,開放報名,開課日期,性質,職業分類
玉石飾品設計與製作(花蓮) 第01期,花蓮縣,2019/11/05,2020/02/03,職前,藝術與設計
室內裝修設計實務(產訓班)(花蓮) 第01期,花蓮縣,2019/11/04,2020/01/15,職前,行政與管理
水電(產訓班)(花蓮) 第01期,花蓮縣,2019/11/04,2020/01/13,職前,行政與管理
創意木作設計與製作(假日班)(花蓮)第01期,花蓮縣,2019/10/25,2020/01/18,在職,藝術與設計
水電配管空調維護(假日班)(花蓮)第01期,花蓮縣,2019/10/25,2020/01/12,在職,行政與管理
數位視覺設計應用實務班 第01期,花蓮縣,2019/09/07,2019/11/28,職前,藝術與設計
飲料冰品及甜品烘培班 第01期,花蓮縣,2019/09/06,2019/10/04,職前,餐飲業
原鄉有機作物栽培實務班 第01期,花蓮縣,2019/08/26,2019/10/21,職前,行政與管理
創意手工藝品製作班 第01期,花蓮縣,2019/08/19,2019/10/18,職前,藝術與設計
農耕人力培訓班 第01期,花蓮縣,2019/08/19,2019/10/14,職前,行政與管理
台灣特色茶飲銷售人員培訓班 第01期,花蓮縣,2019/08/15,2019/10/04,職前,行政與管理
營建工程暨鏟裝機操作人員訓練班 第01期,花蓮縣,2019/08/13,2019/10/25,職前,行政與管理
農遊輕旅行人才培訓班 第01期,花蓮縣,2019/08/13,2019/10/31,職前,行政與管理
家具木工班 第01期,花蓮縣,2019/08/13,2019/10/25,職前,行政與管理
新娘造型藝術美甲班 第01期,花蓮縣,2019/08/12,2019/09/30,職前,藝術與設計
全方位創意傢俱木工班 第01期,花蓮縣,2019/08/12,2019/09/25,職前,藝術與設計
會展行銷及活動策畫人員培訓班 第02期,花蓮縣,2019/08/09,2019/11/11,職前,行政與管理
太魯閣族編織應用製作班 第01期,花蓮縣,2019/08/09,2019/09/18,職前,建築與工程
玩美妝扮人才培訓班 第01期,花蓮縣,2019/08/07,2019/10/21,職前,行政與管理
照顧服務員第9期 第09期,花蓮縣,2019/08/01,2019/09/02,職前,行政與管理
花蓮縣照顧服務員專班 第06期,花蓮縣,2019/08/01,2019/09/10,職前,行政與管理
非素不可烘焙訓練班 第01期,花蓮縣,2019/07/29,2019/09/30,職前,餐飲業
原鄉咖啡調飲班 第01期,花蓮縣,2019/07/23,2019/09/16,職前,行政與管理
月子養生膳食料理人員培訓班 第01期,花蓮縣,2019/07/18,2019/09/16,職前,行政與管理
夢幻甜點烘焙製作班 第01期,花蓮縣,2019/07/18,2019/10/01,職前,餐飲業
花蓮縣照顧服務員專班 第08期,花蓮縣,2019/07/08,2019/09/05,職前,行政與管理
運動教練培訓班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,花蓮縣,2019/07/04,2019/07/15,職前,行政與管理
花蓮縣照顧服務員專班 第01期,花蓮縣,2019/07/01,2019/08/12,職前,行政與管理
民宿經營管理-管家實務培訓(花蓮) 第01期,花蓮縣,2019/06/10,2019/09/16,職前,行政與管理
金銀飾品製作(花蓮)第01期,花蓮縣,2019/06/08,2019/09/17,在職,藝術與設計
園藝植栽人才培訓班 第01期,花蓮縣,2019/06/03,2019/08/05,職前,行政與管理
花蓮縣照顧服務員專班 第05期,花蓮縣,2019/06/03,2019/07/09,職前,行政與管理
網路工程師(花蓮) 第01期,花蓮縣,2019/06/03,2019/09/11,職前,建築與工程
電腦繪圖美編實務班 第01期,花蓮縣,2019/06/01,2019/09/23,職前,藝術與設計
津津記餃原鄉風味班 第01期,花蓮縣,2019/05/31,2019/08/15,職前,餐飲業
創藝皮飾原民風手創班 第01期,花蓮縣,2019/05/31,2019/09/02,職前,藝術與設計
室內配線（假日班）(花蓮)第01期,花蓮縣,2019/05/08,2019/08/11,在職,行政與管理
玉石研磨(花蓮) 第01期,花蓮縣,2019/05/06,2019/08/05,職前,藝術與設計
水電(產訓班)(花蓮) 第02期,花蓮縣,2019/04/29,2019/07/03,職前,行政與管理
坐月子服務人員培訓班 第01期,花蓮縣,2019/04/29,2019/07/02,職前,行政與管理
花蓮縣照顧服務員專班 第04期,花蓮縣,2019/04/03,2019/05/13,職前,行政與管理
美甲美睫人員培訓班 第03期,花蓮縣,2019/04/01,2019/06/24,職前,行政與管理
室內裝修實務(產訓班)(花蓮) 第02期,花蓮縣,2019/03/29,2019/07/11,職前,行政與管理
藝術特效妝雕塑眉整體造型班 第02期,花蓮縣,2019/03/26,2019/06/27,職前,藝術與設計
創意木質生活傢俱製作班 第01期,花蓮縣,2019/03/26,2019/06/24,職前,藝術與設計
香噴噴麵包培訓班 第01期,花蓮縣,2019/03/22,2019/06/24,職前,餐飲業
農特產品行銷解說人才培訓班 第01期,花蓮縣,2019/03/22,2019/06/03,職前,行政與管理
手作木工培訓班 第01期,花蓮縣,2019/03/22,2019/05/22,職前,藝術與設計
星級旅館服務人員實務班 第01期,花蓮縣,2019/03/20,2019/06/25,職前,行政與管理
自然農法栽種管理班 第01期,花蓮縣,2019/03/20,2019/06/04,職前,行政與管理
有機農業栽培實務班 第01期,花蓮縣,2019/03/20,2019/05/10,職前,行政與管理
電腦美工設計與雲端應用班 第01期,花蓮縣,2019/03/20,2019/06/19,職前,科技與資訊技術
蔬果苗木園藝實務班 第01期,花蓮縣,2019/03/20,2019/05/13,職前,行政與管理
中餐料理製作班 第01期,花蓮縣,2019/03/20,2019/04/19,職前,餐飲業
室內建築裝修設計班 第01期,花蓮縣,2019/03/18,2019/06/24,職前,藝術與設計
農作物栽培及觀光農園經營班 第01期,花蓮縣,2019/03/18,2019/04/29,職前,行政與管理
手作商品製作暨包裝行銷班 第01期,花蓮縣,2019/03/18,2019/05/31,職前,行政與管理
美容紋繡及美膚人員培訓班 第01期,花蓮縣,2019/03/18,2019/04/29,職前,行政與管理
寶玉石研磨與金工鑲嵌設計班 第01期,花蓮縣,2019/03/15,2019/05/10,職前,藝術與設計
花東縱谷暨人文解說人員培訓班 第01期,花蓮縣,2019/03/13,2019/05/20,職前,行政與管理
旅遊趣觀光人才訓練班 第01期,花蓮縣,2019/03/12,2019/04/29,職前,行政與管理
觀光導覽解說人員培訓班 第01期,花蓮縣,2019/03/12,2019/04/22,職前,行政與管理
創意傢俱木工專業人員培訓班 第01期,花蓮縣,2019/03/12,2019/04/15,職前,建築與工程
時尚飲調微型創業班 第01期,花蓮縣,2019/03/07,2019/04/26,職前,科技與資訊技術
婚顧藝術彩繪整體造型班 第01期,花蓮縣,2019/03/06,2019/04/08,職前,藝術與設計
網路行銷商業設計實務班 第01期,花蓮縣,2019/03/06,2019/03/29,職前,科技與資訊技術
微商社群行銷 第01期,花蓮縣,2019/03/05,2019/05/06,職前,科技與資訊技術
行動彩妝秘書培訓 第01期,花蓮縣,2019/03/05,2019/04/29,職前,行政與管理
全方位時尚造型技術實務班 第01期,花蓮縣,2019/03/05,2019/05/13,職前,科技與資訊技術
花蓮縣照顧服務員專班 第07期,花蓮縣,2019/03/04,2019/05/09,職前,行政與管理
花蓮縣照顧服務員自訓自用 第01期,花蓮縣,2019/03/01,2019/04/10,職前,行政與管理
花蓮縣照顧服務員專班 第02期,花蓮縣,2019/03/01,2019/04/01,職前,行政與管理
食尚早午餐料理製作班 第01期,花蓮縣,2019/02/27,2019/06/27,職前,餐飲業
手搖潮飲創業製作班 第01期,花蓮縣,2019/02/27,2019/04/17,職前,餐飲業
安膳月子餐製作人才培訓班 第01期,花蓮縣,2019/02/21,2019/04/15,職前,行政與管理
水電空調維護（假日班）(花蓮)第01期,花蓮縣,2019/02/21,2019/06/15,在職,行政與管理
花蓮縣照顧服務員專班 第03期,花蓮縣,2019/02/11,2019/03/11,職前,行政與管理
工業用管配管(產訓班)(花蓮) 第01期,花蓮縣,2018/12/10,2019/03/19,職前,行政與管理
室內設計電腦繪圖(產訓班)(花蓮) 第01期,花蓮縣,2018/11/23,2019/03/18,職前,建築與工程
玉石飾品設計(花蓮) 第01期,花蓮縣,2018/11/19,2019/03/21,職前,藝術與設計
室內設計手繪製圖(假日班)(花蓮) 第01期,花蓮縣,2018/11/15,2019/03/16,在職,藝術與設計
民宿簡易水電修護(花蓮) 第01期,花蓮縣,2018/10/31,2019/01/17,在職,行政與管理
室內裝修實務(產訓班)(花蓮) 第01期,花蓮縣,2018/10/29,2019/01/17,職前,行政與管理
水電(產訓班)(花蓮) 第01期,花蓮縣,2018/10/22,2019/01/22,職前,行政與管理
