課程名稱,上課地點,開放報名,開課日期,性質,職業分類
飲料調製丙級證照班 第01期,雲林縣,2020/05/04,2020/07/27,職前,行政與管理
西餐丙級證照料理創意班 第01期,雲林縣,2020/05/04,2020/07/13,職前,餐飲業
園藝植栽創意設計技能實務班 第01期,雲林縣,2020/05/01,2020/09/07,職前,行政與管理
地方農特產品加工製作實務班 第01期,雲林縣,2020/05/01,2020/07/13,職前,行政與管理
美甲彩繪暨美容彩妝證照班 第01期,雲林縣,2020/05/01,2020/06/30,職前,藝術與設計
109年度照顧服務員訓練(雲林在職)第01期 第01期,雲林縣,2020/04/20,2020/07/04,職前,行政與管理
園藝證照暨設施農業經營實務班 第01期,雲林縣,2020/04/20,2020/07/27,職前,行政與管理
雲林縣109年度補助辦理照顧服務員訓練班 第01期,雲林縣,2020/04/13,2020/05/12,職前,行政與管理
創意手作烘焙證照實務班 第01期,雲林縣,2020/04/01,2020/05/19,職前,餐飲業
行動時尚剪燙染彩妝造型暨速剪培訓班(新住民專班) 第01期,雲林縣,2020/03/31,2021/11/03,職前,建築與工程
中餐證照暨創業小吃技能培訓班 第01期,雲林縣,2020/03/19,2020/11/30,職前,餐飲業
輕食料理製作及中餐證照班(新住民專班) 第01期,雲林縣,2020/03/19,2020/09/21,職前,行政與管理
西點麵包烘焙證照實務班 第01期,雲林縣,2020/03/16,2020/06/01,職前,餐飲業
烘焙點心暨飲料調製班(融合式專班) 第01期,雲林縣,2020/03/16,2020/05/25,職前,餐飲業
小型農機操作維修暨耕作實務班 第01期,雲林縣,2020/03/09,2020/05/04,職前,行政與管理
中餐烹調證照暨傳統小吃班 第01期,雲林縣,2020/03/06,2020/05/04,職前,餐飲業
婚禮會場規畫設計佈置實務班 第01期,雲林縣,2020/03/06,2020/08/05,職前,藝術與設計
全方位美容美髮造型設計實務班 第01期,雲林縣,2020/03/05,2020/06/22,職前,藝術與設計
家事清潔專業技能實務班 第01期,雲林縣,2020/03/05,2020/06/05,職前,行政與管理
托育人員專業訓練班(職前班) 第04期,雲林縣,2020/03/01,2020/05/16,職前,行政與管理
門市服務暨網路行銷班 第01期,雲林縣,2020/02/10,2020/06/08,職前,行政與管理
行動快剪暨時尚彩妝培訓班 第01期,雲林縣,2020/02/10,2020/06/01,職前,藝術與設計
109年照顧服務員訓練(雲林職前) 第01期,雲林縣,2020/01/20,2020/06/02,職前,行政與管理
家事服務人員訓練班 第01期,雲林縣,2020/01/09,2020/03/02,職前,行政與管理
會展活動策劃人員培訓班 第01期,雲林縣,2020/01/08,2020/06/01,職前,行政與管理
照顧服務員訓練班(雲林西螺職前) 第01期,雲林縣,2020/01/07,2020/02/03,職前,行政與管理
美髮證照暨新潮彩妝造型班 第01期,雲林縣,2019/11/18,2019/12/30,職前,藝術與設計
美容證照暨時尚髮型設計班 第01期,雲林縣,2019/11/15,2019/12/30,職前,藝術與設計
行動快剪暨新秘創業實務班 第01期,雲林縣,2019/11/15,2019/12/16,職前,行政與管理
早、午餐創意料理班 第01期,雲林縣,2019/11/01,2019/11/27,職前,餐飲業
銲接 第02期,雲林縣,2019/10/17,2019/11/06,職前,科技與資訊技術
照顧服務員訓練班(雲林西螺職前) 第02期,雲林縣,2019/09/16,2019/11/04,職前,行政與管理
異國料理暨複合式餐飲培訓班 第01期,雲林縣,2019/09/09,2019/10/14,職前,餐飲業
中華料理暨中餐證照班 第01期,雲林縣,2019/09/04,2019/10/18,職前,餐飲業
中餐證照暨傳統小吃創業班 第01期,雲林縣,2019/09/02,2019/12/16,職前,餐飲業
手工餅乾及烘焙證照班 第01期,雲林縣,2019/09/01,2019/12/03,職前,餐飲業
麵包蛋糕技能培訓班 第01期,雲林縣,2019/08/30,2019/09/24,職前,餐飲業
太陽能光電設施維運技能訓練 第02期,雲林縣,2019/08/14,2019/08/26,職前,行政與管理
健康取向烘焙食品製作暨創業行銷班 第01期,雲林縣,2019/08/06,2019/11/11,職前,餐飲業
創意餐盒點心及飲料創業技能培訓班 第01期,雲林縣,2019/08/06,2019/10/21,職前,餐飲業
托育人員專業訓練班(在職班) 第05期,雲林縣,2019/07/15,2019/08/24,職前,行政與管理
行動快剪暨時尚彩妝培訓班 第01期,雲林縣,2020/02/10,2020/06/01,職前,藝術與設計
109年照顧服務員訓練(雲林職前) 第01期,雲林縣,2020/01/20,2020/06/02,職前,行政與管理
家事服務人員訓練班 第01期,雲林縣,2020/01/09,2020/03/02,職前,行政與管理
會展活動策劃人員培訓班 第01期,雲林縣,2020/01/08,2020/06/01,職前,行政與管理
照顧服務員訓練班(雲林西螺職前) 第01期,雲林縣,2020/01/07,2020/02/03,職前,行政與管理
美髮證照暨新潮彩妝造型班 第01期,雲林縣,2019/11/18,2019/12/30,職前,藝術與設計
美容證照暨時尚髮型設計班 第01期,雲林縣,2019/11/15,2019/12/30,職前,藝術與設計
行動快剪暨新秘創業實務班 第01期,雲林縣,2019/11/15,2019/12/16,職前,行政與管理
早、午餐創意料理班 第01期,雲林縣,2019/11/01,2019/11/27,職前,餐飲業
銲接 第02期,雲林縣,2019/10/17,2019/11/06,職前,科技與資訊技術
照顧服務員訓練班(雲林西螺職前) 第02期,雲林縣,2019/09/16,2019/11/04,職前,行政與管理
異國料理暨複合式餐飲培訓班 第01期,雲林縣,2019/09/09,2019/10/14,職前,餐飲業
中華料理暨中餐證照班 第01期,雲林縣,2019/09/04,2019/10/18,職前,餐飲業
中餐證照暨傳統小吃創業班 第01期,雲林縣,2019/09/02,2019/12/16,職前,餐飲業
手工餅乾及烘焙證照班 第01期,雲林縣,2019/09/01,2019/12/03,職前,餐飲業
麵包蛋糕技能培訓班 第01期,雲林縣,2019/08/30,2019/09/24,職前,餐飲業
太陽能光電設施維運技能訓練 第02期,雲林縣,2019/08/14,2019/08/26,職前,行政與管理
健康取向烘焙食品製作暨創業行銷班 第01期,雲林縣,2019/08/06,2019/11/11,職前,餐飲業
創意餐盒點心及飲料創業技能培訓班 第01期,雲林縣,2019/08/06,2019/10/21,職前,餐飲業
托育人員專業訓練班(在職班) 第05期,雲林縣,2019/07/15,2019/08/24,職前,行政與管理
照顧服務員訓練班 第01期,雲林縣,2019/07/01,2019/08/26,職前,行政與管理
美容丙級證照暨時尚造型剪髮實務班 第01期,雲林縣,2019/06/21,2019/11/29,職前,行政與管理
照顧服務員訓練(雲林職前) 第01期 第01期,雲林縣,2019/06/18,2019/07/01,職前,行政與管理
新娘秘書暨美髮整體造型實務班（新住民專班） 第01期,雲林縣,2019/06/05,2019/10/02,職前,行政與管理
地方農特產品加工製作行銷班 第01期,雲林縣,2019/06/01,2019/08/13,職前,行政與管理
托育人員專業訓練班(職前班) 第02期,雲林縣,2019/05/22,2019/06/15,職前,行政與管理
手作木工暨漆作工藝班 第01期,雲林縣,2019/05/21,2019/09/16,職前,藝術與設計
家庭水電暨電器維修班 第01期,雲林縣,2019/05/21,2019/07/22,職前,行政與管理
平車拷克暨原住民飾品製作行銷班(原住民專班) 第01期,雲林縣,2019/05/21,2019/07/08,職前,建築與工程
美髮證照暨百元速剪創業班 第01期,雲林縣,2019/05/14,2019/08/12,職前,行政與管理
飲料調製暨冰品製作創業班 第01期,雲林縣,2019/05/13,2019/08/12,職前,行政與管理
銲接 第01期,雲林縣,2019/05/01,2019/05/08,職前,科技與資訊技術
景觀園藝設計技能實務班 第01期,雲林縣,2019/04/29,2019/07/15,職前,行政與管理
烘焙證照暨創意甜點創業班 第01期,雲林縣,2019/04/26,2019/06/11,職前,餐飲業
美容彩妍證照暨美甲彩繪實務班 第01期,雲林縣,2019/04/25,2019/08/05,職前,行政與管理
房務清潔達人訓練班 第01期,雲林縣,2019/04/24,2019/06/25,職前,行政與管理
家事管理及清潔服務人員訓練班 第01期,雲林縣,2019/04/23,2019/06/04,職前,行政與管理
元氣養生素食證照班 第01期,雲林縣,2019/04/23,2019/08/12,職前,餐飲業
銷售服務暨網路行銷班 第01期,雲林縣,2019/04/23,2019/07/29,職前,行政與管理
美容證照及時尚彩妝培訓班(新住民專班) 第01期,雲林縣,2019/04/18,2019/09/23,職前,行政與管理
