課程名稱,上課地點,開放報名,開課日期,性質,職業分類
日文語初階班第01期,新北市深坑區北深路三段152號,2022/07/26,2022/08/07,在職,藝術與設計
熱力學學士學分班第01期,新北市深坑區北深路３段152號,2022/07/26,2022/08/07,在職,建築與工程
經絡調理手技與牛角輔具應用課程班第02期,新北市新莊區新莊路527號,2022/07/26,2022/08/13,在職,行政與管理
打造個人形象專屬貼圖製作實務班第02期,新北市三重區光復路一段61巷27號11樓之2,2022/07/25,2022/08/24,在職,科技與資訊技術
電工學學士學分班第01期,新北市深坑區北深路３段152號,2022/07/25,2022/08/06,在職,建築與工程
固體廢棄物學士學分班第01期,新北市深坑區北深路３段152號,2022/07/25,2022/08/06,在職,建築與工程
CCNA網路管理人員訓練班第16期,新北市板橋區文化路一段313號,2022/07/25,2022/08/06,在職,行政與管理
花禮設計及聖誕花圈設計班,新北市三重區福德南路23號3樓,2022/07/25,2022/08/06,在職,科技與資訊技術
新北市照顧服務員專班 第23期,新北市,2022/07/25,2022/09/12,職前,行政與管理
進階Solidworks機械製圖(假日班)(五股)第02期,新北市,2022/07/24,2022/11/19,在職,建築與工程
美甲與靚顏實務訓練班 第01期,新北市,2022/07/19,2022/12/05,職前,行政與管理
美睫與靚顏實務訓練班(新住民) 第01期,新北市,2022/07/19,2022/11/16,職前,行政與管理
電腦數值控制機械(CNC)(泰山) 第02期,新北市,2022/07/18,2022/12/12,職前,科技與資訊技術
美髮就業班 第01期,新北市,2022/07/15,2022/09/29,職前,藝術與設計
水電實務(五股) 第04期,新北市,2022/07/11,2022/10/25,職前,行政與管理
室內配線(泰山) 第04期,新北市,2022/07/11,2022/11/02,職前,行政與管理
國際三角貿易與操作實務應用班第01期,新北市土城區承天路6號,2022/07/06,2022/08/06,在職,行政與管理
人氣烘焙伴手禮暨宅經濟行銷班 第02期,新北市,2022/07/06,2022/09/05,職前,餐飲業
職人烘焙技能實務班 第02期,新北市,2022/07/06,2022/08/29,職前,行政與管理
健身場館營運經理人才培訓班 第01期,新北市,2022/07/06,2022/08/29,職前,行政與管理
數位圖文傳播-商品圖文設計(泰山) 第02期,新北市,2022/07/05,2022/10/31,職前,科技與資訊技術
服裝設計製作就業班(2) 第01期,新北市,2022/07/04,2022/08/30,職前,藝術與設計
新北市照顧服務員專班 第17期,新北市,2022/07/01,2022/08/11,職前,行政與管理
中式麵食加工技巧班 第01期,新北市,2022/07/01,2022/12/26,職前,餐飲業
數位媒體就業衝刺班 第01期,新北市,2022/07/01,2022/11/09,職前,行政與管理
Python程式設計與數據資料圖表繪製實務班第01期,新北市板橋區文化路1段313號,2022/06/30,2022/08/13,在職,科技與資訊技術
芳香美體美容就業班 第01期,新北市,2022/06/29,2022/10/03,職前,藝術與設計
中餐葷證照小吃班第2期 第02期,新北市,2022/06/28,2022/09/15,職前,餐飲業
彩藝美甲美容就業班 第01期,新北市,2022/06/28,2022/08/29,職前,建築與工程
電腦機械製圖(AutoCAD&SolidWorks)(五股) 第02期,新北市,2022/06/27,2022/10/31,職前,藝術與設計
前端UI網頁設計(五股)第01期,新北市,2022/06/23,2022/09/20,在職,科技與資訊技術
芳香精油與靚顏實務訓練班 第01期,新北市,2022/06/23,2022/10/31,職前,行政與管理
無人機實務暨AI智慧聯網人才培訓班 第01期,新北市,2022/06/22,2022/08/01,職前,科技與資訊技術
商品設計(假日班)(泰山)第02期,新北市,2022/06/19,2022/10/15,在職,藝術與設計
雲端大數據Python資料分析實戰班第01期,新北市板橋區文化路一段313號,2022/06/16,2022/07/23,在職,科技與資訊技術
網路架設(假日班)(泰山)第02期,新北市,2022/06/15,2022/10/01,在職,行政與管理
美容從業人員養成班-產訓合作班 第01期,新北市,2022/06/14,2022/08/29,職前,行政與管理
到府坐月子家事人員就業班(4)-產訓合作班 第01期,新北市,2022/06/13,2022/07/27,職前,行政與管理
冷凍空調設計與裝修(泰山) 第02期,新北市,2022/06/13,2022/10/28,職前,藝術與設計
網路規劃架設(泰山) 第02期,新北市,2022/06/11,2022/10/27,職前,行政與管理
飲料調製複合餐飲班 第01期,新北市,2022/06/10,2022/08/15,職前,餐飲業
LabVIEW機器視覺基礎應用班,新北市板橋區四川路２段,2022/06/09,2022/07/09,在職,科技與資訊技術
數據分析與機器學習實務班 第01期,新北市,2022/06/09,2022/09/12,職前,科技與資訊技術
BIM建築空間工程設計班 第01期,新北市,2022/06/09,2022/09/26,職前,藝術與設計
升降機裝修(產訓班)(泰山) 第04期,新北市,2022/06/09,2022/09/26,職前,行政與管理
新北市托育人員 第04期,新北市,2022/06/08,2022/09/06,職前,行政與管理
美髮理髮專業人員培訓班 第01期,新北市,2022/06/06,2022/08/08,職前,行政與管理
新北市照顧服務員專班 第5期,新北市,2022/06/06,2022/07/05,職前,行政與管理
LabVIEW資料擷取與分析應用實務班,新北市板橋區四川路２段,2022/06/02,2022/07/02,在職,科技與資訊技術
初級救護員訓練班第01期,新北市三重區重陽路1段89號3樓之5,2022/05/31,2022/06/30,在職,行政與管理
手作木器工藝班第01期,新北市汐止區康寧街169巷27-1號7樓,2022/05/30,2022/06/29,在職,藝術與設計
電機設計維修(假日班)(泰山)第01期,新北市,2022/05/30,2022/09/04,在職,行政與管理
房地產買賣分析實務B班第01期,新北市板橋區文化路１段221巷2號,2022/05/29,2022/06/28,在職,行政與管理
伴手禮點心製作班第01期,新北市新莊區幸福路569號2樓,2022/05/28,2022/06/27,在職,餐飲業
芳香療法紓壓心靈實務班第01期,新北市板橋區民族路61號4樓,2022/05/28,2022/06/28,在職,藝術與設計
漢方手工皂及環保清潔用品製作班,新北市三重區福德南路23號3樓,2022/05/27,2022/06/26,在職,科技與資訊技術
生機調飲與養生烘焙班第01期,新北市新莊區幸福路569號2樓,2022/05/27,2022/06/26,在職,餐飲業
果凍花實務班,新北市三重區新北大道１段9號8樓801教室,2022/05/27,2022/06/26,在職,行政與管理
財務會計人員進階實務班第01期,新北市土城區承天路6號,2022/05/27,2022/06/26,在職,行政與管理
甲種職業安全衛生業務主管暨實務操作班第02期,新北市三重區重陽路１段89號3樓之5,2022/05/26,2022/06/25,在職,行政與管理
無人機專業空拍飛手實戰班,新北市林口區粉寮路１段101號,2022/05/26,2022/06/25,在職,科技與資訊技術
幼老統整藝術共學實務班第05期,新北市板橋區文化路１段313號,2022/05/26,2022/07/16,在職,行政與管理
空間香氛調香計實務班第03期,新北市板橋區民族路61號4樓,2022/05/26,2022/06/26,在職,藝術與設計
凸顯個性布拉格相機包製作班,新北市三重區福德南路23號3樓,2022/05/25,2022/06/24,在職,科技與資訊技術
新北市托育人員 第05期,新北市,2022/05/25,2022/08/03,職前,行政與管理
物聯網應用設計(泰山) 第03期,新北市,2022/05/24,2022/10/04,職前,科技與資訊技術
時尚手提肩背兩用包班,新北市三重區福德南路23號3樓,2022/05/23,2022/06/22,在職,藝術與設計
咖啡茶飲輕食A班第01期,新北市板橋區文化路１段221巷2號,2022/05/23,2022/06/22,在職,餐飲業
室內裝修設計實務(五股) 第02期,新北市,2022/05/23,2022/08/30,職前,行政與管理
水電實務(五股) 第03期,新北市,2022/05/23,2022/08/31,職前,行政與管理
新北市托育人員 第03期,新北市,2022/05/23,2022/10/03,職前,行政與管理
Dreamweaver暨CSS網頁設計(假日班)(五股)第02期,新北市,2022/05/22,2022/09/25,在職,科技與資訊技術
冰水機檢測(假日班)(泰山)第01期,新北市,2022/05/22,2022/09/17,在職,行政與管理
PHP資料庫網頁設計(泰山) 第02期,新北市,2022/05/22,2022/09/19,職前,科技與資訊技術
進階不動產法律及買賣實務班第01期,新北市板橋區文化路１段221巷2號,2022/05/21,2022/06/20,在職,行政與管理
3D列印與矽膠翻模量化技術應用於生活用品製作班,新北市中和區中山路２段448號8樓,2022/05/20,2022/06/19,在職,科技與資訊技術
導遊領隊人員班第01期,新北市新店區中興路3段219號2樓(206教室),2022/05/20,2022/06/19,在職,藝術與設計
輕食早午餐烹飪班,新北市新店區中正路521巷3號,2022/05/19,2022/06/18,在職,餐飲業
傳統整復推拿班第01期,新北市板橋區文化路1段313號,2022/05/19,2022/06/18,在職,行政與管理
刺繡工藝設計手作班第01期,新北市板橋區四川路２段239號12樓,2022/05/17,2022/06/16,在職,藝術與設計
復古醫生包設計應用班,新北市三重區福德南路23號3樓,2022/05/17,2022/06/16,在職,藝術與設計
越南語進階班第01期,新北市蘆洲區中正路172號(南苑),2022/05/17,2022/06/26,在職,科技與資訊技術
數位行銷與社群媒體應用班第01期,新北市板橋區文化路二段242號6樓,2022/05/17,2022/06/08,在職,科技與資訊技術
Python爬蟲圖像辨識實作班第01期,新北市板橋區文化路二段242號6樓,2022/05/17,2022/08/23,在職,科技與資訊技術
經典手挽包皮革工藝班,新北市三重區五谷王北街141巷1號,2022/05/13,2022/06/12,在職,藝術與設計
皂型與配方調製實務班,新北市三重區五谷王北街141巷1號,2022/05/13,2022/06/12,在職,餐飲業
泰語商旅會話進階班第02期,新北市蘆洲區中正路172號(南苑),2022/05/13,2022/06/12,在職,科技與資訊技術
居家香氛水果蠟燭實務班,新北市三重區新北大道１段9號8樓802教室,2022/05/13,2022/06/12,在職,餐飲業
女裝製作與電腦刺繡設計初階班第02期,新北市土城區承天路6號,2022/05/13,2022/06/12,在職,藝術與設計
國際貿易操作實務初階訓練班第01期,新北市板橋區重慶路66號4樓,2022/05/13,2022/06/12,在職,行政與管理
花草植物精油芳療實務班,新北市三重區新北大道１段9號8樓802教室,2022/05/12,2022/06/11,在職,行政與管理
糖霜餅乾實務班,新北市三重區新北大道１段9號8樓801教室,2022/05/12,2022/06/11,在職,餐飲業
中小企業主及財會人員成長實務班第01期,新北市板橋區文化路１段313號,2022/05/12,2022/06/11,在職,行政與管理
花卉彩繪應用班,新北市三重區新北大道１段9號9樓,2022/05/12,2022/06/11,在職,藝術與設計
佈置會場花藝班第01期,新北市新莊區新豐街20巷5號1樓,2022/05/12,2022/06/11,在職,藝術與設計
生機調飲與養生輕食班第01期,新北市新莊區幸福路569號2樓,2022/05/12,2022/06/11,在職,餐飲業
Python圖像爬蟲影像辨識實戰班第01期,新北市板橋區文化路1段313號,2022/05/12,2022/06/18,在職,科技與資訊技術
產能需求規劃與物料需求規劃實務班第01期,新北市板橋區重慶路66號4樓,2022/05/12,2022/06/11,在職,行政與管理
3D列印設計香氛製品暨矽膠翻模技術應用班,新北市中和區中山路２段448號8F,2022/05/12,2022/06/11,在職,科技與資訊技術
精密機械-銑床組(假日班)(泰山)第01期,新北市,2022/05/12,2022/09/03,在職,行政與管理
記帳士人員法規訓練班第01期,新北市板橋區文化路１段313號,2022/05/11,2022/06/11,在職,行政與管理
EXCEL函數與巨集班第13期,新北市板橋區文化路１段313號,2022/05/11,2022/06/11,在職,科技與資訊技術
營建用露天施工危險性機械操作實務班第01期,新北市三重區重陽路1段89號3樓之5,2022/05/11,2022/06/10,在職,行政與管理
施工安全評估人員安全衛生教育訓練班第01期,新北市三重區重新路４段９８號４樓之１,2022/05/10,2022/06/09,在職,行政與管理
Arduino物聯網實作培訓班,新北市土城區青雲路380巷1號,2022/05/10,2022/06/20,青年,科技與資訊技術
園藝創作綠化配置實務班第03期,新北市板橋區民族路61號4樓,2022/05/09,2022/06/08,在職,行政與管理
室內配線(泰山) 第03期,新北市,2022/05/09,2022/09/05,職前,行政與管理
雲端微電腦控制(泰山)第01期,新北市,2022/05/09,2022/09/22,在職,科技與資訊技術
JavaScript程式設計(假日班)(泰山)第01期,新北市,2022/05/09,2022/09/03,在職,科技與資訊技術
電腦機械設計(AutoCAD&SolidWorks)(產訓班)(五股) 第01期,新北市,2022/05/09,2022/09/06,職前,建築與工程
電腦數值控制機械(CNC銑床)(假日班)(泰山)第01期,新北市,2022/05/06,2022/08/06,在職,建築與工程
電子資工通訊領域之基礎實務能力培育養成班,新北市中和區工專路111號,2022/05/03,2022/06/20,青年,建築與工程
異材質拼接包設計班第01期,新北市板橋區四川路２段239號12樓,2022/05/02,2022/06/01,在職,藝術與設計
新北市托育人員 第06期,新北市,2022/05/02,2022/08/01,職前,行政與管理
機電整合(五股) 第03期,新北市,2022/05/02,2022/09/07,職前,行政與管理
數位圖文傳播(青年專班)(五股)第01期,(248)新北市五股區五權路17號7樓,2022/05/02,2022/09/13,青年,行政與管理
前端網頁開發技術(青年專班)(泰山)第02期,(243)新北市泰山區致遠新村55-1號,2022/05/02,2022/09/05,青年,科技與資訊技術
人工智慧與物聯網 ( AIoT )(泰山)第01期,新北市,2022/05/01,2022/09/06,在職,科技與資訊技術
網頁專案製作實務班第11期,新北市三重區光復路一段61巷27號11樓之2,2022/04/28,2022/06/25,在職,行政與管理
傳統整復推拿全身調理手法訓練班第01期,新北市新店區中興路3段219號2樓(206教室),2022/04/28,2022/05/28,在職,行政與管理
50+熟年網紅行銷實戰培訓班【高齡專班】 第01期,新北市,2022/04/28,2022/09/12,職前,行政與管理
數位行銷實戰就業專班【高齡專班】 第01期,新北市,2022/04/25,2022/08/29,職前,行政與管理
手感烘焙技藝實作班第01期,新北市板橋區三民路１段89號8樓,2022/04/24,2022/06/14,在職,餐飲業
精品咖啡實務班第01期,新北市新店區中興路３段219號1樓,2022/04/22,2022/06/12,在職,行政與管理
驗屋暨居家鍍膜技術訓練班 第01期,新北市,2022/04/21,2022/05/09,職前,行政與管理
雲端物聯網Arduino開發應用實作班第01期,新北市板橋區文化路1段313號,2022/04/21,2022/06/25,在職,科技與資訊技術
Python資料科學與人工智慧應用實務班,新北市蘆洲區中正路172號,2022/04/20,2022/05/20,在職,科技與資訊技術
觀光日語班,新北市蘆洲區中正路172號(南苑),2022/04/18,2022/06/15,在職,餐飲業
複合式咖啡與日式甜點實務班第01期,新北市新莊區幸福路569號2樓,2022/04/18,2022/05/18,在職,藝術與設計
Adobe After Effects 數位影像動態設計實務班第03期,新北市三重區光復路一段61巷27號11樓之2,2022/04/18,2022/05/18,在職,科技與資訊技術
機械手臂應用(五股) 第02期,新北市,2022/04/18,2022/08/24,職前,行政與管理
義式咖啡調製人員班第01期,新北市新莊區幸福路569號2樓,2022/04/17,2022/05/24,在職,藝術與設計
企業財務會計管理實務班第01期,新北市板橋區重慶路66號4樓,2022/04/17,2022/05/17,在職,行政與管理
金融證券理財技術分析技巧實務班第02期,新北市板橋區文化路一段313號,2022/04/16,2022/05/16,在職,行政與管理
翻糖實務班,新北市三重區新北大道1段9號8樓801教室,2022/04/15,2022/05/15,在職,行政與管理
3D列印文創飾品設計製作班第01期,新北市三重區環河南路220-3號,2022/04/15,2022/05/15,在職,藝術與設計
危老建築重建推動實務班第02期,新北市板橋區文化路１段313號,2022/04/15,2022/05/15,在職,行政與管理
新北市托育人員 第01期,新北市,2022/04/15,2022/09/07,職前,行政與管理
到府坐月子家事人員就業班(3)-產訓合作班 第01期,新北市,2022/04/11,2022/06/08,職前,行政與管理
數位轉型行銷電商人才就業專班 第01期,新北市,2022/04/11,2022/06/27,職前,科技與資訊技術
新北市照顧服務員專班 第20期,新北市,2022/04/11,2022/06/06,職前,行政與管理
國際行銷數位人才培訓班第01期,(220)新北市板橋區文化路一段313號,2022/04/11,2022/07/11,青年,行政與管理
進階Solidworks機械製圖(假日班)(五股)第01期,新北市,2022/04/11,2022/08/06,在職,建築與工程
拼布美學設計進階班第01期,新北市板橋區四川路２段239號12樓,2022/04/10,2022/05/10,在職,藝術與設計
進階房地產買賣分析實務班第01期,新北市板橋區文化路１段221巷2號,2022/04/10,2022/05/10,在職,行政與管理
風險評估學士學分班第01期,新北市深坑區北深路３段152號,2022/04/08,2022/05/08,在職,行政與管理
勞動法令與就業服務訓練班第01期,新北市板橋區文化路１段221巷2號,2022/04/08,2022/05/08,在職,行政與管理
創意調酒實務B班第01期,新北市板橋區文化路１段221巷2號1樓,2022/04/08,2022/05/08,在職,科技與資訊技術
物聯網樹莓派通訊程式與影像運用實務班第01期,新北市板橋區文化路1段313號,2022/04/07,2022/05/07,在職,科技與資訊技術
居家園藝與生活療癒實務班第01期,新北市新店區安康路１段76巷6-2號,2022/04/07,2022/06/11,在職,行政與管理
流行飾品創新金工全檢實作班第01期,新北市三重區環河南路220-3號,2022/04/07,2022/05/07,在職,行政與管理
威力導演數位影片創作班第05期,新北市中和區中山路３段115號2樓,2022/04/07,2022/05/07,在職,行政與管理
西點午茶班第01期,新北市板橋區文化路１段221巷2號,2022/04/07,2022/05/07,在職,餐飲業
綠建築空調系統實務基礎訓練班第01期,新北市新店區民權路95號3樓,2022/04/04,2022/06/08,在職,行政與管理
甲種職業安全衛生業務主管教育訓練班第01期,新北市三重區重新路４段９８號４樓之１,2022/04/04,2022/06/10,在職,行政與管理
茶類飲品調製實務班第01期,新北市板橋區文化路１段221巷2號1樓,2022/04/04,2022/05/04,在職,行政與管理
咖啡館人才培訓班第01期,新北市板橋區文化路１段221巷2號,2022/04/04,2022/05/04,在職,行政與管理
JLPT日文─N4訓練班第01期,新北市板橋區文化路１段221巷2號,2022/04/03,2022/05/03,在職,科技與資訊技術
智動化與機器人(五股) 第01期,新北市,2022/03/28,2022/07/18,職前,科技與資訊技術
堆高機操作人員班第01期,新北市三重區重陽路1段89號3樓之5,2022/03/27,2022/04/26,在職,行政與管理
舞台表演藝術班第01期,新北市三重區六張街66號,2022/03/27,2022/04/26,在職,藝術與設計
璀璨凝膠美甲應用班,新北市三重區福德南路23號3樓,2022/03/25,2022/04/24,在職,科技與資訊技術
金屬線水晶花編藝班,新北市三重區五谷王北街141巷1號,2022/03/25,2022/04/24,在職,藝術與設計
芳香療法身心靈整體運用班,新北市三重區福德南路23號,2022/03/25,2022/04/24,在職,藝術與設計
文藝伴手禮小物班第01期,新北市新店區中興路3段219號2樓(206教室),2022/03/25,2022/05/22,在職,藝術與設計
花藝空間設計應用班,新北市三重區福德南路23號3樓,2022/03/25,2022/04/24,在職,藝術與設計
永生花與擴香石應用班,新北市三重區福德南路23號3樓,2022/03/24,2022/04/23,在職,科技與資訊技術
純銀藝術黏土創作班,新北市三重區福德南路23號3樓,2022/03/24,2022/04/23,在職,藝術與設計
漢方清潔與保養品調製班,新北市三重區新北大道１段9號9樓,2022/03/24,2022/04/23,在職,餐飲業
傳統整復推拿D班第01期,新北市板橋區文化路1段313號,2022/03/24,2022/04/23,在職,藝術與設計
升降機裝修(產訓班)(泰山) 第03期,新北市,2022/03/24,2022/07/18,職前,行政與管理
網路工程師實務應用(五股) 第02期,新北市,2022/03/23,2022/07/19,職前,科技與資訊技術
多元植栽設計佈置班第01期,新北市板橋區四川路２段239號12樓,2022/03/22,2022/04/21,在職,藝術與設計
寶萊塢有氧舞蹈訓練班第04期,新北市中和區建八路126號2樓,2022/03/22,2022/05/04,在職,科技與資訊技術
流蘇束口斜背水桶包製作班,新北市三重區福德南路23號,2022/03/22,2022/04/21,在職,藝術與設計
印前製程實務班第15期,新北市三重區光復路一段61巷27號11樓之2,2022/03/22,2022/06/30,在職,科技與資訊技術
居家清潔用品實務班第01期,新北市板橋區民族路61號4樓,2022/03/21,2022/05/08,在職,行政與管理
百搭貝殼包＆嫻淑包創意製作班,新北市三重區福德南路23號3樓,2022/03/20,2022/04/19,在職,藝術與設計
不動產法律及買賣實務班第01期,新北市板橋區文化路１段221巷2號,2022/03/19,2022/04/18,在職,行政與管理
汽車檢修實務應用班,新北市泰山區泰林路３段22號,2022/03/18,2022/04/17,在職,行政與管理
二手車車況檢查技能實務訓練班第01期,新北市土城區學府路１段241號(汽車科大樓3樓302教室),2022/03/18,2022/04/17,在職,行政與管理
Photoshop數位編修與設計實用班第08期,新北市板橋區文化路１段313號,2022/03/17,2022/04/16,在職,科技與資訊技術
雲端大數據Python資料分析實戰班第01期,新北市板橋區文化路1段313號,2022/03/17,2022/04/16,在職,科技與資訊技術
中式米麵食料理班,新北市新店區中正路521巷3號,2022/03/17,2022/04/16,在職,餐飲業
花卉盆藝設計班,新北市新店區中正路521巷3號,2022/03/16,2022/04/16,在職,藝術與設計
會場歐式花藝班第01期,新北市新莊區新豐街20巷5號1樓,2022/03/14,2022/04/13,在職,藝術與設計
實用觀光英語聽講班,新北市板橋區四川路２段58號誠勤大樓,2022/03/14,2022/04/13,在職,行政與管理
凝膠美甲手繪與延甲造型變化班第01期,新北市新莊區建興街28號2樓,2022/03/14,2022/04/13,在職,科技與資訊技術
新北市照顧服務員專班 第15期,新北市,2022/03/14,2022/07/11,職前,行政與管理
Excel實務應用班第01期,新北市板橋區重慶路66號4樓,2022/03/13,2022/04/12,在職,藝術與設計
手作烘焙實作班第01期,新北市板橋區三民路１段89號8樓,2022/03/13,2022/04/12,在職,餐飲業
流行MV舞派對燃脂有氧班第01期,新北市中和區建八路126號2樓,2022/03/13,2022/04/12,在職,科技與資訊技術
室內設計3D繪圖及渲染(假日班)(五股)第02期,新北市,2022/03/13,2022/07/09,在職,藝術與設計
筋膜調理技能班,新北市三重區福德南路23號3樓,2022/03/12,2022/04/11,在職,行政與管理
實用生活英文會話班,新北市板橋區四川路２段58號誠勤大樓,2022/03/12,2022/04/11,在職,行政與管理
股巿理財分析實務班第01期,新北市新店區中興路3段219號2樓(206教室),2022/03/11,2022/04/10,在職,行政與管理
PMP國際專案管理訓練班第01期,新北市板橋區重慶路66號4樓,2022/03/11,2022/04/10,在職,行政與管理
熱情國標舞蹈訓練班第07期,新北市中和區建八路126號2樓,2022/03/11,2022/04/10,在職,藝術與設計
咖啡廳吧檯專業訓練班,新北市蘆洲區中正路172號(南苑),2022/03/11,2022/04/10,在職,餐飲業
中華榫卯手作木器班第02期,新北市汐止區康寧街169巷27-1號7樓,2022/03/11,2022/04/10,在職,藝術與設計
女裝製作與電腦刺繡設計初階班第01期,新北市土城區承天路6號,2022/03/11,2022/04/10,在職,藝術與設計
中餐烹調葷食就業班 第01期,新北市,2022/03/11,2022/06/30,職前,餐飲業
主題教學桌遊及方案設計實作班第01期,新北市新店區中興路３段219號2樓,2022/03/10,2022/04/09,在職,藝術與設計
瑜珈教學人員應用實務A班第17期,新北市中和區建八路126號2樓,2022/03/10,2022/04/09,在職,行政與管理
ZUMBA有氧運動舞蹈訓練班第01期,新北市中和區建八路126號2樓,2022/03/10,2022/04/09,在職,科技與資訊技術
合袋開發創作設計實務班第09期,新北市板橋區民族路61號4樓,2022/03/10,2022/04/09,在職,藝術與設計
精緻木器美學車床班第15期,新北市汐止區康寧街169巷27-1號7樓,2022/03/10,2022/04/09,在職,藝術與設計
財務會計人員基礎班第01期,新北市土城區承天路6號,2022/03/10,2022/04/09,在職,行政與管理
社群管理(假日班)(泰山)第01期,新北市,2022/03/09,2022/07/02,在職,行政與管理
復古口金包設計實作班第01期,新北市板橋區四川路２段239號12樓,2022/03/07,2022/04/06,在職,藝術與設計
機電整合(假日班)(五股)第01期,新北市,2022/03/06,2022/07/02,在職,行政與管理
實用美髮技術訓練班 第01期,新北市,2022/03/01,2022/05/23,職前,行政與管理
新北市照顧服務員專班 第19期,新北市,2022/03/01,2022/08/02,職前,行政與管理
機器人開發實務應用(假日班)(五股)第01期,新北市,2022/03/01,2022/06/25,在職,建築與工程
新北市托育人員 第02期,新北市,2022/03/01,2022/07/11,職前,行政與管理
展場傢飾設計彩繪實務班第03期,新北市板橋區民族路61號4樓,2022/02/27,2022/03/29,在職,藝術與設計
甲種職業安全衛生業務主管暨實務操作班第01期,新北市三重區重陽路1段89號3樓之5,2022/02/27,2022/03/29,在職,行政與管理
3D光固化列印與矽膠模具應用於飾品設計技術製作班,新北市中和區中山路２段448號8F,2022/02/25,2022/03/27,在職,科技與資訊技術
調酒調製實務班第01期,新北市新莊區幸福路569號2樓,2022/02/25,2022/03/27,在職,藝術與設計
Python機器學習與深度學習應用班 第02期,新北市,2022/02/22,2022/06/15,職前,科技與資訊技術
急救人員安全衛生教育訓練班第01期,新北市三重區重新路４段９８號４樓之１,2022/02/21,2022/03/23,在職,行政與管理
複合式咖啡與烘焙點心班第01期,新北市新莊區幸福路569號2樓,2022/02/21,2022/03/23,在職,餐飲業
開業及稅務申報實務專業訓練班,新北市蘆洲區中正路172號(南苑),2022/02/17,2022/03/19,在職,行政與管理
飲料調製實務班第01期,新北市新莊區幸福路569號2樓,2022/02/17,2022/03/19,在職,餐飲業
財務報表分析訓練班第01期,新北市板橋區重慶路66號4樓,2022/02/17,2022/03/19,在職,行政與管理
LabVIEW程式自動化整合應用A班,新北市板橋區四川路２段,2022/02/17,2022/03/19,在職,科技與資訊技術
食尚餐飲2.0數位升級創業班 第01期,新北市,2022/02/17,2022/06/13,職前,科技與資訊技術
氬氣鎢極電銲操作人員訓練班第01期,新北市三重區重陽路1段89號3樓之5,2022/02/16,2022/03/18,在職,建築與工程
創意風味調茶實務班第01期,新北市新店區中興路３段219號1樓,2022/02/16,2022/03/18,在職,藝術與設計
機電整合(五股) 第02期,新北市,2022/02/16,2022/06/27,職前,行政與管理
新北市照顧服務員專班 第11期,新北市,2022/02/14,2022/04/11,職前,行政與管理
VBA程式設計基礎班,新北市蘆洲區中正路172號,2022/02/11,2022/03/13,在職,科技與資訊技術
手足護理與熱蠟除毛精油按摩手技實務班第01期,新北市土城區明德路２段98巷3號2樓,2022/02/11,2022/03/13,在職,行政與管理
新多益聽力與閱讀能力提升班第01期,新北市板橋區文化路１段221巷2號,2022/02/10,2022/03/12,在職,藝術與設計
咖啡人才培訓班第01期,新北市板橋區文化路１段221巷2號1樓,2022/02/10,2022/03/12,在職,行政與管理
會計基礎及稅務申報實務班第01期,新北市板橋區文化路１段313號,2022/02/10,2022/03/12,在職,行政與管理
用戶用電設備裝置(五股)第02期,新北市,2022/02/10,2022/06/07,在職,行政與管理
自來水配管(假日班)(五股)第02期,新北市,2022/02/09,2022/06/11,在職,行政與管理
電腦立體製圖-Solidworks組(假日班)(泰山)第01期,新北市,2022/02/09,2022/05/29,在職,建築與工程
房地產買賣分析實務A班第01期,新北市板橋區文化路１段221巷2號,2022/02/08,2022/03/10,在職,行政與管理
會計人員培育班,新北市蘆洲區中正路172號(南苑),2022/02/08,2022/03/10,在職,行政與管理
到府坐月子家事人員就業班(2)-產訓合作班 第01期,新北市,2022/02/08,2022/03/23,職前,行政與管理
室內空間3D繪圖班 第01期,新北市,2022/02/07,2022/08/29,職前,藝術與設計
新北市照顧服務員專班第13期 第13期,新北市,2022/02/07,2022/05/09,職前,行政與管理
雲端物聯網Arduino開發應用實作班第01期,新北市板橋區文化路一段313號,2022/02/05,2022/03/26,在職,科技與資訊技術
物聯網應用設計(泰山) 第02期,新北市,2022/01/29,2022/06/13,職前,科技與資訊技術
蛋糕甜點烘焙實作班第01期,新北市板橋區三民路１段89號8樓,2022/01/28,2022/03/08,在職,餐飲業
布藝後背包拼接設計班第01期,新北市板橋區四川路２段239號12樓,2022/01/28,2022/03/08,在職,藝術與設計
咖啡調製實務班第01期,新北市新莊區幸福路569號2樓,2022/01/28,2022/03/08,在職,行政與管理
JLPT日文─N5訓練班第01期,新北市板橋區文化路１段221巷2號,2022/01/28,2022/03/08,在職,科技與資訊技術
西點烘焙班第01期,新北市板橋區文化路１段221巷2號,2022/01/28,2022/03/08,在職,餐飲業
智慧建築標章解析與應用實務班第01期,新北市新店區民權路95號3樓,2022/01/27,2022/03/07,在職,行政與管理
複合式咖啡輕食班第01期,新北市新莊區幸福路569號2樓,2022/01/27,2022/03/07,在職,餐飲業
創意調酒實務A班第01期,新北市板橋區文化路１段221巷2號1樓,2022/01/27,2022/03/07,在職,科技與資訊技術
亮眼四季兩用包製作班,新北市三重區福德南路23號3樓,2022/01/26,2022/02/25,在職,藝術與設計
皮革工藝商品應用班,新北市三重區新北大道１段9號9樓,2022/01/25,2022/03/06,在職,藝術與設計
危老建築重建推動實務班第01期,新北市板橋區文化路１段313號,2022/01/25,2022/03/06,在職,行政與管理
